,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,12,-6.82616949476113,98,-2.170876707331306,,,,,,,,,,,,
1,33,-9.63739100341968,51,6.032357304320303,True,-0.1951652749434476,277.6929760213929,263.214413713769,104.66348847894649,151.984651305262,263.0788371736845,0.00020526649375856445,1179399.319100347,0.04537894339447688,0.5889292306181595,1.028304764710211e-25
2,9,4.268407696179214,20,0.8872935048427788,True,-0.12955034179115563,183.09271735643244,181.22047639088575,33.01316451218494,193.5,174.58683548781508,0.004316573175361221,10064.46943005701,0.3764541746428794,0.628455227988692,5.550795900811532e-09
3,70,9.737206609390704,84,6.494470578277873,True,-1.2755880255393024,257.3938542667751,249.27655461583123,69.07704537908906,179.44622722745345,248.5845909241822,0.0009745697365827519,173942.29320438305,0.10548366119173738,0.6022714093548517,8.812275558287687e-19
4,34,5.800770747292267,79,-3.1070854155418592,,,,,,,,,,,,
5,49,6.3563651464510755,99,-4.710278914798485,,,,,,,,,,,,
6,51,-7.170415109726824,66,2.433951763851855,,,,,,,,,,,,
7,7,9.72807014595261,73,-8.025638671169549,,,,,,,,,,,,
8,7,-7.462521615097446,64,-6.3508179589268,,,,,,,,,,,,
9,28,-7.379183215271883,42,2.8368687278228837,True,0.28960351842847704,299.72783472144897,,,,,,,,,
10,16,4.401042979159131,17,-0.3462032701306512,True,-0.9690524563886654,260.7284794623587,253.55401069967428,76.08859541399823,176.84429770699913,252.88523409766697,0.0007237343404584201,127930.24518134267,0.10285999765907941,0.5988943934862081,1.484297190984715e-18
11,57,8.207214319567232,92,2.8527531949857643,True,-5.2975538058379605,309.3153108625499,,,,,,,,,
12,21,-4.282412391975949,33,-4.154378706654514,,,,,,,,,,,,
13,42,9.353949302434017,51,0.8926482667512623,True,-1.1028614655714768,257.84549131269347,251.52595426813352,70.25290977240131,180.17645488620064,250.80784837126646,0.0008736894506872018,138985.46948674833,0.10707239801428296,0.6009752131547279,1.931482303706442e-18
14,16,-6.004034658968244,59,-2.7781116651109734,,,,,,,,,,,,
15,15,-5.895643584264261,38,-5.168343989401962,,,,,,,,,,,,
16,34,7.362613470293773,67,-3.9779434766973987,,,,,,,,,,,,
17,62,3.803920843562418,72,-2.4615389284512084,True,-0.3552302672304789,,,,,,,,,,
18,71,7.290866852104823,95,-2.7203242680331607,True,-1.548249096548469,,,,,,,,,,
19,34,-5.374158168757395,99,-0.9131002440895486,,,,,,,,,,,,
