,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,24,-8.652057629175571,55,-1.3460409946110836,,,,,,,,,,,,
1,2,-8.861200241688428,16,-6.993878952325221,,,,,,,,,,,,
2,75,-8.772634446194358,76,4.42444734285986,,,,,,,,,,,,
3,44,-1.9782468171408745,68,-1.9675754877363367,,,,,,,,,,,,
4,13,9.417926220282652,62,-3.694276726818524,,,,,,,,,,,,
5,1,7.837306310546602,48,-7.540628428967442,,,,,,,,,,,,
6,18,8.258276454013949,30,6.720064063505081,True,-1.926785058768248,257.7827927489417,256.20280613898393,60.236443229963626,353.3,248.9158891925091,0.0015853602825760622,19015.040931540178,0.34327948075718046,0.6089336261127987,3.1553127528367345e-12
7,8,-8.417098666227815,22,0.6242288713559745,True,0.31791117749358255,297.4719178497253,,,,,,,,,
8,43,8.189924250160452,97,0.23208280650893442,True,-0.9355039729772754,218.9689641872693,,,,,,,,,
9,2,7.8937797780315435,7,-2.199853099998368,,,,,,,,,,,,
10,7,8.635523401254833,83,3.5751803799849675,True,-1.1220457139410522,258.31482481941686,250.74096828163496,75.29555380881474,173.09733228528884,250.10088923823707,0.0007813550072562272,142228.00310743361,0.10117371826464203,0.5997183540699351,1.1110627219315344e-18
11,1,6.531097388567041,82,5.547917579824595,True,-1.1161758369085781,258.25155639970455,,,,,,,,,
12,22,-7.744033148605847,46,2.2599427225563335,True,-0.1286077445500449,280.05524126249816,263.9616514323642,106.0856540791293,151.1475387721724,263.8381153069569,0.00018788252745102803,1098184.9530927925,0.0431970621204197,0.5884330283833626,1.0145509838480332e-25
13,54,-9.594522875260873,63,-0.5136772043914579,,,,,,,,,,,,
14,66,-5.936108321025797,92,-4.850812498571071,,,,,,,,,,,,
15,2,-7.608674759571854,47,-5.534381126338513,,,,,,,,,,,,
16,14,-7.843672100705367,53,-4.312332100488456,,,,,,,,,,,,
17,28,9.056670134396352,40,-8.729763672670952,,,,,,,,,,,,
18,28,-4.579477217328036,79,-0.9401851652910427,,,,,,,,,,,,
19,50,-7.319227133289086,71,3.026391186044046,True,0.36376547202390347,302.55543319358304,,,,,,,,,
