,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,1,9.997855665011361,69,-2.766234593523782,,,,,,,,,,,,
1,26,9.405146755537043,65,-8.769695039704162,,,,,,,,,,,,
2,15,7.985721510186085,42,-6.083039551434091,,,,,,,,,,,,
3,4,7.491975115003235,12,-1.3298668111998708,True,1.4631496075162085,,,,,,,,,,
4,78,7.340799166278352,80,-1.2365218468598886,False,,,,,,,,,,,
5,21,-5.649360989735433,25,3.6067853026874186,True,0.4342387546456463,305.89068657213954,,,,,,,,,
6,5,-7.360547592987745,82,3.18279025894026,True,-1.1022806816948918,258.51217723876897,,,,,,,,,
7,37,-9.065032725550548,74,-4.174962719033224,,,,,,,,,,,,
8,44,5.5324974755260286,47,4.3942516047639035,True,-1.04772448108916,261.31687242798347,252.46222144365927,74.51066101293284,176.1463966077597,251.81786779741344,0.0007722369819825779,146615.75841953207,0.10117912103037323,0.5995901288988068,9.036040637951798e-19
9,3,8.45284291251788,52,8.17712417804987,True,-1.045312110318434,261.2282629995995,252.34453139807022,75.42705611052742,174.95623366631645,251.71458877789453,0.0007548610342652526,145030.16774735972,0.10005794419499864,0.5993435716091873,8.723228290669323e-19
10,52,5.56348060246199,81,-3.6808663709567613,,,,,,,,,,,,
11,22,7.687406283448656,88,-0.492828069798394,True,1.5970349165378817,,,,,,,,,,
12,23,-2.3883109033964534,64,0.6870938835488545,True,-0.5198343104695106,267.5177530712624,257.3737307697851,89.71246075665654,161.96996860532522,257.0575078486687,0.00040243456838200847,385146.30285430956,0.07013434571940791,0.5934959205924699,4.905984552222849e-22
13,27,2.185889221723343,91,-0.6703587898943475,,,,,,,,,,,,
14,6,-4.950938953909767,80,3.7484398905445104,True,-1.0983551262383715,258.6990953955621,,,,,,,,,
15,33,9.60302192951875,74,-2.352844700829964,,,,,,,,,,,,
16,14,-9.00996488606085,29,-6.650089101690064,,,,,,,,,,,,
17,53,7.916380201889414,84,-2.0242139812863,True,-0.9204924318044734,,,,,,,,,,
18,8,-4.1476797705921875,15,2.6070342159612903,True,-0.32529067839802767,272.61596301376824,260.9202062574209,98.50371527825354,157.40371527825354,260.6740711804366,0.0002828863516632671,425151.8762818573,0.06140987459078973,0.5909188598668903,7.703464585632743e-23
19,23,6.025759329019241,47,1.9736948713232074,True,0.00043879215142782365,190.86917697867216,177.21202472029444,40.478746055196126,192.5,171.6212539448039,0.004406767186146636,12353.23126173162,0.3499976923061946,0.6289593253673781,1.7885165129391095e-09
