,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,24,-7.194303244377977,80,0.3093041042058591,True,0.12413241213895644,287.00373956252236,269.0940942974693,115.05953984145906,146.43256640243177,269.01348671951365,0.00010776542711619373,1081246.2099122093,0.034560436046088494,0.5857638905807818,1.2536842470712574e-26,,,,,,,,,
1,6,6.1197372714670735,47,-0.5597452606904536,,,,,,,,,,,,,,,,,,,,,
2,30,8.185791896328062,70,2.4690998755878795,True,-1.0786525962880724,183.1940552231395,169.56967152420407,38.89670645830807,188.4,163.30329354169194,0.004639325248103341,10725.52604397522,0.3771829732900578,0.630233282717373,6.172689979528196e-09,147.87567678108485,193.5,224.7527833179177,147.62360834104115,0.0005241636206324754,376918.4563252608,0.08232748635314782,0.5957387308422112,8.65952574238543e-21
3,33,6.728757406930683,63,-4.194499877182524,,,,,,,,,,,,,,,,,,,,,
4,22,7.104923704654798,59,-5.907060598513527,,,,,,,,,,,,,,,,,,,,,
5,49,-8.794875885789583,98,8.372308572901776,True,-0.7043309671298158,263.2135295351567,254.0489445271385,85.64803239908103,163.38602429931078,253.63799190022976,0.0004883578797942787,207232.4875993385,0.08047881980015811,0.5951098618024062,2.563628453864406e-20,,,,,,,,,
6,51,5.200141966891589,66,-3.6295382717917946,,,,,,,,,,,,,,,,,,,,,
7,48,7.434709703940033,54,-2.599816772143453,True,-0.7662281346753125,284.72368054250745,259.7018282240619,105.8335264520266,149.71136860270215,259.6221578493245,0.00024383476770884448,39996064.664297625,0.03501335289343037,0.5899585133450557,2.5839063084018505e-33,,,,,,,,,
8,17,1.6995776207870854,42,0.10661580532840453,True,-1.3485290693690224,195.10370520287535,,,,,,,,,,,,,,,,,,
9,14,-4.118927666306702,80,4.109710914446957,True,-1.0835869513041587,258.95485836696895,,,,,,,,,,,,,,,,,,
10,38,3.9818492164995867,67,-2.096912034364027,,,,,,,,,,,,,,,,,,,,,
11,23,-6.253734831747739,43,-3.6665489678587697,,,,,,,,,,,,,,,,,,,,,
12,4,-8.027423850521878,16,-0.28680061995129336,,,,,,,,,,,,,,,,,,,,,
13,12,7.0817390053076466,34,6.312284023329251,True,-1.4926046350398552,188.82455492708124,,,,,,,,,,,,,,,,,,
14,71,1.9402376305801248,81,-0.7027106582207523,True,-0.7189880925410211,307.35896166397816,,,,,,,,,,,,,,,,,,
15,21,-5.251674226717831,46,-4.359493387665334,,,,,,,,,,,,,,,,,,,,,
16,9,8.66348212858599,74,-1.3369203119561313,,,,,,,,,,,,,,,,,,,,,
17,43,2.11877532169083,79,-1.1535938453608239,,,,,,,,,,,,,,,,,,,,,
18,11,9.42918818760581,20,6.968891612008491,True,0.5460999136324755,203.18869877024522,173.005513779281,47.2,191.3,170.20847015085752,0.004419569421088552,75916.29420041169,0.2520705028866707,0.6290304148055014,9.553727997480516e-14,,,,,,,,,
19,66,9.902071778462286,98,9.869357644977427,True,-1.8803248495148117,255.19285764106849,,,,,,,,,,,,,,,,,,
