,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,41,-1.3962743428034745,76,0.18889589689496056,False,,,,,,,,,,,
1,33,-8.939307380527621,88,-4.446517812678367,,,,,,,,,,,,
2,73,-9.11081662631915,99,1.1108701410435415,,,,,,,,,,,,
3,37,-6.464646660302515,55,4.17819216103762,True,-0.1729698871302685,281.1002735905539,,,,,,,,,
4,68,-2.3666627645934835,74,0.41964494102436234,,,,,,,,,,,,
5,26,-7.5989707264072255,57,7.5899680266050815,True,-0.7125703484006247,263.7053753607583,255.36507720117186,83.80169419882066,166.9410165192924,254.91966116023588,0.0005211426083755879,214380.88950502002,0.08360588715967138,0.5956865469485976,2.795948612537164e-20
6,37,-8.534477922067751,46,4.4055819224548785,True,0.6130045427790971,319.5888846311197,,,,,,,,,
7,56,-7.784285327742769,69,5.918507020218138,True,-0.058135145760860735,282.20915141354106,265.6301179847955,110.71089942964556,147.88119923952743,265.52970019011815,0.00014421950615009976,1117750.3786424904,0.038870706359121765,0.5870720863642579,3.356723530475554e-26
8,50,8.454724958298705,64,2.84812539471419,True,-1.3432582052353397,257.593656875266,249.00135680583247,63.432698204943186,189.25961892296593,248.11346035901138,0.0011625062089167084,124553.50042550436,0.11964450547801424,0.6045106795241999,1.010415678029812e-17
9,13,-6.992011970420695,22,3.556055568227398,True,-0.12904551461602345,279.1568838970323,264.2697850531445,106.89102668380623,150.95470224507497,264.13632443873126,0.00018240916372014654,1338477.0432093209,0.04491423291702014,0.5882719875258863,3.7177518487244586e-26
10,59,9.723286116265339,90,0.9915328384422288,True,-1.4701574771743928,248.8506513716597,243.3914010940591,45.69399531570725,228.9,241.32120093685856,0.0021721465380151843,47701.97786602308,0.18506782119337103,0.6141321065995821,2.0371035582023973e-14
11,1,-7.508549336878485,89,-4.741498862130557,,,,,,,,,,,,
12,23,6.373072137181449,51,-2.049812345631632,,,,,,,,,,,,
13,30,1.1212665185460828,40,-0.26123524398987286,True,-0.5967307272975675,,,,,,,,,,
14,33,8.272326618267435,98,-7.4812864154796515,,,,,,,,,,,,
15,67,6.7205376275561335,70,5.520740094553281,True,-1.0850705309246815,258.9165086020431,,,,,,,,,
16,12,-5.0809397057043775,35,1.217689053679365,True,-0.44305138298134017,270.08744855967086,258.9271586474042,92.27252063463071,161.09801650770456,258.6254958730739,0.0003631842840327181,406518.01098756556,0.06829691734812017,0.5926995453212927,2.5682020856666885e-22
17,3,8.042325452267967,55,-0.9929154076139053,,,,,,,,,,,,
18,22,-6.416857270222252,80,4.5864610822572125,True,-0.9679103974014904,259.5465193378748,252.1374699382076,77.37516564659873,171.23758282329936,251.58747239223356,0.0006888160462744471,191937.01539248423,0.09349863311336412,0.5983783662750961,1.4502769379236681e-19
19,37,-4.445582084464402,94,-0.5699507677239328,,,,,,,,,,,,
