,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,1,-8.499517375592056,15,-5.9090717524994085,,,,,,,,,,,,
1,38,4.270649615061027,59,1.818961310621905,True,-2.654288651955968,261.4540466392318,254.0532439781637,60.57426700640392,312.2,248.71286649679806,0.00233809008508098,22443.48263326691,0.29076166203548126,0.6154611503875118,2.7780256445702026e-12
2,8,-5.433470540985312,66,-2.3441911699838975,,,,,,,,,,,,
3,25,7.893859106086502,30,-7.209865994833442,,,,,,,,,,,,
4,65,8.405942352560238,72,0.7063215774662623,True,-1.082703547097777,261.02404457806495,,,,,,,,,
5,12,9.390518654594139,19,-8.126155762125677,,,,,,,,,,,,
6,4,9.147323990064201,99,6.355433357952325,True,-1.1597186699312392,257.9207794795103,,,,,,,,,
7,30,9.912939295572702,55,5.700754933999315,True,0.4746196582610018,202.4625700785134,176.0578017240476,46.41417433485858,192.3,172.18582566514144,0.004506369452258066,20956.932704423707,0.2932288281040902,0.6295094094799227,8.487413302751929e-11
8,68,-9.48517547312493,77,-3.706576863253794,,,,,,,,,,,,
9,54,8.600146550970745,84,3.4280091262718777,True,-3.096462194197243,266.6011375848602,,,,,,,,,
10,21,8.49153298702359,97,-4.121410766769142,,,,,,,,,,,,
11,7,-9.998308083166595,13,8.832840749458171,True,-0.4583153462896153,268.51645574842456,259.00586498347377,92.87247048573315,161.77797638858652,258.70550590285336,0.0003624259612165413,407883.1213548446,0.06812352506241307,0.5926837339333397,2.495739515168998e-22
12,39,-9.454163982101347,71,-0.7001596119502285,,,,,,,,,,,,
13,35,-8.117584535400113,37,1.7607104915171394,,,,,,,,,,,,
14,33,-7.146436968953513,40,-2.623477185125724,,,,,,,,,,,,
15,78,-6.569499487097454,95,0.1412457497391717,,,,,,,,,,,,
16,23,5.983616618883371,37,1.1080444404305752,True,-2.1444148169634834,266.18497784478575,249.8733599630404,59.82213230716396,262.0,246.93893384641802,0.003273984613193695,34791.57136068122,0.2162744096605067,0.6221468556701585,4.3828403066206667e-13
17,15,-8.93999997426671,19,7.15156047674774,True,-0.13253481909174908,279.3055148376168,264.4855773244353,107.84395453681273,150.24395453681274,264.36401136579684,0.00017424808292864927,1106037.8400020043,0.04285717149250354,0.5880272198702027,7.630521624523168e-26
18,1,9.796426033845641,11,4.148024777805908,True,-0.9810316837311369,273.515314256055,,,,,,,,,
19,87,-7.093934648540845,89,-6.958350905621124,,,,,,,,,,,,
