,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,73,-8.151112606187855,94,6.293339600434308,True,-0.16130917434006425,278.21519629822006,,,,,,,,,
1,2,7.3207398174523135,3,3.716526647375538,True,-0.691474143273193,,,,,,,,,,
2,27,3.1056787739898297,89,1.1085539742660604,True,-8.548183597783646,158.4400892501822,,,,,,,,,
3,26,-5.601810612333214,69,-5.060700478574011,,,,,,,,,,,,
4,24,4.872350369043479,96,4.718168009372846,True,-1.2489074459148946,257.0865749809762,,,,,,,,,
5,9,6.967654795401298,33,2.94075860812114,True,-0.4126081551328274,192.6867525309953,,,,,,,,,
6,21,-1.0707743971232535,52,0.027177575131339893,,,,,,,,,,,,
7,30,-9.173806454750233,68,-2.2928499493591943,,,,,,,,,,,,
8,21,9.25604987236635,75,-0.4895412276742288,True,-7.462771424685067,,,,,,,,,,
9,25,-4.2809792765391546,91,-2.9790750721307298,,,,,,,,,,,,
10,65,3.668796070513638,74,-1.899990075424565,True,-0.48307250030725446,,,,,,,,,,
11,5,7.717831645047191,29,4.94969223001454,True,-1.0506885606414325,261.2060498919662,,,,,,,,,
12,41,8.304985904036947,82,-7.393100693458172,,,,,,,,,,,,
13,33,3.220477525759737,37,-2.2354005221119966,True,-0.3227205816476476,,,,,,,,,,
14,3,6.363039862447103,40,-4.802723824417576,,,,,,,,,,,,
15,50,-3.8056304411277146,60,-2.3095250475847244,,,,,,,,,,,,
16,34,2.415213412365647,83,-2.0591329094980004,,,,,,,,,,,,
17,47,3.028608088404919,80,0.34001631179081393,True,-0.5178411388262774,246.50459787633997,236.27535622851272,46.300424270649714,227.6,232.89978786467515,0.003540285925401573,24543.58740692906,0.23833386814077476,0.6238522711118464,4.628733089848867e-12
18,84,-5.187009059480543,86,0.7454876429510939,,,,,,,,,,,,
19,57,9.708738445489821,81,-9.505902463981112,,,,,,,,,,,,
