,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,24,8.924077951251142,71,2.681986565506378,True,-3.089115900690298,196.9664740373208,169.63394255629288,40.9,298.2,163.44665636329358,0.005877274880712226,63134.00786357663,0.37295474957246627,0.6364802055951443,1.8821017057170766e-12
1,88,8.553681462387992,94,-3.124633729188126,True,-1.011975307275576,261.59297852845697,,,,,,,,,
2,60,4.837612350762505,71,2.5232555819626903,True,-1.1993282201894673,257.85562022090795,,,,,,,,,
3,46,7.762885442099826,82,7.134807300801725,True,-2.0987847291488135,260.5530390502413,204.8217520778055,396.0384982904831,437.87699658096625,204.46150170951688,0.00011283922123241834,218005.161805089,0.08373715018932215,0.5859581849512444,4.344868621527678e-22
4,25,3.795086062109922,89,2.7908629390661197,True,-1.3015791187751495,257.2535245826937,,,,,,,,,
5,41,3.8589805015167844,55,-2.4368747993190105,True,-0.502232230837343,,,,,,,,,,
6,48,-5.6532281486813885,69,2.7189360900150117,True,0.14918465700146977,290.4307270233196,,,,,,,,,
7,14,8.477165887800705,23,-3.214030467738458,True,-0.8500184922150225,,,,,,,,,,
8,83,-8.754639214069709,86,-2.5733442093368097,,,,,,,,,,,,
9,74,-2.9339868184988465,85,-1.1173677469115422,,,,,,,,,,,,
10,48,8.526032055104508,67,-6.213094092361131,,,,,,,,,,,,
11,3,-4.994961891472038,93,-1.0604583308192694,,,,,,,,,,,,
12,25,-6.0610352597144495,76,3.6008580205288983,True,-0.8370295738883996,261.2594812970772,253.4278127979981,80.26208409082024,168.91725045449215,252.92758318183596,0.0006034469519816031,204436.72960646325,0.08895985577106554,0.5970564198529164,6.358960483837007e-20
13,9,-7.913245487674794,76,0.27107144782317505,True,-0.9306492991078273,259.85256899362497,252.5777038463706,77.95952315441203,171.1757138926472,252.0080953691176,0.0006703644380547153,166074.4898471142,0.09510383829065697,0.5981001872876344,2.8118981891761637e-19
14,63,-7.303298249748547,65,6.235180564356632,,,,,,,,,,,,
15,36,7.898505052515603,37,-1.996330068696004,True,-1.0088268737922672,260.8419549352553,253.0604274807953,75.42326905336385,175.1539614320183,252.51534618932723,0.000736482444407088,230443.5598077012,0.09292577140520256,0.5990795493156208,7.006333255827534e-20
16,57,-5.597091457608414,63,4.779476968829542,True,0.04573010076863241,286.7159410493754,267.9589765411472,114.34913016479057,145.9152169413176,267.9169566117365,0.00011258977672986874,24414019.535687227,0.025022350340408162,0.5859487377616409,1.4849643873517986e-33
17,64,7.526363871319937,89,-5.944308904274314,,,,,,,,,,,,
18,50,-8.541458614449395,50,7.709498222717766,,,,,,,,,,,,
19,17,-9.100389964411287,79,6.882305191400743,True,-1.044415132035763,258.8225239200201,251.4889460729215,76.29361497127591,172.61616898276554,250.86127700574482,0.0007374927040526135,137824.29022884308,0.1000124988165006,0.5990941509478386,1.0557942975598469e-18
