,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,51,2.775518364003613,72,0.30285098967094903,True,-1.371845419934942,250.54819093378208,246.7852360084405,53.14022535062481,205.45609014024993,245.37195492987505,0.0015141328517136966,68263.21241264322,0.15183564912949646,0.6082367766849371,7.336386318303357e-16,,,,,,,,,
1,52,7.245867083478384,86,1.3818061371072137,True,-1.0452039524302459,302.4075357408691,257.84905033378766,65.49473031251645,241.5,255.90526968748355,0.00469827992108651,56946.57416193477,0.1729673322848543,0.630550569177623,6.272399059470581e-14,,,,,,,,,
2,40,9.971191699452426,79,4.986437551293266,True,6.3125427435088195,156.7043697715204,153.1212731517648,11.5,45.1,151.52900227111667,0.004929891609075313,23701.739914380305,0.20233912457088749,0.6317760868190326,3.698927519713165e-11,,,,,,,,,
3,33,2.3098932802905825,44,-1.483920318193201,True,-0.47775520638509805,,,,,,,,,,,,,,,,,,,
4,7,3.450980304454296,45,0.2928167671155286,True,1.8560876799430803,141.22155647735613,,,,,,,,,,133.84095427167506,174.5,223.8,114.85615287684236,0.0006093641801438461,5063.904876628195,1.0,0.5971510615641527,3.1214658345927436e-09
5,5,-4.793030103929885,36,1.2459239837454632,True,-0.9664128285206248,261.1270779482916,253.30819250199175,76.03789160030107,174.49031328024085,252.7524216799398,0.0007127773278717769,213640.70532779366,0.09378896416602467,0.5987338912304346,9.377766017687374e-20,,,,,,,,,
6,19,-4.219769922940251,23,-2.1198827491633683,,,,,,,,,,,,,,,,,,,,,
7,27,-8.457525603935625,53,4.933088736760766,True,-0.41914075749935703,271.2890119855559,259.26961720783754,94.50608227843139,158.7448658227451,259.03878354431373,0.0003307683367569013,695185.4798909926,0.059671265164873095,0.5920077891672196,1.0450866006055932e-23,,,,,,,,,
8,43,-4.516442967814158,94,3.1196524835936916,True,-0.6504334535826546,264.1561436515811,254.87997882232008,86.76652986765204,162.93991792059123,254.4866940264696,0.000462659464055992,210532.7409168319,0.07857058048240499,0.5946436944610941,1.9025196205594864e-20,,,,,,,,,
9,25,6.431932841996577,63,0.9102524830419689,True,-1.8256319214734948,180.28969781976804,179.00078123457632,25.25778063994369,294.9,176.02110968002816,0.004837779585466512,277231.0496694422,0.25559994584038903,0.6312926224242364,1.8147952392858778e-16,,,,,,,,,
10,38,-5.344782601189615,71,-5.1086306756054745,,,,,,,,,,,,,,,,,,,,,
11,9,-6.886448257026068,96,2.427524188477655,True,-1.1419337530109601,258.1997420305878,250.15973851966746,75.18292203128244,172.06219152346185,249.5792694921794,0.0007850387025888612,168571.08021243996,0.09643583512192994,0.5997699359803484,4.4597746940280315e-19,,,,,,,,,
12,51,-6.989000777780396,84,-1.509030455378852,,,,,,,,,,,,,,,,,,,,,
13,11,-4.712282017299055,73,2.056888563508803,True,-1.0602039514863615,260.5530390502413,251.54050709656573,75.48950823251838,173.05370493951102,250.98209835349633,0.0007510663862013922,208650.6800890997,0.0943183529034474,0.5992893351591585,1.2755661118499505e-19,,,,,,,,,
14,59,-3.8961358315392047,83,3.0669425179591414,True,-0.28069832847145076,274.5890063747828,261.35785334929074,102.05741018019305,153.25741018019303,261.16064745495174,0.00023623089665670484,393492.03765513445,0.05486009113569891,0.589762565259587,5.2412617441153223e-23,,,,,,,,,
15,5,-2.3867999683252794,35,-2.2084205681661935,,,,,,,,,,,,,,,,,,,,,
16,29,-1.581408207283248,45,1.3546130304012767,True,-0.3967472145487525,273.5478082321783,259.9150321833309,96.74967506667414,157.4372563000056,259.68758123333146,0.00030492154595474267,601018.5323910967,0.05915006073204358,0.5914308550880966,1.643223391848857e-23,,,,,,,,,
17,85,7.8209421420920044,92,-4.610546505112851,True,-0.6333391733549901,382.66598283083596,,,,,,,,,,,,,,,,,,
18,16,8.254910150865701,49,-5.351120169151664,,,,,,,,,,,,,,,,,,,,,
19,7,-2.6391853002153276,77,-1.9335662837963419,,,,,,,,,,,,,,,,,,,,,
