,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,20,5.284340436040997,72,-4.715031848497764,,,,,,,,,,,,
1,68,9.046291896183362,90,-6.6692281172631045,,,,,,,,,,,,
2,54,-2.7122175994188975,77,-0.05692754254707211,,,,,,,,,,,,
3,19,-8.67076917132036,47,-2.6279612243703765,,,,,,,,,,,,
4,4,8.851002060262104,67,-6.652442223632735,,,,,,,,,,,,
5,26,6.883471332281207,34,-1.6699759414458963,True,-0.5878805736502173,,,,,,,,,,
6,1,9.439736897478468,18,-3.2163069984191566,,,,,,,,,,,,
7,16,-6.3156199939974105,25,5.776335473112688,True,-0.41269692514684797,271.66530794227305,259.93649637150475,95.94501703170741,158.68701021902444,259.6709965936585,0.00031851428144460655,424249.0630762624,0.06390552673321206,0.5917372617321753,1.2175421700629742e-22
8,47,-6.208947429736417,59,-1.0196946658327217,,,,,,,,,,,,
9,58,7.566382308544885,63,0.43785540118441446,True,-1.0608044492787088,261.98688519390726,252.05724906408662,74.75115345074023,174.89069207044415,251.46976930985196,0.0007676302768350727,187498.6987761867,0.09668596244444085,0.5995250456532787,2.413744611521391e-19
10,27,7.213827590978639,81,-5.625929857009009,,,,,,,,,,,,
11,65,-4.77159543618656,70,-2.9944854137582455,,,,,,,,,,,,
12,14,7.871847115631741,86,-4.793627862456784,,,,,,,,,,,,
13,5,-6.759837993058158,33,-0.050863142376293524,,,,,,,,,,,,
14,21,5.482628995635363,25,3.2819983439285654,True,-1.1197455063635007,258.2799967723714,251.82235333732513,69.6101779379974,182.7050889689987,251.0649703436671,0.0008988555531546308,134752.7592160032,0.10989151809987721,0.6013055978084189,2.5712248504291123e-18
15,17,-7.454923384169627,55,6.929030205022528,True,-0.904284198307578,263.0646979570512,253.43198046345105,77.80334335623168,171.78200601373902,252.93933132875367,0.0006603595669420586,262970.41171345836,0.0882704685228838,0.5979476879120331,2.3606369492463274e-20
16,50,-6.984171311360425,75,2.2614366205945444,True,0.4725748767976631,309.7436140007447,,,,,,,,,
17,31,-8.937014254289855,49,-6.905225420313956,,,,,,,,,,,,
18,8,5.777283032256149,21,3.924681319077944,True,-1.1531868075692284,187.38892443307031,157.3232128926041,43.49613799288505,188.2,153.70386200711496,0.004360641841301783,72647.81284332085,0.2997765589403848,0.628702251721643,2.4025857184492485e-13
19,7,-6.833714423555541,99,0.7044670293647428,True,-1.1586551735360173,257.9207794795103,249.78760735145354,75.18174744595659,171.58904846757395,249.2036505108087,0.0007902781590568628,165089.2152305802,0.09678368824404683,0.599843086024304,5.104644711893737e-19
