,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,72,-7.008922444407926,87,-2.3969368276026177,,,,,,,,,,,,,,,,,,,,,
1,2,4.265739347974463,21,2.45112786928998,True,-1.0030868345823496,260.4345506571609,,,,,,,,,,,,,,,,,,
2,28,9.737821023423884,86,8.207945128369204,True,-1.3616131796300694,257.51378664433565,224.8218350454543,721.8835196915769,787.5417598457884,224.07912007710578,5.124654930437094e-05,95256.22428256141,0.11527888629688296,0.5831656377993969,2.2844287398410226e-21,257.0400229743897,75.32240443740672,688.5,248.01551911251866,0.00108631666537614,69239.95833083123,0.38919327855849145,0.6036276257890381,2.6981265029298556e-15
3,18,5.69756357937945,52,-3.7695495653519417,,,,,,,,,,,,,,,,,,,,,
4,1,8.771005196870046,98,6.047555810048632,False,,,,,,,,,,,,,,,,,,,,
5,73,7.051616873076842,86,0.2034903448169949,True,-1.1031515619964136,261.02985568006153,251.1820805671715,73.761874953563,174.83712497213781,250.58762500928742,0.0007991470433376201,198451.63449638488,0.09740590128825173,0.5999663340914575,2.1079104665265674e-19,,,,,,,,,
6,48,-7.162558101842245,52,6.369401334179379,True,0.014334800934682803,285.00831639428867,267.2916967774333,113.37919393716564,146.55838787433126,267.2104030314172,0.00012134199387210372,2161868.2746507605,0.03481925389706343,0.5862740940279164,6.050838360054385e-28,,,,,,,,,
7,75,-7.877047365273913,95,5.736049319268819,True,-0.05597304305304801,282.2858372034798,,,,,,,,,,,,,,,,,,
8,9,7.948133607707472,79,3.0899371752604345,True,-1.113950218367362,258.691763681555,,,,,,,,,,,,,,,,,,
9,34,-8.77231071936631,81,-0.779315577009033,,,,,,,,,,,,,,,,,,,,,
10,23,-4.867578586024816,48,2.706964184076078,True,-0.452324396702631,270.4564347041943,,,,,,,,,,,,,,,,,,
11,68,-5.482048730124767,90,-0.20338104759928655,,,,,,,,,,,,,,,,,,,,,
12,49,9.89785237673033,59,2.722234902607262,True,-1.180876615369681,259.6792233829272,250.60923633330177,68.57784058054942,182.02670434832964,249.82443188389013,0.0009477953901485866,121320.10913539428,0.11212422404621057,0.6019345176112503,5.3627025999700425e-18,,,,,,,,,
13,2,9.087810604882112,59,-8.956560929511992,,,,,,,,,,,,,,,,,,,,,
14,15,-6.287987365925849,70,4.118570495404157,True,-1.0122316858708527,259.3697607072093,,,,,,,,,,,,,,,,,,
15,11,-5.946261320873758,56,-4.3092551264293055,,,,,,,,,,,,,,,,,,,,,
16,20,-5.241404712566644,33,-4.653613410584829,,,,,,,,,,,,,,,,,,,,,
17,31,1.781601932692329,65,1.4112300543403666,True,-0.5595906405019359,189.4343177834688,161.68716964105673,44.2,188.9,158.74560115141296,0.004300548233389589,97168.0743260645,0.26723005084405177,0.6283650552907462,3.6512106650761514e-14,129.07113575688933,199.3297269270646,231.0297269270646,128.77027307293542,0.0007172043802076185,505049.7015134082,0.09625233199261046,0.598798893738983,1.0511500191605887e-20
18,6,-3.256605570073554,66,2.252700455573537,True,-1.0611091894894373,262.10772557288567,251.93251838406889,75.61930521438472,174.37158312863085,251.27613895712307,0.0007582724307477217,129110.6708554368,0.10224709675250511,0.5993922092300762,1.6475877641315268e-18,,,,,,,,,
19,60,-9.553247192030947,64,8.38009272659685,True,0.20252785587658428,293.3841213746354,,,,,,,,,,,,,,,,,,
