,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,4,-2.0738898515649566,16,-1.722492208692671,,,,,,,,,,,,,,,,,,,,,
1,41,7.180009383243416,48,-1.6086517151352293,True,-0.8046965442358014,278.32593668468763,258.55729511386056,101.14941610093145,154.16588813457528,258.3835279663562,0.00031100444592532144,1168288.8936619463,0.051767069268389254,0.5915688238852413,5.089759443776661e-25,,,,,,,,,
2,72,-8.308892470218057,76,5.474075870799435,,,,,,,,,,,,,,,,,,,,,
3,46,4.579344911227832,47,-3.9355389841066106,True,-0.6145631070819356,334.5652547867624,,,,,,,,,,,,,,,,,,
4,10,7.584015515691856,44,2.5133046906948557,True,-2.0780381560078918,192.06466931400874,,,,,,,,,,,,,,,,,,
5,39,9.440094811518922,86,-4.000733697718781,,,,,,,,,,,,,,,,,,,,,
6,94,-8.57781263214672,95,0.13039698739364525,,,,,,,,,,,,,,,,,,,,,
7,26,-7.3140124780018585,68,0.672057777180644,True,0.15109901694231795,288.4181979474489,,,,,,,,,,,,,,,,,,
8,17,-5.708722773887136,94,-3.9727281505025687,,,,,,,,,,,,,,,,,,,,,
9,49,-6.261162719323314,57,-1.9743441324551974,,,,,,,,,,,,,,,,,,,,,
10,8,7.118013282564974,96,2.1312257083206827,True,-1.1597554039509348,257.89858644998077,249.9873453855351,75.054236485513,172.1325418913078,249.3891527028974,0.0007945327928072449,155892.85056150315,0.09793122187410779,0.599902300806928,7.034279533736342e-19,,,,,,,,,
11,45,-4.4278086057282025,56,-3.014140804153582,,,,,,,,,,,,,,,,,,,,,
12,29,6.887552486559542,76,4.372034324974676,True,-1.6748777844919691,189.14133252896096,158.4943050802298,42.9,186.15362895650787,156.34637104349213,0.004491954631851492,95690.04543041693,0.23096129402444365,0.6294302198210348,3.335963181638822e-14,155.19812336627868,192.0,302.14624939582654,139.44624939582656,0.0004389857996406501,5941.4428297358145,1.0,0.5942022808076701,3.186454530311671e-10
13,4,-1.677933493343506,33,0.7284566733602205,True,-0.9887172973959462,261.9517983271931,253.22502124101715,76.05296585665394,175.49177951399236,252.56940682866923,0.0007284036051580546,130386.92637834564,0.1019506039779931,0.5989624062322819,1.3596921248893923e-18,,,,,,,,,
14,48,8.046032189951852,83,-4.132098893630571,,,,,,,,,,,,,,,,,,,,,
15,24,7.8716519419485635,96,-5.59655079249517,,,,,,,,,,,,,,,,,,,,,
16,8,-1.4557704957121143,92,-1.1866606373556206,,,,,,,,,,,,,,,,,,,,,
17,15,2.2701674530653353,41,0.32083360897209445,True,-2.5663753702297547,185.44010651731494,180.0388251115814,31.673972362447063,291.1,173.02602763755294,0.005619911408161093,53398.21709121266,0.3854143826452649,0.6352472272703852,3.6066705331719838e-12,,,,,,,,,
18,37,-4.8853838599630794,39,-3.6452760168423692,,,,,,,,,,,,,,,,,,,,,
19,8,9.381178175703894,95,5.780380566743963,True,-1.1501817774368588,257.7636722869287,250.13884884143226,75.06213442355023,172.25728065413014,249.54757311528996,0.000790727387225417,162976.93352789246,0.09732453963042688,0.5998493460880656,5.485715474934893e-19,,,,,,,,,
