,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,11,-8.536032504102353,78,-4.983592522984401,,,,,,,,,,,,,,,,,,,,,
1,15,-7.366513904822094,69,-3.2364208054371186,,,,,,,,,,,,,,,,,,,,,
2,56,-9.8499247807701,59,-3.5875803205772865,,,,,,,,,,,,,,,,,,,,,
3,13,8.830477903684287,57,5.281736137081076,True,-1.1524699397923415,260.1814259366665,258.09335254077047,74.86704033493841,991.0,250.65823991626542,0.0009677132786300749,868449.1654385274,0.3519738344102587,0.6021856035068308,4.2242860781003765e-21,,,,,,,,,
4,14,-9.122138352852492,50,-7.982073231652771,,,,,,,,,,,,,,,,,,,,,
5,60,9.542381847500522,65,5.4573357776952065,True,-1.0889634675681539,260.0634766938326,251.65137292391353,74.28771340283082,175.81262804169847,250.96245731943384,0.0007942761014521205,123417.79980783878,0.10480435491036705,0.5998987329419295,2.495875771289897e-18,,,,,,,,,
6,54,-9.154272491817819,98,2.0776879549686527,True,0.29162973383784824,298.9850171733604,,,,,,,,,,,,,,,,,,
7,64,-8.453486535586501,70,-6.359661644251437,,,,,,,,,,,,,,,,,,,,,
8,53,6.385594912507109,79,-1.1997127730009467,True,-0.7696012926332095,,,,,,,,,,,,,,,,,,,
9,1,-8.048784543197485,42,4.502251888429036,True,-1.021944101087226,260.0556799962958,252.84458541157008,75.36104509092597,175.4166270545556,252.22779098181482,0.0007467645289591373,160980.81007517988,0.09892004846402495,0.5992276763887041,4.895094128905303e-19,,,,,,,,,
10,53,-3.0868932606050663,68,-1.8268211962353043,,,,,,,,,,,,,,,,,,,,,
11,57,-3.485587476794687,95,-2.7833470355222723,,,,,,,,,,,,,,,,,,,,,
12,28,-8.767764576356214,60,8.097301525866452,True,-0.6828338895874632,265.2957916478074,255.52779143635848,84.831569936142,165.66525594891363,255.13368601277162,0.0004975197253494985,291040.82455365284,0.07859282441437217,0.5952729823965238,4.7413975522376594e-21,,,,,,,,,
13,52,6.0111059625524845,89,4.816852256554057,True,-2.393322976259025,259.6033396404328,255.39727303002147,62.986641552894355,352.4,247.6044528157019,0.0018284479335567347,17446.38907990114,0.35351872238585397,0.6111942613178966,8.312763383222233e-12,187.1718372448158,384.96326865696744,422.4316343284837,186.86836567151627,0.0001291416987183807,266890.3852788991,0.08038481182373755,0.5865541296034891,3.0227998229746932e-22
14,8,5.459986791506353,30,-1.3090006258908478,,,,,,,,,,,,,,,,,,,,,
15,79,-6.502199191813178,80,-4.027415489305457,,,,,,,,,,,,,,,,,,,,,
16,12,5.977582163710693,25,-2.500814495463322,,,,,,,,,,,,,,,,,,,,,
17,17,5.489130753748173,43,3.3041968803390596,True,-1.3282895806612411,186.79802136592264,159.45595952195836,43.14100624290317,187.5,155.75899375709685,0.004502870626342698,56785.85163501015,0.30074870641837925,0.6294902011776508,8.738463213629828e-13,,,,,,,,,
18,1,5.055715687434628,74,-2.74799694871088,,,,,,,,,,,,,,,,,,,,,
19,12,-7.055478839176232,51,5.4429378626079234,True,-0.9660333014505708,263.0058738700715,252.94777816093398,76.67115439835,173.385577199175,252.37147426694168,0.0007034473436353241,173674.02489571867,0.09558180668776287,0.5985962077752509,2.6214576173028115e-19,,,,,,,,,
