,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,55,-5.352970278121325,93,-2.2302722412625204,,,,,,,,,,,,
1,35,2.545041254031897,60,0.21397281669349866,True,-0.7021822431175613,235.89776102484896,235.47534441708763,33.94584226396628,225.3,231.88853943400844,0.0030924606438064934,22552.676727803046,0.24662712449651517,0.6209405145611283,5.132066833924603e-12
2,45,-5.888150703749718,74,-1.8611788962973144,,,,,,,,,,,,
3,52,8.707958903671472,77,-3.8916554188882984,True,-0.7145446487074982,,,,,,,,,,
4,16,-5.249322675495753,78,3.2549725648096235,True,-1.0430126256495873,259.06369807604375,251.4828021681864,76.15856147260857,172.43513688356515,250.8882877054783,0.0007364405517181618,164522.1377148213,0.09733631384839683,0.5990789436147058,4.151495355764351e-19
5,41,6.069962250123872,89,-5.096874949587276,,,,,,,,,,,,
6,71,-4.7468850162101734,81,0.3198860187733601,,,,,,,,,,,,
7,23,-6.144995872618035,78,-2.767949761703619,,,,,,,,,,,,
8,10,2.3083025843908196,80,-1.5768865911138619,,,,,,,,,,,,
9,48,3.0803931503652073,79,1.9365357097575924,True,-2.71293205626605,261.6725621252906,256.096254781839,61.404242760408316,334.9,249.04787861979585,0.002132651254220757,18069.006528215123,0.33373572355896797,0.6138078262345604,9.077214044764454e-12
10,54,-3.6411555501410087,95,2.6492265339560657,True,-0.4643629074434197,268.48317992073083,257.60313443542356,94.16757819772643,157.86757819772643,257.3081054505684,0.00033916511623580716,278036.06226583646,0.06763176269665008,0.5921902005090877,1.3614106674388269e-21
11,8,9.771336117045223,46,-7.580839839713249,,,,,,,,,,,,
12,24,8.596980544161159,63,3.8364149455133436,True,-1.7846716468284658,188.10333592208735,,,,,,,,,
13,59,7.4702877575595785,99,3.3605646975758585,True,2.677702111629735,251.56880457693464,205.8292133142654,52.649254898003825,202.0,203.95074510199618,0.005136260851490187,430348.02380507544,0.1899853650260921,0.6328412569655963,8.055622995107152e-18
14,68,-9.415445756821363,84,1.4999181790277039,,,,,,,,,,,,
15,57,2.5873575112974443,93,1.812443818631884,True,-2.6233708601864323,259.3154346938262,254.5624737217243,63.450045138625214,337.3,247.5499849537916,0.002013215063362512,18277.68860951961,0.33448202013350736,0.612807106027322,7.389123127311611e-12
16,65,6.694458963292352,92,1.1339940991916304,True,-1.6151954370389097,251.1376897778224,245.46228574812204,54.70188562296981,215.3509428114849,244.17452859425757,0.0017615360929240603,76339.30425574158,0.14519815738987082,0.6105888376836666,6.182296972100915e-16
17,24,-6.88471108173297,89,4.225624592564666,True,-0.9870500305811318,259.05644142193455,251.50066214194612,77.52729386840784,170.36364693420393,250.94545102193203,0.0006918026064758419,161002.9071375403,0.09409105506967991,0.5984230263215085,3.5813949825687477e-19
18,46,-7.730040587036465,60,-0.6494426462058218,,,,,,,,,,,,
19,61,6.182998290834934,92,-1.4262230451608566,True,-3.9677671667280134,,,,,,,,,,
