,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,31,2.3354683047161036,38,-2.026417006876578,,,,,,,,,,,,
1,2,9.320743205326252,45,-0.4165443910779505,,,,,,,,,,,,
2,10,-6.277329274483725,21,3.903111430137397,True,-0.45127697037253744,269.84505776440017,259.046011461347,92.8228033446928,160.97824267575425,258.75543933106144,0.00035866550261230045,436677.8503794804,0.06698962218542483,0.5926050741322736,1.6701166806315624e-22
3,20,-6.824027479434078,25,-2.8055199389218854,,,,,,,,,,,,
4,2,1.446347149189437,61,-1.002426557928871,,,,,,,,,,,,
5,34,9.107269550881472,71,-1.6719383086516721,True,-2.8167381390679234,,,,,,,,,,
6,33,8.047923708199626,48,4.319446889669043,True,-1.8591011804407056,254.65840974951368,251.30980623359903,60.498873515018204,324.3,246.90028162124545,0.0016250530161294977,30251.54121365044,0.26780093750527373,0.6093147582647734,1.745789388410979e-13
7,36,-6.058338083111698,68,-0.13954187372346816,,,,,,,,,,,,
8,10,-7.023284580680467,12,-5.743173566350399,,,,,,,,,,,,
9,32,4.683286373989491,80,-2.7631817147379323,,,,,,,,,,,,
10,41,-9.820895087121894,69,-2.2126412142313967,,,,,,,,,,,,
11,64,-6.086782148814689,67,-3.432041368037428,,,,,,,,,,,,
12,10,-8.906029252373662,79,2.2451688711143714,True,-1.0708108783036767,258.88352120236175,,,,,,,,,
13,68,-5.274000202211083,76,2.581304301024577,,,,,,,,,,,,
14,44,4.1953313790849815,56,-0.6512958524991834,True,-0.762220778191222,303.6411411411412,,,,,,,,,
15,49,-8.912040343461449,89,5.840178212328029,True,-0.4334670789103125,268.80963873821526,,,,,,,,,
16,78,-8.77579523559074,80,-2.597492819151494,,,,,,,,,,,,
17,17,-9.365618111893694,33,5.394608922066279,True,-0.3746856527673024,271.13636458975685,260.2274347077165,96.24270793851116,158.0541663508089,260.01145841229777,0.00030789971898770047,748970.8781394237,0.05762629003325942,0.5914985789520006,5.3865267477092505e-24
18,50,-4.371126245122672,56,3.2819596630968277,True,0.3950258419249937,304.1272176418595,,,,,,,,,
19,74,9.863202849185207,97,-3.183528928848469,True,-0.5660047090423295,,,,,,,,,,
