,n1,a1,n2,a2,EWSB,chh,Tres,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,7,-8.742333545921692,12,0.08045837090120145,,,,,,,,,,,,,,,,,,,,,
1,7,9.150243801721924,20,7.279000303217572,True,-1.3595906703489402,186.178828837957,153.28065640249872,193.5,304.3,136.81575890337024,0.0003835659419353858,6825.543470185244,1.0,0.5931183232881124,1.186019501308441e-10,,,,,,,,,
2,37,-9.804901767544347,40,3.6335369418918884,,,,,,,,,,,,,,,,,,,,,
3,4,-7.575957927498333,43,-6.2288472082057655,,,,,,,,,,,,,,,,,,,,,
4,37,-7.027105629441843,86,-5.678595531472004,,,,,,,,,,,,,,,,,,,,,
5,52,-5.848536286727182,56,4.659160228387915,False,,,,,,,,,,,,,,,,,,,,
6,57,4.030975237070315,60,2.207832870108888,True,-1.0667938113972533,261.4066361975561,,,,,,,,,,251.96812654083226,74.65330973333094,174.99198583999856,251.36933805333382,0.000772137652727774,179103.8271357335,0.09760139294612587,0.5995887277180384,3.143368481042763e-19
7,24,-9.518366792682112,25,-6.977601741400692,,,,,,,,,,,,,,,,,,,,,
8,29,-9.324472770089487,53,4.091774617185397,True,-0.18547541643247306,276.79160642123594,,,,,,,,,,263.01273377885894,104.34097887394539,152.1409788739454,262.8647552815137,0.00020730762292868894,838166.4756783452,0.04740133918760917,0.5889860613402181,6.265859367063093e-25
9,48,6.838334004903533,82,6.520663665069975,True,-2.0370873310740323,260.3156583573782,194.95853634857076,395.1710805457426,437.6355402728713,194.56445972712874,0.00011747186622047427,180538.2920565506,0.08982472895958507,0.5861317472338579,1.6296473117186023e-21,254.71875795149742,64.10661392723803,361.8,247.3233465181905,0.001564329984131125,19912.98177615366,0.3468444379522609,0.6087296372159385,2.5483866271199285e-12
10,70,-9.505886213241052,87,-2.1525129595817987,,,,,,,,,,,,,,,,,,,,,
11,53,-7.0242674709879545,57,-3.3484830137144472,,,,,,,,,,,,,,,,,,,,,
12,18,-9.555318274655098,79,3.0812835705488304,True,-0.9424911005286001,259.7269882207114,,,,,,,,,,252.37212311169986,78.10759795647047,171.06455877388228,251.77848040870592,0.0006734037560789264,146174.61411886313,0.09715501447716854,0.5981462796857315,5.600104236137358e-19
13,7,-3.7915944331173446,83,2.6500141502888734,True,-1.1073582947474985,258.5784357389296,,,,,,,,,,,,,,,,,,
14,14,-9.476684215298025,85,-1.8378144383861788,,,,,,,,,,,,,,,,,,,,,
15,35,-7.558667942854522,84,5.399913903917232,True,-0.7270468296724246,262.5275839446531,,,,,,,,,,254.28793161195264,84.07948374346815,165.62769024608087,253.82410325130638,0.0005198903282693894,176257.6226759818,0.08551494467956207,0.5956648696605935,7.727744972418491e-20
16,23,-6.541115162161275,73,-3.691246559453183,,,,,,,,,,,,,,,,,,,,,
17,62,9.545351338964,86,-4.008495447518079,True,-2.01217003934584,,,,,,,,,,,,,,,,,,,
18,25,9.946758194292979,37,8.249564972996403,True,-1.6628090813225862,256.3515269655621,,,,,,,,,,252.72768015708203,62.77237249501542,340.88190687624615,248.08190687624617,0.0013745327097601783,35675.54186449997,0.275498555955377,0.6068187260695898,4.9338287746851096e-14
19,6,-7.581067283317287,61,0.047351150812755094,True,-0.6421036110333719,267.0406985198149,,,,,,,,,,255.82878121807246,84.50865767211289,166.14519460326773,255.41826846557743,0.0004947139315094753,271873.60811751144,0.08018831899015551,0.595223193161669,6.7610389164393865e-21
