,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,5,9.71646143238204,67,8.613983264739876,True,-1.0748050465884216,259.99387518052816,251.7095422597461,75.47797065886834,174.23347799415126,251.05550733528293,0.0007646562610849611,130220.50305671245,0.10209015801376378,0.599482920816791,1.6196103778876107e-18,,,,,,,,,
1,25,-4.177694484342056,82,0.5066552502457569,True,-0.3980653408817084,268.52449156975905,258.5032968880008,94.20877485539741,158.2087748553974,258.24780628615065,0.0003298179607416293,393118.0804314517,0.062890640046855,0.59198699415445,1.9489146177637064e-22,,,,,,,,,
2,29,4.962943587085043,68,4.779202930733469,True,-1.1005437360057393,188.20383580647717,,,,,,,,,,131.25903284290106,196.56378482415528,232.56378482415528,130.83621517584473,0.0008255966987004583,278566.4657410352,0.11316240983505657,0.6003297195521786,4.0276359681793745e-19
3,48,-9.56824903225156,66,0.6114963496261439,,,,,,,,,,,,,,,,,,,,,
4,30,-8.682202575961778,95,-6.130290544700443,,,,,,,,,,,,,,,,,,,,,
5,5,3.6813930667743904,9,1.1048930327188486,True,-7.077704016508459,,,,,,,,,,,,,,,,,,,
6,14,-5.138974267746952,37,3.844886580844509,True,-0.7284043203381677,264.9489371408012,255.47764034374697,82.61083515626007,168.70650109375603,254.99783296874799,0.0005446088541777918,203673.1676019368,0.08674848954390776,0.5960878790283319,4.412477513554402e-20,,,,,,,,,
7,63,-7.550721497968467,76,0.5270343697547091,,,,,,,,,,,,,,,,,,,,,
8,41,1.311721167603972,69,0.41715744767815544,True,4.800141710441335,318.9971753535317,,,,,,,,,,242.90333725758697,105.54118767517227,214.6,238.15881232482775,0.0016196953570101608,17665.157025945973,0.286435305310998,0.6092634128709985,3.2190375847399857e-12
9,5,-8.276632359339667,62,-4.957262618901314,,,,,,,,,,,,,,,,,,,,,
10,59,9.08583160822992,78,-7.7399284184502815,,,,,,,,,,,,,,,,,,,,,
11,40,-1.8962272027835638,42,-0.9768975480471127,,,,,,,,,,,,,,,,,,,,,
12,11,-9.794489314889125,92,5.144087908391402,True,-1.1268695762692147,258.3961160741845,250.4089473572881,75.33893620282947,172.3633617216977,249.81221275943412,0.0007790301545265505,140524.84189781125,0.09767675972040146,0.5996857343608801,1.0971796929848033e-18,,,,,,,,,
13,62,-7.430416226657743,90,5.899039900136788,True,-0.32184844114041067,273.04533262466504,260.48479647991553,100.42010932431596,154.12010932431596,260.269972668921,0.0002558205781869338,366018.2199999649,0.05741090664483428,0.590261140096047,1.051523363117186e-22,,,,,,,,,
14,51,-5.643640544662767,58,3.736426688128372,False,,,,,,,,,,,,,,,,,,,,
15,76,9.209620177663396,94,5.15234298256145,True,-1.3654646760204872,255.19607309294398,248.32644372686556,67.40234227596899,181.6814053655814,247.5395315448062,0.0010694594976428334,125261.9562508413,0.11272163305340878,0.6034278903242684,6.8542451038555786e-18,,,,,,,,,
16,12,-4.563416702475944,26,3.546272340948276,True,-0.5769240716289171,266.46070769242937,257.38555102323204,87.88210744197387,164.46926446518432,257.04357851160523,0.00043846385835457036,410368.8335537877,0.0729514868026843,0.5941924122131,4.998068121396285e-22,,,,,,,,,
17,2,3.48806627652111,88,1.4421780201178418,True,-1.1287692191564969,258.3588035020599,,,,,,,,,,,,,,,,,,
18,44,-4.78174050928992,95,0.6852819290579539,True,0.24264118069625595,294.19373477119024,,,,,,,,,,,,,,,,,,
19,47,-6.706079353191219,96,6.06942276132478,True,-0.6991792754730336,262.82346738897695,254.16926910534747,85.70208936256144,163.50208936256143,253.74947765935966,0.00048728334106329726,192667.09035308842,0.08132487827652321,0.5950906271491481,3.718404016591673e-20,,,,,,,,,
