,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,44,-4.754652263060959,52,-3.2215716698903263,,,,,,,,,,,,
1,97,3.7524416552836843,99,1.2791074403928882,True,-1.1647342349481844,257.5632662386922,249.81842906177226,75.04968166867175,171.90980900120306,249.23006366626566,0.0007959480954723888,162444.06986656992,0.09715839214781735,0.5999219619341855,5.691443688250824e-19
2,38,9.643384124754768,54,2.8202210931961638,True,-1.75149095909536,252.86563681206206,248.24659570741827,57.36533957932314,308.5586651051692,245.65866510516923,0.0017043447148409527,52753.26946972527,0.2055163910660723,0.6100615820309049,7.04396351724959e-15
3,8,-8.077410481108299,30,-5.223253082615997,,,,,,,,,,,,
4,12,8.885316650288328,73,0.4249585842087704,False,,,,,,,,,,,
5,19,-8.856144573143261,91,6.895692492974824,True,-1.0787291073823495,258.1830842381153,250.84856900384386,76.0988439635022,172.03930637810132,250.22023120729958,0.0007511420323531704,127794.50071887592,0.10021087156342627,0.5992904177525358,1.6415006514181544e-18
6,62,-9.236590425091624,90,1.388895490833793,,,,,,,,,,,,
7,4,8.836036736735352,31,4.8896919647107335,True,-1.0277499738344693,261.1530926392388,,,,,,,,,
8,36,8.20618872231369,57,-4.715095476996181,,,,,,,,,,,,
9,6,-9.40720329838596,30,3.1045143117047687,True,-0.8859898359001366,262.7201390486415,254.01361983270294,78.04905381234829,173.35924304987864,253.41018923753035,0.0006608566306152206,142894.31290124916,0.09760006077597688,0.5979552926251208,5.853626363607175e-19
10,41,-9.832282699490174,67,2.962344034467648,True,0.2967173308458112,297.8853326247721,,,,,,,,,
11,77,-7.847125767254067,81,-6.15653402534813,,,,,,,,,,,,
12,52,6.677920738359756,77,-4.04380104009191,,,,,,,,,,,,
13,40,-9.06527610721618,55,1.8901130985553767,,,,,,,,,,,,
14,65,8.13002115833217,87,-5.012613801310839,,,,,,,,,,,,
15,24,9.251305219188325,45,2.5526395500263366,True,0.9272444723756871,209.39794419970633,193.0181672602683,44.03489069614096,198.6,188.16510930385905,0.004479859157477781,14627.910996773631,0.31327077851349916,0.6293636629121698,4.503486472237478e-10
16,66,4.298306963736941,97,3.345624831279469,True,-2.0040514949515345,255.11813969917463,250.04773228424864,64.7607694117051,332.6,245.58480764707375,0.001569125406346327,35252.73863800162,0.2702118109205435,0.6087762791215067,7.665995290315319e-14
17,21,7.933603953918912,96,-5.411337256719402,,,,,,,,,,,,
18,4,7.510727961530957,58,2.880436149262465,True,-1.0503589582326784,261.2141101592579,252.27773763826823,75.26117795070259,174.79670677042154,251.6677644098595,0.0007571474981713414,164578.47290614992,0.0984757316926504,0.5993761832398271,4.566380815913779e-19
19,65,7.171514175330767,78,5.038101623305753,True,-1.2538699870436931,260.51780866595686,,,,,,,,,
