,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,4,9.100235016946314,21,-0.08528992082876741,True,-1.1287579652263886,,,,,,,,,,,,,,,,,,,
1,1,9.364736633144549,16,-5.948164197637489,,,,,,,,,,,,,,,,,,,,,
2,19,-9.057635425156132,82,-0.706340793367982,,,,,,,,,,,,,,,,,,,,,
3,27,-7.669684036947153,65,1.08216758947572,True,0.04787632879204776,283.97580787366223,,,,,,,,,,,,,,,,,,
4,23,-2.021894964407589,82,0.11467836197691383,True,-0.15691870554950502,275.2023013032427,,,,,,,,,,,,,,,,,,
5,41,8.190134372730746,85,4.308520444823374,True,-0.4049391524935456,190.0939951545012,167.30779354499967,43.38862883714793,190.0,162.2113711628521,0.004454893809179703,13077.200465045824,0.3437352848854586,0.6292259719363563,1.5573621196533243e-09,,,,,,,,,
6,49,-9.320226273500138,70,-3.9951140925053803,,,,,,,,,,,,,,,,,,,,,
7,4,-9.321566088555864,33,7.149246252537878,True,-0.9999929978020722,261.7205749356679,253.1088973676304,75.87637916574023,175.66582749944416,252.44472416685196,0.0007354744368891513,127768.68037511599,0.10261157769878317,0.599064969867049,1.5696766050400943e-18,,,,,,,,,
8,53,4.6713732090287685,53,-2.6370032603528992,True,-1.0430392755813018,260.9892749445806,252.38606191549363,75.62850384017615,175.05710230410568,251.7142992319648,0.000753620380812203,120046.50527301588,0.10333405104373188,0.59932585475043,2.352974007359287e-18,,,,,,,,,
9,74,5.898773735924522,89,4.95620623069,True,-1.2941944256277769,255.98022587727948,249.00148546126323,69.68501573909512,178.65100944345707,248.282996852181,0.0009729417464421689,149801.2107711062,0.10757714905411918,0.6022510644000132,1.9191372477800722e-18,,,,,,,,,
10,24,-5.741299008149401,46,-1.4263394568162209,,,,,,,,,,,,,,,,,,,,,
11,30,3.030004926922862,68,1.5215702006474014,True,-0.8991501141180517,185.04883434855427,164.03398871263985,42.61635892575587,188.7,158.88364107424414,0.004527114009027794,14163.304389990828,0.3485553645173251,0.629623058783958,1.2300739906723544e-09,137.35283896969383,196.3,229.2,136.95776719603958,0.0006542795572518338,151105.2335398547,0.10691437348312521,0.597854426584268,3.2468122940701645e-18
12,29,1.3836733150201113,94,0.1833850611493375,True,1.4299326278123115,192.90632766980403,162.93016517901285,28.2,211.3,157.0219848619704,0.007453686330855743,41377.05007759601,0.37174789876124165,0.6434392607199987,3.4474994247944454e-11,,,,,,,,,
13,29,8.448650247459536,69,6.202902447174079,True,-1.1721759719422447,187.44528967600556,158.7185204548783,43.4,187.5,156.17037175348509,0.004372612868769164,121238.08748418088,0.25124068288706347,0.6287691153983817,1.1513167992534606e-14,134.07077344369768,195.7,231.9560133673994,133.6439866326006,0.0007907831150333215,195231.9002805769,0.11249278545561711,0.5998501225299616,1.9212251235162864e-18
14,21,6.559528617750054,72,-3.635374174190553,,,,,,,,,,,,,,,,,,,,,
15,40,-2.844233115094738,45,-0.22679888200529064,,,,,,,,,,,,,,,,,,,,,
16,25,-7.063416281523964,88,-1.0226728802395328,,,,,,,,,,,,,,,,,,,,,
17,2,5.9620033207747305,82,-1.1132767003664021,,,,,,,,,,,,,,,,,,,,,
18,25,-9.463000672461003,95,-7.691884815819541,,,,,,,,,,,,,,,,,,,,,
19,52,5.601245993753224,68,2.6367649661064654,True,-1.4432347744212972,254.2677653275549,248.45916089756662,63.844498102512254,191.4777992410049,247.41110037949755,0.0012392386897786274,77406.06029017516,0.13012746690780236,0.6053697576774427,1.5414569977756562e-16,,,,,,,,,
