,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,5,-4.844029660629232,50,-0.7015460764511374,,,,,,,,,,,,
1,58,3.881220959156879,76,0.20120962099573703,True,-1.148513072131412,256.1356614489187,250.28656491955195,66.74466412849556,182.90679847709734,249.4310671743009,0.0009669842009452191,103289.7929824017,0.11720847377162728,0.6021764606877236,1.3842257539444758e-17
2,75,-4.215443617930537,76,0.6628121422523314,,,,,,,,,,,,
3,33,1.8675691622794979,88,1.6735686544311683,True,-1.5058298749085837,257.03454204588274,,,,,,,,,
4,15,8.359912625286373,33,-6.8469253729446455,,,,,,,,,,,,
5,17,8.013997408623922,95,2.0366989330100065,True,1.13186340121116,139.33999358835962,,,,,,,,,
6,4,-9.09380644649975,19,-4.622456843847315,,,,,,,,,,,,
7,36,-1.4642661316490102,95,0.0908854273009041,True,0.37697008335082216,302.3373026573757,,,,,,,,,
8,64,9.794283554693752,95,-8.831343433013828,,,,,,,,,,,,
9,11,8.45456334446149,22,-2.584921718744271,True,-1.6609062805942385,,,,,,,,,,
10,16,-8.40827311860156,18,6.09078072103371,True,0.5339413853931244,313.6259716506629,,,,,,,,,
11,26,5.563263375025793,92,-5.31300202443833,,,,,,,,,,,,
12,81,8.195234330943443,98,-4.854682024368284,True,-1.4966981956394592,,,,,,,,,,
13,55,7.004876571291078,56,-1.4398244970052652,True,-1.0433245558712183,262.73518511055283,252.36318264830382,75.57958810965395,174.82775286579238,251.72408237806923,0.0007519878370105447,141015.4096999942,0.10078414262343693,0.599302518437508,1.0044962760286137e-18
14,82,7.5219938338841565,95,-2.0722391597206613,True,-0.8178328260365555,283.9676343570555,258.73729122919934,106.87335968275887,147.84671936551774,258.6133201586206,0.00023203820403574818,1329203.300756951,0.043698429860095485,0.5896531407696136,8.083614788305826e-26
15,3,-9.252202700799515,55,4.937444882137051,True,-1.0482053130682607,259.92039398232464,252.25193334819033,75.4811155795507,174.78866934773043,251.60377688408988,0.0007553174153191978,136249.3380077713,0.1015051461284263,0.5993500850360164,1.2253206040214031e-18
16,59,-8.606415523198539,87,1.2945898328555927,,,,,,,,,,,,
17,13,8.848175003768684,96,-2.474706965609583,,,,,,,,,,,,
18,71,-3.2886589977269276,98,0.10641160080391465,,,,,,,,,,,,
19,11,-6.247573373077396,82,0.005756025104005857,False,,,,,,,,,,,
