,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,72,-4.1003057629590405,82,-2.5002674904390254,,,,,,,,,,,,,,,,,,,,,
1,2,9.837165067944227,53,-6.643683968105161,,,,,,,,,,,,,,,,,,,,,
2,27,7.847678150131255,71,1.1544610169458007,True,-2.4628597697297616,185.61456481684405,179.32132701433807,31.505474417158297,291.7,173.19452558284172,0.005476353791006032,56498.93672477975,0.36203823138579644,0.6345456360507428,2.0215163444169384e-12,,,,,,,,,
3,10,8.586267641536597,35,0.830480460333602,True,1.1870109622019565,183.49459871143222,163.7017109340741,28.1,211.5,155.70949011213813,0.007879367175484722,8126.066173618251,0.42782864154131833,0.6451707502106651,2.1086687345087815e-07,,,,,,,,,
4,50,-6.942760928964173,95,1.2548505311398301,True,0.3642497036277244,302.9308081478531,,,,,,,,,,,,,,,,,,
5,30,2.2009629303967806,91,0.6945547924499422,True,1.4066879777007317,202.3999674501872,,,,,,,,,,147.59922884215405,128.6,210.4,133.92968543572914,0.0012002858585653925,3351.0938484024555,0.5637604318765931,0.6049369770576446,1.519402662660245e-06
6,33,-5.766811875414679,53,-4.980456382822389,,,,,,,,,,,,,,,,,,,,,
7,46,4.6970401160619435,70,0.9208513258027722,True,-2.0570908206179146,256.3171089352442,,,,,,,,,,,,,,,,,,
8,73,0.9551060365989468,74,0.749114556541814,True,-1.0891319736796432,261.02985568006153,251.38210774219021,75.08011751045936,173.6880705062756,250.80397649790814,0.0007702327643737925,196851.07126040707,0.09600964472518922,0.5995618383612515,1.904965922518828e-19,,,,,,,,,
9,57,-5.669222898296679,59,-3.8983980514581056,,,,,,,,,,,,,,,,,,,,,
10,64,-6.876349935948016,84,5.248288195251261,True,-0.17477891731901052,278.142100682921,,,,,,,,,,,,,,,,,,
11,45,-4.374170354862588,98,-1.4129229114420934,,,,,,,,,,,,,,,,,,,,,
12,20,-8.281900155840049,95,5.430211610970499,True,-1.0821193929035817,258.28079521380425,250.61423336837487,76.24249305066878,171.52549583040127,249.99150138986624,0.0007489755528868344,129349.7531155605,0.09982501979147669,0.599259390154075,1.5255484711910155e-18,,,,,,,,,
13,14,6.289024427163536,94,5.684842360313356,True,-1.156344728008159,258.00600095454547,250.17577633451037,74.90385049241333,172.56231029544801,249.57922990151735,0.0007962742438957957,161168.40562830816,0.09772902403697922,0.5999264901442828,5.966629996241985e-19,,,,,,,,,
14,25,-9.386546930870654,66,9.308917015682049,True,-0.8447789842464132,262.87815095063206,253.58303333027743,79.82231477815303,169.31115738907653,253.12961420364118,0.0006096037300430288,227701.22991342383,0.08463407752761498,0.5971548828494899,3.491696307805392e-20,,,,,,,,,
15,54,9.508567502744153,63,0.5233683663490112,True,-1.0708368053266863,258.65938244824724,251.9625172379308,73.53563689092147,176.72138213455287,251.29287262181572,0.0007989581527197585,141876.93820260253,0.1032607067189759,0.5999637165915332,1.2334585699693868e-18,,,,,,,,,
16,92,3.909709060874217,98,-0.7513757121308977,True,-1.1097984486581791,258.7698113693593,250.72820668031204,76.90240062318662,171.24144037391198,250.1195198753627,0.0007457939397454518,131881.44929068958,0.09864369031173818,0.5992137393285474,1.335509772950167e-18,,,,,,,,,
17,59,7.099793735554375,60,-3.0046291549941007,True,-1.0474206689369039,261.7930221728015,252.22489390660022,75.64741511392072,174.20844906835245,251.63051697721588,0.0007483573613006915,171867.9212302747,0.0972165997402577,0.5992505280532131,3.4708902704678393e-19,,,,,,,,,
18,35,-7.080638780488742,97,3.510031619746991,True,-0.7582881987974207,262.23263982633677,,,,,,,,,,,,,,,,,,
19,35,-5.5367609030741765,82,2.868401012715406,True,-0.5873554195522791,265.0273590333488,256.0849538301253,88.30582424942332,162.443494549654,255.71883515011535,0.0004317759192390351,268580.47370555013,0.07568074355327424,0.5940654201579563,4.24505969281581e-21,,,,,,,,,
