,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,4,-5.889432301561577,71,-4.964803201617771,,,,,,,,,,,,,,,,,,,,,
1,30,8.243654189803983,80,-4.860110215830411,,,,,,,,,,,,,,,,,,,,,
2,26,9.473568379026716,68,2.185612389401985,True,-2.1430928929175677,186.79524378449113,171.5223764515058,35.971529427341665,296.7,167.12847057265836,0.0051832874392821185,80051.51391009573,0.3152867569843326,0.6330806209453128,2.2075084499652882e-13,,,,,,,,,
3,29,-9.87992564715358,52,5.862354566001978,True,-0.33063874722758274,273.647623170665,260.7833110447335,98.57083199541374,156.17083199541372,260.5822920011466,0.0002776821269539492,725130.7960868017,0.055522348308109946,0.5907949824705941,4.2905816001918e-24,,,,,,,,,
4,49,-9.243335166253715,69,7.97171521514603,True,-0.34610299532325167,272.4665254630725,260.3888152516065,99.54812232049262,155.04812232049264,260.16296941987684,0.000268471187567043,449208.0383654217,0.058844324633479085,0.5905727812163328,4.648057368731643e-23,,,,,,,,,
5,33,7.541360482625262,90,-3.435912304134603,,,,,,,,,,,,,,,,,,,,,
6,70,6.467463447172776,95,-1.8917075073584204,True,-1.6756786116429394,,,,,,,,,,,,,,,,,,,
7,41,3.0834879634523205,87,-1.520493375722678,,,,,,,,,,,,,,,,,,,,,
8,36,4.699200984002507,83,2.792221059938724,True,4.1342652152043895,152.5875106586235,151.51663634380765,12.7,52.6,149.93058254087282,0.004685989368337349,4246.9387067429025,0.20588273519419784,0.6304846065126146,1.2365497407212514e-07,,,,,,,,,
9,1,4.436851858332865,67,-0.8092722026152366,,,,,,,,,,,,,,,,,,,,,
10,20,4.594560285645219,34,3.906864382625944,True,-1.9106339814619604,257.81934876585086,185.12048501369264,395.29104487560244,434.3955224378012,184.8044775621988,0.00011055444403042445,352560.5795241198,0.08259073411941595,0.5858712532890304,5.2200887476191684e-23,256.6281336866937,61.092837287564386,359.2,248.9017906781089,0.0015596346584554493,17723.80599737371,0.3536741251341276,0.6086838952873344,4.685076472710589e-12
11,55,-6.898097209216778,75,5.071005779667017,True,-0.1857776020401432,276.9880499657715,,,,,,,,,,,,,,,,,,
12,1,4.326254400779536,63,-1.7319293232140502,,,,,,,,,,,,,,,,,,,,,
13,58,6.9804677466243135,61,-4.018936866968783,True,-0.8479630356369913,270.07784929595624,,,,,,,,,,,,,,,,,,
14,3,8.009083655530699,53,-4.234950328803608,,,,,,,,,,,,,,,,,,,,,
15,43,-8.721052391722317,94,5.18566556538781,True,-0.5915297581781568,264.6968449931412,,,,,,,,,,,,,,,,,,
16,66,-6.837403889623346,97,-1.3084710176676708,,,,,,,,,,,,,,,,,,,,,
17,5,8.841977616934813,72,7.869183759235902,True,-1.0810126196764331,262.6252734740827,,,,,,,,,,,,,,,,,,
18,43,9.568553588982795,76,0.18099616943852048,True,-0.928320013992978,246.50394316933705,,,,,,,,,,,,,,,,,,
19,15,5.572395649072554,37,0.8084606451478837,True,-1.2946305105349503,179.07551919052,,,,,,,,,,,,,,,,,,
