,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,66,-9.009761622537834,69,-0.35423476707240553,,,,,,,,,,,,
1,58,-4.4524567645991535,84,-2.196455597513154,,,,,,,,,,,,
2,7,-8.206108558012218,82,-6.546555381025412,,,,,,,,,,,,
3,32,-9.601282730433487,90,-6.291583114705766,,,,,,,,,,,,
4,53,8.732688506540068,80,4.348370015393323,True,-2.380623570657405,259.1083851908057,,,,,,,,,
5,23,9.96157552424189,39,-5.778791044159393,,,,,,,,,,,,
6,19,-6.281163856236624,48,-0.6619436058366173,,,,,,,,,,,,
7,46,9.182010188318472,68,-8.181723668474035,,,,,,,,,,,,
8,33,-9.801593893001694,36,-4.887377643263219,,,,,,,,,,,,
9,25,9.861648660929493,42,4.896973041066152,True,-3.126431412517557,266.34006140178985,259.4851384063466,60.504236875283055,325.0,252.34788156235848,0.002524129327195064,16261.443496765909,0.33196573714120453,0.616892108555993,2.396586872375537e-11
10,77,-6.1475957554661615,95,3.7083980152495055,True,-0.6354308925967033,102.82271104811437,,,,,,,,,
11,28,6.387927471265279,97,3.326636420000078,True,-0.780437216657475,194.57064622703047,,,,,,,,,
12,61,-8.463433502079534,86,-5.713054951313081,,,,,,,,,,,,
13,54,4.1187389238293175,57,3.852469025250393,True,-1.0625240390532968,261.38538391386595,,,,,,,,,
14,21,9.518970449006915,54,-2.2097282725202216,,,,,,,,,,,,
15,16,-8.401095184702612,50,5.918185231036038,True,-0.8396554518374929,262.8319728350086,254.07865175566042,79.8529921174407,170.87179527046442,253.50940157651186,0.0006172712452697666,146302.62455273437,0.09481074977838583,0.5972767884931117,3.9993379717331873e-19
16,1,-3.4313155295875752,41,-2.943422523735637,,,,,,,,,,,,
17,6,8.524091574378101,15,-8.369922792346141,,,,,,,,,,,,
18,59,4.930063037286326,69,-0.38811013046636944,True,-0.9919375332979137,265.16027889982485,253.34608230473475,80.0919472991543,170.36896047436574,252.87701317521143,0.0006518455405758459,265439.82049596886,0.08611341588856913,0.5978169650975097,2.0702302698319003e-20
19,24,-9.795473864094077,88,-5.581784419086555,,,,,,,,,,,,
