,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,47,-8.786236111407513,62,-1.442983432671273,,,,,,,,,,,,
1,71,5.960389671177495,80,3.5402572469572995,True,-1.1594065345598406,258.8875613965219,250.54071877107734,72.41914850015358,176.37148910009216,249.8761702999693,0.000852565438560475,158111.73307814042,0.10313664191546237,0.6006940353247939,8.907017760552116e-19
2,32,4.014666731532246,37,1.362142607064298,True,-1.090299554274811,259.3979224714438,252.02996815833754,71.11337311971087,179.98802387182653,251.33732537605783,0.0008519957411186795,135231.71465661025,0.10487222661272413,0.6006864011127543,1.9579067603168878e-18
3,38,-9.437181327527018,93,4.056306137370109,True,-0.5788821675464096,264.8824982695084,255.74360328523744,88.84062983318275,161.64062983318274,255.36484254170432,0.0004231820902168187,211303.66349504664,0.07701088501490334,0.5939007408339304,1.355812930734371e-20
4,1,-9.39411010069809,8,2.673002720350894,True,-0.7686219149694796,264.45127239845726,254.84514426215082,78.78185814732298,175.95457209821532,254.28635697544618,0.0006195003449480686,197206.9681974209,0.0938213069201054,0.5973120813511207,8.95557386366638e-20
5,32,9.275267405308309,48,2.6128109726767406,True,-2.148580348802909,255.4922597404673,249.6714309379152,57.466175108782444,297.6,246.04460829707253,0.002208573785326818,32010.19143397893,0.24180307591098285,0.614428403082267,2.6334601754543223e-13
6,71,9.412837949330207,83,-9.032428901274866,,,,,,,,,,,,
7,28,6.713927439251208,52,1.1236276348322676,True,0.8687120931660213,218.84791090720157,208.65175438090054,41.16190490466021,209.6619049046602,204.0380950953398,0.004279925119593627,16936.664058830545,0.29465068632177627,0.6282487345167168,1.2752838539693977e-10
8,66,9.145776248286413,91,1.8635221324176143,True,-1.5844392519987982,254.8163389727176,246.10451527175,57.600108411778,204.5000813088335,244.8999728970555,0.0015899335446151542,83089.77645555297,0.14021144098252022,0.6089777951968768,2.7543436372756733e-16
9,2,8.142390948820541,50,3.4635940071435574,True,-1.0407724439171309,261.49767432954894,252.44368925652543,75.06711595024811,174.84026957014888,251.88657680995038,0.0007535479019037253,155836.16094174748,0.09400431249577036,0.5993248191318409,5.389723669346597e-19
10,7,-8.080222527932946,17,0.22478346392850135,,,,,,,,,,,,
11,5,8.08567044086465,21,-6.639238716773437,,,,,,,,,,,,
12,28,-3.4825068097696317,85,-1.512263040047026,,,,,,,,,,,,
13,12,-9.611478021866546,26,7.157934697334223,True,-0.5607768701878818,267.08215616597687,257.625229576025,88.46524892886119,164.05219914308896,257.2869502142278,0.00042822335497771973,400493.5817088004,0.07253580628799888,0.5939975508077816,5.180480232697908e-22
14,26,7.9035841465535555,40,-2.8895046964058846,True,-0.7410726872684023,,,,,,,,,,
15,54,-9.288561048876485,81,-1.098410549202967,,,,,,,,,,,,
16,24,8.290452217851644,49,4.51490343494223,True,-0.22053189350785954,189.3468321599228,168.3145980917369,43.8,190.4,163.42262698688694,0.004422757826194318,14289.858269522758,0.3359995328309938,0.6290481014330124,9.017448318416728e-10
17,51,8.005497254286528,84,-6.541129545590907,,,,,,,,,,,,
18,20,-4.521567050559446,20,-4.131417964290081,,,,,,,,,,,,
19,38,2.773442229359514,43,2.663053707487169,True,-1.0841841569311879,260.2174581686007,252.1374255839948,72.43427027757417,178.3805621665445,251.47314594448517,0.0008239877915320927,166679.65129020615,0.10280232080624607,0.6003077901816192,6.026897027249645e-19
