,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,11,8.726703382350912,21,-5.8647830928337825,,,,,,,,,,,,,,,,,,,,,
1,61,2.029321792458491,65,-1.4602473600745647,True,-0.4620766329542507,,,,,,,,,,,,,,,,,,,
2,18,7.355129357940854,33,-1.059235794685387,True,-1.3219351606369059,,,,,,,,,,,,,,,,,,,
3,39,-9.913513192123325,67,-4.091522641878451,,,,,,,,,,,,,,,,,,,,,
4,10,7.622072029121846,33,0.009282806613432726,True,-0.8743253913379694,246.2885397847965,,,,,,,,,,,,,,,,,,
5,20,5.874224234551237,66,-0.23445578998286365,True,-2.750350489777905,,,,,,,,,,,,,,,,,,,
6,90,-9.133663150825539,93,4.135776468543607,,,,,,,,,,,,,,,,,,,,,
7,51,7.290605180835442,88,4.713123959631078,True,-2.9747706320128215,261.99179343833435,257.83966593941653,62.329400269237986,341.0,249.83529986538102,0.0022449426832425764,15520.549363868256,0.3538505903568085,0.6147216185033157,2.67903278653381e-11,179.43832767594606,371.3002776342229,403.3002776342229,179.19972236577715,0.00014847556017271243,359531.5724068517,0.07274216291638551,0.5872132457783695,1.02236012638835e-22
8,10,4.919837107267057,70,-2.8670592519859417,,,,,,,,,,,,,,,,,,,,,
9,39,-4.241009639488373,48,2.005847287314566,False,,,,,,,,,,,,,,,,,,,,
10,10,8.024380740379684,64,0.34934107239357104,True,1.200687261689763,146.24461133083892,,,,,,,,,,,,,,,,,,
11,10,-0.7410288799375682,75,-0.42299879502201776,,,,,,,,,,,,,,,,,,,,,
12,4,9.781766251769898,47,4.415800890597382,True,-1.0402994760124546,260.7984440709184,252.5299624144927,75.12465873622372,175.19479524173425,251.93506825275526,0.0007552048748957314,179857.545422428,0.09717162963794992,0.5993484790602494,2.8351826598183894e-19,,,,,,,,,
13,36,-2.9964735266343396,57,0.8363079493378507,True,0.4627296417603254,307.9629052757117,,,,,,,,,,,,,,,,,,
14,42,-1.883692674054858,83,-0.8361479215394922,,,,,,,,,,,,,,,,,,,,,
15,6,-3.7193830605600002,24,-1.3198428173098904,,,,,,,,,,,,,,,,,,,,,
16,46,-7.796611423955588,80,-7.301129959714647,,,,,,,,,,,,,,,,,,,,,
17,59,-3.8552193689251757,71,3.8285575031591357,True,-0.38016166178406374,271.7821216278007,259.8770389065126,98.85748341872583,154.75748341872583,259.71062914531853,0.00027519829660971193,1629131.857824419,0.050577679272167365,0.5907354400267317,6.337645271393459e-26,,,,,,,,,
18,22,-7.16116206616114,43,-3.57321593631794,,,,,,,,,,,,,,,,,,,,,
19,9,-9.7274199334252,39,-1.3823770243691929,,,,,,,,,,,,,,,,,,,,,
