,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,4,8.09975824263249,88,-5.358168474585647,,,,,,,,,,,,
1,66,9.944818616038972,73,-7.2624468398016955,True,-0.33099675066785317,,,,,,,,,,
2,17,2.0544479581822657,37,-1.1248053093952315,,,,,,,,,,,,
3,34,-8.230685525018785,96,-3.084748293488648,,,,,,,,,,,,
4,42,6.015215504068411,84,1.0385979666385659,True,0.169776665056627,193.7833168377003,191.50647904971459,32.56350152781966,201.8,185.6682492360902,0.004295473436683849,12742.810882021076,0.3443728595049654,0.6283364605350862,1.0760616278953772e-09
5,46,3.1271491958687765,87,-2.912203485727696,,,,,,,,,,,,
6,34,-5.783635091065678,81,-3.8173569266278555,,,,,,,,,,,,
7,4,2.8054717415918375,76,-0.11394701883299518,,,,,,,,,,,,
8,23,8.543741523702241,67,2.1129227945938958,True,-3.2815385882260926,197.56300128319344,173.2562233464749,39.75193121563886,295.4,166.34806878436115,0.006028235872666044,39982.38501062914,0.3890675388934694,0.6371893077552562,2.1772021970608108e-11
9,7,-5.666929483764706,61,3.4373805396559938,True,-1.0466716573663712,261.80801249993783,252.16548478850973,75.4672111536294,174.4137689229035,251.54655776927413,0.000752566820850264,154341.22337313113,0.09919083618230316,0.5993107977080474,6.257982515000015e-19
10,2,-9.145941641687623,18,-2.259303706534668,,,,,,,,,,,,
11,8,-7.770098598418349,12,1.3860008339082857,,,,,,,,,,,,
12,19,2.8854380094593246,71,2.230999203486343,True,-1.2112829785376344,258.01297675596214,,,,,,,,,
13,35,6.763028431100494,42,-1.3056488873951082,True,-0.7874197686363047,280.28753718033266,259.34512691327325,103.98281775820885,151.9656355164177,259.20859112089556,0.0002736369149871754,1638693.0822627358,0.045803316344697635,0.5906978695516748,5.078902797621714e-26
14,18,7.1669948727145645,38,2.120092157650335,True,-0.1466479947786897,187.55912702390066,176.81715978273007,38.77729816168279,192.17729816168278,170.9227018383172,0.004406272222620387,11960.669026144744,0.35930870137008003,0.6289565765239438,2.308612781658311e-09
15,5,-2.322526512013196,59,0.5358624163607555,True,-1.0431250184151206,260.3319166160697,252.24081551450303,75.66580947717777,174.63948568630667,251.58683810456446,0.000751283677066621,127075.0831929598,0.1019507242896576,0.5992924447172615,1.7169202226648343e-18
16,42,-7.174241773427852,89,7.092891644057936,True,-0.7438010790448155,262.1973472915882,253.92200331558502,83.95471106822498,165.13282664093498,253.489057786355,0.0005222759308269752,205209.27261012787,0.08264187151463938,0.5957061418371945,3.4776194449849393e-20
17,68,5.594878366981151,85,-5.418774289593708,,,,,,,,,,,,
18,5,6.823534736648995,58,4.811568073273129,True,-1.0503739390502314,261.2141101592579,252.28118212223177,75.24571292066166,174.78742775239698,251.6708574158677,0.0007572179576261918,164281.8242886426,0.09850402519497686,0.599377187381645,4.611060541097569e-19
19,63,6.119485270066132,79,0.6969247683363875,True,-1.1974959006175847,259.1083851908057,,,,,,,,,
