,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,76,5.667183541936339,77,-1.628553265576052,True,-1.0898171348272705,260.82719712788946,251.3418286761135,75.4916030178457,173.69328241427655,250.70167939643088,0.0007680676744672963,143865.53445208474,0.1010316786734622,0.5995312339067509,9.866575052006517e-19
1,40,9.419825800044993,75,4.668347715816161,True,0.3958595559269524,199.6595481275147,176.55280991363455,45.23875328038348,192.6,172.16124671961654,0.004475203231443366,17491.292999722333,0.31151781402434764,0.629338016506482,2.386634454519651e-10
2,64,-4.871743381855628,90,1.4207764901674587,True,-4.644620505867902,,,,,,,,,,
3,71,-9.044166222872242,82,5.382597282058505,True,-0.4641924817162478,,,,,,,,,,
4,20,8.451921153702507,79,4.704531354812252,True,-1.5365910897813897,194.38025865041115,,,,,,,,,
5,84,-3.738445722778758,97,0.3506030731374956,,,,,,,,,,,,
6,22,-4.136827263436489,80,1.5097406462238787,True,-0.8607218614034403,260.74503005102594,253.05544840005564,79.6760022446372,169.26560134678232,252.54479955107257,0.0006193712564527557,200181.40495337528,0.08993409734382951,0.5973100393190771,7.833048146112555e-20
7,7,-9.439699461165654,23,-4.538138990161922,,,,,,,,,,,,
8,11,-9.555603046174783,45,0.7237630114764357,True,-0.42353021031011484,270.6553545667014,258.89857078522596,92.58804953571597,160.67043962857275,258.5823900928568,0.00035654181308178104,287834.4991803939,0.06990331734327304,0.5925604642456387,1.4010580285076427e-21
9,45,7.319427632327596,80,-0.8806892980654428,True,-1.3329810249200675,,,,,,,,,,
10,27,-6.7029404095975,36,1.3533594531290056,,,,,,,,,,,,
11,47,-3.483720132114083,83,3.2326140745279304,True,-0.5691577071079672,266.23540673633937,256.5011428117793,90.1203068619361,161.07624548954888,256.1559386276128,0.000405166059217368,247856.7040621373,0.07338438723797135,0.5935498214414087,4.884662866717556e-21
12,2,-9.544248652999185,7,-6.851394933471717,,,,,,,,,,,,
13,29,8.063185830273675,59,-6.049381799256446,,,,,,,,,,,,
14,56,-7.5878481503248985,81,-0.4864054612901132,,,,,,,,,,,,
15,28,-5.772888600589738,43,2.6413333590534123,True,0.06704151777130983,287.09185755515233,268.08327041854307,114.4868926512508,146.08252353500106,268.00436911624973,0.00011173986625251809,1175011.7264388932,0.03426837381644708,0.5859164691341844,9.259995146727342e-27
16,14,9.130452299627525,29,-0.4514294961009373,True,-1.6264222385325735,,,,,,,,,,
17,13,2.0277033367305606,71,0.894989595822862,True,-1.1484526042374128,259.14206187489174,256.7789343884509,63.43215971235365,1278.2735680575292,252.5735680575293,0.0009901958086390023,3822883.8313725605,0.26102483027958073,0.6024657894853661,1.147709112392986e-24
18,17,-6.307634853090029,53,-5.695564642802977,,,,,,,,,,,,
19,38,-4.263351323380293,66,-2.2040749082390736,,,,,,,,,,,,
