,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,74,-5.311618642909053,98,2.6546357961634186,True,-0.8829867034031171,102.8123708376013,,,,,,,,,,,,,,,,,,
1,40,-9.211257401394683,80,0.5720821249493309,,,,,,,,,,,,,,,,,,,,,
2,44,-7.149238688263118,92,-1.0278177740468166,,,,,,,,,,,,,,,,,,,,,
3,5,-9.857200194856015,91,-1.6916308886115061,,,,,,,,,,,,,,,,,,,,,
4,81,7.066731517117113,91,6.176825993293804,True,-1.1962840174416527,257.27836544805643,,,,,,,,,,,,,,,,,,
5,15,5.29170536623055,91,-5.123816270535682,,,,,,,,,,,,,,,,,,,,,
6,33,-6.026161857050849,96,-0.4671877055216829,,,,,,,,,,,,,,,,,,,,,
7,11,-6.635332249880799,62,3.3436907334788586,True,-1.0148341620928851,261.0841329524254,252.31184126330237,75.73051918443424,173.4044153475474,251.77389616311316,0.0007306417611877376,161440.70597496038,0.0923817110667928,0.59899492683701,3.9909003326168377e-19,,,,,,,,,
8,59,-9.383410704252835,71,6.351043483176802,True,0.22009391218646557,294.64556103633106,,,,,,,,,,,,,,,,,,
9,27,-4.6470686228088205,85,3.82356716581171,True,-0.9370127127514385,259.8157709715976,252.2032552762961,78.18742529297691,170.05245517578615,251.68251494140463,0.0006636521086700473,199463.26300050036,0.0909769006746579,0.5979980061734783,1.0154720366966921e-19,,,,,,,,,
10,5,-4.776415226221724,49,3.098838652248567,True,-1.0252185649110952,261.7001809732247,252.68353830900668,75.15122743316294,174.91073645989778,252.12975451336743,0.0007463924186837539,226281.48248116713,0.09372357572424189,0.5992223342305937,8.153891751835863e-20,,,,,,,,,
11,49,7.053307692528151,84,0.4770661099497726,True,-0.7672157354255602,237.95472187662824,235.49034259966112,22.464486360800887,222.3,231.83925227319986,0.002859455187771242,22807.371545309496,0.24813591943344063,0.6193340816480625,3.891301695746787e-12,,,,,,,,,
12,32,-9.991327250502557,56,-3.5778093401749107,,,,,,,,,,,,,,,,,,,,,
13,12,6.201794658223324,29,5.179342779695066,True,-0.9664334998019694,185.307109824968,157.32813825256332,43.5,188.0889570434835,155.4110429565165,0.004219814060012968,420880.9066198235,0.2193200946783266,0.6279079092165079,1.5389064491237136e-17,132.49603502055498,196.78748034263867,232.88748034263867,132.11251965736133,0.0007886052770477239,219433.41051136324,0.1073073434536015,0.5998197578238574,1.0089315663887774e-18
14,75,-3.5504259504608164,83,-0.49653042216938914,,,,,,,,,,,,,,,,,,,,,
15,6,9.865633620557418,36,2.7105193831565693,True,-1.6050621085344108,148.16219890555993,,,,,,,,,,,,,,,,,,
16,8,1.9106904143068633,34,-1.240383620506604,,,,,,,,,,,,,,,,,,,,,
17,22,-9.560097452077933,69,6.839959439398452,True,-0.8799018162814511,264.6297157222309,,,,,,,,,,,,,,,,,,
18,35,8.853730870844018,76,-5.206998445100986,,,,,,,,,,,,,,,,,,,,,
19,65,-2.5495628201252813,89,0.7177844116154031,,,,,,,,,,,,,,,,,,,,,
