,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,15,-6.800918300692709,74,-2.2804657120502636,,,,,,,,,,,,,,,,,,,,,
1,58,-8.286908731397373,72,7.7761266260337045,True,-0.3311360107261644,273.57434485531854,260.71676128144003,100.6214056956945,153.9214056956945,260.5446485760764,0.0002536517513020542,1233669.2803297623,0.051346373615647915,0.59020692625546,2.014387876681783e-25,,,,,,,,,
2,33,-5.957132260242868,58,2.835798024237805,True,-0.1881452550460514,280.4216220608636,262.9019656896625,104.38618036239811,151.91490714986415,262.77127321253397,0.00020623289090345546,1842355.4885380503,0.04454863370577595,0.5889561735943671,1.1010143069407442e-26,,,,,,,,,
3,42,9.016584767249203,51,-0.8561506140221375,True,-0.9162449817090389,266.7623380456576,255.33126834796894,87.37850253022047,165.27850253022046,254.98037436744488,0.0005218003189850609,405558.9590285059,0.07413044093753056,0.5956979213003856,9.475163728964365e-22,,,,,,,,,
4,27,6.381949702726001,65,-6.169711339344282,,,,,,,,,,,,,,,,,,,,,
5,35,4.330888393973806,70,3.6543265588031417,True,-0.3864711417979996,191.39598485044561,,,,,,,,,,126.18292607850248,200.71025475271927,231.11025475271924,125.88974524728074,0.0007185293923045132,456989.2469329325,0.09615278907124473,0.5988183083168429,1.8606964595199524e-20
6,77,-6.5016496572482545,94,-0.5120716621555417,,,,,,,,,,,,,,,,,,,,,
7,92,-9.167718112802712,95,-4.650184516132034,,,,,,,,,,,,,,,,,,,,,
8,6,-1.6188776369301294,12,0.4003717671028735,True,0.1975575459214674,290.51713110224256,,,,,,,,,,,,,,,,,,
9,9,9.339446821375976,34,-4.456165082806676,,,,,,,,,,,,,,,,,,,,,
10,23,-7.595567112469562,72,-2.358639320628912,,,,,,,,,,,,,,,,,,,,,
11,42,2.4181717360274835,52,-0.6754292021012418,True,-0.6037183726078296,656.2021419785289,,,,,,,,,,,,,,,,,,
12,8,5.544631059829905,73,-4.106670623091729,,,,,,,,,,,,,,,,,,,,,
13,26,9.698406838929682,29,4.2664711969525335,True,-1.0485185181491619,259.4204351597404,252.58768529758387,72.74136322859191,178.17068161429594,251.97643946190135,0.0008005094499048572,209052.6817250039,0.09853995375409808,0.5999852037207879,1.644637191012091e-19,,,,,,,,,
14,26,8.568728561829474,31,7.869610960409943,True,-1.131609214848742,258.6500254384101,,,,,,,,,,251.74375238139936,70.48761710202206,181.87257026121324,250.9424765795956,0.0008919494945513933,105801.81422148402,0.11306197281789063,0.6012154204872007,8.807463725687855e-18
15,30,-6.1319821086140465,65,-4.06177522509247,,,,,,,,,,,,,,,,,,,,,
16,22,-7.890562300606792,82,4.389580574017177,True,-0.9550240270938154,259.6414941529118,252.08760527107518,77.95487375525799,170.7729242531548,251.5090252489484,0.0006777404380112613,155376.36848039806,0.09591641786603808,0.5982118603736858,4.1330609253729777e-19,,,,,,,,,
17,9,-0.692937560094256,48,-0.4040243210266823,,,,,,,,,,,,,,,,,,,,,
18,18,6.974988714263862,55,-1.750868791420272,,,,,,,,,,,,,,,,,,,,,
19,37,9.801644255745767,87,8.902590273572017,True,-1.1912391135656821,189.5893087251112,,,,,,,,,,131.8229321745082,196.1,232.20138881932917,131.29861118067083,0.0008292499353620773,94148.07815150898,0.12569539055094872,0.6003794304431788,1.0766752497136142e-16
