,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,52,-3.2588863499877725,64,2.7543229907380766,True,-0.19403325852584824,277.2570026940315,263.3409768508327,105.7652316743534,151.06523167435338,263.20869208141164,0.0001947992835403517,1498437.8573405787,0.04482169459228071,0.5886331534249597,2.6063954744839205e-26
1,31,8.794985392684904,50,3.6139464709409452,True,-3.278534342058906,270.7583410513718,258.126592964089,63.13057264381272,309.1,252.18471367809366,0.00277376868879214,18625.415242152845,0.30296125748553976,0.6187255160495563,1.2522129433227587e-11
2,29,6.666002903967218,97,-2.541839472416612,,,,,,,,,,,,
3,3,-0.6813244684071087,3,-0.048633208515230564,,,,,,,,,,,,
4,18,-9.75131180037253,20,-9.442217428375091,,,,,,,,,,,,
5,42,4.933493587730533,49,4.587783337152869,True,-1.136495589241802,259.5984262650929,251.44127462176704,71.41481543509632,179.76888926105778,250.67703691298075,0.0008728053554685505,110932.1749241426,0.11043346096794136,0.6009635167867774,6.253624762043302e-18
6,34,-8.107920820876945,44,-5.56005313133576,,,,,,,,,,,,
7,35,8.967172392644422,84,0.663394176002555,True,-1.4027711319508624,193.70612442507863,,,,,,,,,
8,7,6.636282434479089,48,5.782583242585073,True,-1.0453112384319216,261.0814163105918,252.57983967204888,75.2558218805941,175.61349312835645,251.92883562388118,0.0007593360620110249,138725.45665169222,0.10168685901415676,0.5994073505269935,1.1384617661863283e-18
9,51,4.912665412778924,79,3.2924187977152855,True,-2.262482838340915,259.3422857555412,252.97724230743776,62.24662733380143,332.2,247.01779088873286,0.0018266310640354779,21849.746880096547,0.3100364360254516,0.611177979645244,1.8330286537368655e-12
10,42,5.040110221650567,59,-4.5330424594859675,,,,,,,,,,,,
11,24,6.314433385833329,47,1.4119286188452662,True,0.47770563340911376,198.80896271084558,190.50457552851796,38.40775861713839,197.2,185.29612069143081,0.004326118125137187,14740.498039677082,0.3265568067606956,0.6285088472701992,4.610355657659249e-10
12,11,-5.558994678782103,26,-1.7436518432476245,,,,,,,,,,,,
13,46,6.503172994113488,95,3.4862790460642685,True,-0.40770145748034997,190.16191684935194,167.1468793239337,43.421565189910005,189.9,162.17843481009,0.004447776551309115,14496.838693175545,0.33969075642826113,0.6291866195233916,9.042323663612121e-10
14,14,-2.396276895356724,86,-1.4015397203335471,,,,,,,,,,,,
15,35,-8.132969374702888,65,-3.811002747751166,,,,,,,,,,,,
16,84,-5.708091038224321,91,4.175009085807691,,,,,,,,,,,,
17,41,9.58844893353302,68,6.815804245342942,True,-2.3579808562182403,257.6529934952873,255.83436636009904,60.449139097866365,344.6,248.58362030071123,0.0018798798279816274,19536.778220379354,0.34023050587097153,0.6116516317552225,4.515281985675039e-12
18,17,-4.412105299426996,95,-3.829882191510265,,,,,,,,,,,,
19,33,1.4898257295767507,53,0.6036458462587753,True,-3.262199311352081,270.283586685703,257.8319355956997,63.2883342829392,308.1,252.0058328585304,0.00277567851853554,18779.034251252404,0.30025643574352445,0.6187391902996907,1.1779360176297519e-11
