,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,51,-2.9055615106287185,79,-1.5463296639347988,,,,,,,,,,,,
1,3,7.417070728388342,3,5.120629108770027,True,-0.48304091945434025,,,,,,,,,,
2,7,7.290645783946637,77,-1.5118557266822297,,,,,,,,,,,,
3,73,-4.0155437002074805,88,3.678701341695266,True,-0.28871456540933377,274.39981224532744,,,,,,,,,
4,1,6.1588858175440855,56,4.756286314773474,True,-1.0476922188459463,259.2569704793162,252.28552254326775,75.0084560574054,174.58507363444323,251.73830878851894,0.0007557106131969296,214847.21828701737,0.09324259389195795,0.5993556950605453,1.089934573342581e-19
5,6,-9.000128733243793,51,-5.233227952797952,,,,,,,,,,,,
6,83,-2.5502084990004974,91,-1.4314858602445568,,,,,,,,,,,,
7,26,-9.46377972801881,33,-5.417617467804927,,,,,,,,,,,,
8,45,9.677692810319186,58,0.0942292370927067,True,-1.0429807297452443,260.40080667366175,252.38685969266945,73.60255453464364,176.7815327207862,251.73948909307128,0.0007847442413695429,152060.10741396033,0.10147224442293619,0.5997658173564033,7.970223662419787e-19
9,12,9.701863719559608,31,-3.6307038651181216,,,,,,,,,,,,
10,38,-5.148951311910839,98,-3.9633359439376603,,,,,,,,,,,,
11,8,9.610500353756738,81,9.129248774699143,True,-1.1087823223211988,258.7681229258711,,,,,,,,,
12,22,-6.351575100867228,64,-0.5167395837016819,,,,,,,,,,,,
13,4,-7.7165547165848185,62,3.115376410431093,True,-1.0576730090344828,260.2666060743771,252.02846373522607,75.58853016837158,174.55082413469725,251.3622939663257,0.000757992651042379,123816.9303854725,0.1029586760533706,0.5993882245958424,2.0494526109023773e-18
14,5,-9.551051747098837,35,-1.4618324564143954,,,,,,,,,,,,
15,38,-9.78714185984656,74,5.350867314600428,True,-0.39762690652124427,269.94743557262814,259.2852342367184,95.4708154391151,157.5566523512921,259.085836912177,0.0003151861163388941,1336024.8593918094,0.05544231224550329,0.5916628686819009,3.0543508501699555e-25
16,73,2.873857350498753,83,-1.8511483254807075,True,-0.5165965141137756,,,,,,,,,,
17,28,1.3171681446575008,83,-0.06733339438469876,True,-0.9700480628643677,,,,,,,,,,
18,26,7.56533918228628,98,4.224980566277889,True,-1.3636570342560652,257.89858644998077,,,,,,,,,
19,7,-7.901735837250006,96,5.532861103225834,True,-1.1589666885735947,257.89858644998077,249.89647149346524,75.14388862415647,171.8663331744939,249.31122227516872,0.0007919813635820811,162316.45939265203,0.09690148378628172,0.5998668106387431,5.594127296281413e-19
