,n1,a1,n2,a2,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,3,-9.87187069475435,92,2.812408190763488,True,-1.143574902306552,258.10618881726174,250.22502112986504,75.12144355020521,172.29286613012314,249.63571128995898,0.0007874900844994729,164303.1695229949,0.0971558708563344,0.599804192229747,5.181797029596685e-19,,,,,,,,,
1,29,-9.690632815628637,85,9.528799040166668,True,-0.9398297853994138,259.8157709715976,,,,,,,,,,,,,,,,,,
2,44,1.5063466969167028,93,1.4293410395228516,True,-0.7595735548972621,189.53278621190995,,,,,,,,,,128.34723129495063,198.58111411688134,231.4,127.91888588311868,0.0007726432366301462,125746.98086148957,0.11520527137995924,0.5995958587227612,1.8971101922088884e-17
3,65,9.755004637640322,68,4.718641215956223,True,-1.0721368589420206,262.10772557288567,251.82954155835452,75.1326705543231,174.77960233259384,251.1734658891354,0.0007704604389576908,132986.42788751956,0.10225359930924757,0.5995650540315479,1.4959635195848855e-18,,,,,,,,,
4,39,-2.3482615656034422,97,2.160382448283503,True,-0.855237289826141,260.680013508223,252.38184262717124,80.87995780246129,166.98797468147677,251.90400843950775,0.0005954347261197402,181706.79826553754,0.0870863822270084,0.5969275001124837,1.064653348740449e-19,,,,,,,,,
5,11,-9.169011078804417,90,-5.363702294065447,,,,,,,,,,,,,,,,,,,,,
6,5,-4.339044771873857,19,3.101823387742332,True,-0.8391636687684171,261.7283950617284,254.5371174424299,78.58118960569537,172.94059480284767,254.0198017323841,0.0006341874482518073,226397.53929919994,0.09029360086657189,0.5975429902555234,4.5254136551547563e-20,,,,,,,,,
7,8,5.741259204855474,52,4.568935722184843,True,-1.0638181140182612,260.88154269972466,252.23121751095252,75.14669867643995,175.328019205864,251.59066026471203,0.0007669075466703591,141411.93087669628,0.1009240197621515,0.5995148165205102,1.0560919282951427e-18,,,,,,,,,
8,63,4.475931158631294,68,1.4290686675699327,True,-1.0847203207333205,262.0097154898792,251.6706468195048,74.23682582879582,175.2420954972775,251.05263483424085,0.000787456012041212,175671.8809912778,0.09927004403154302,0.5998037164737133,3.806522268192447e-19,,,,,,,,,
9,68,-4.220358629238969,91,-2.0280723452364775,,,,,,,,,,,,,,,,,,,,,
10,9,-8.436765759532864,43,-6.28058954019779,,,,,,,,,,,,,,,,,,,,,
11,20,4.520690130055289,56,-3.8506280722955104,,,,,,,,,,,,,,,,,,,,,
12,29,-9.83341787771981,42,5.864083458823901,True,-0.06374784802157915,281.6027336860669,265.6009746548545,110.04623464550913,148.76164619401217,265.48458845149696,0.0001515879824108206,906361.6183318503,0.04182340283318555,0.587315175504097,1.261819260073226e-25,,,,,,,,,
13,72,-9.37029472911259,95,-1.6420078510694616,,,,,,,,,,,,,,,,,,,,,
14,67,8.339954498345548,96,-6.032095046798743,,,,,,,,,,,,,,,,,,,,,
15,62,-9.370879734754165,74,1.7424215915386565,,,,,,,,,,,,,,,,,,,,,
16,20,5.421069642162728,48,-3.408977544329428,,,,,,,,,,,,,,,,,,,,,
17,17,-6.741102117331012,76,-6.085009387163534,,,,,,,,,,,,,,,,,,,,,
18,4,4.6811940024380245,21,1.6964573569573602,True,-2.039123264232514,185.68770541181493,,,,,,,,,,,,,,,,,,
19,43,7.692994121810052,79,-2.6732010959437265,True,-1.5543381126088829,,,,,,,,,,,,,,,,,,,
