3.985696589872262e-9, 4.837745224099409e-9
4.016168686830871e-9, 3.6124096273298727e-9
4.024637589985641e-9, 2.1103574740507153e-9
4.064179051410337e-9, 1.3105278504892066e-9
4.15389403777094e-9, 9.197296695535486e-10
4.2316030945114965e-9, 5.797696173599763e-10
4.240715919322436e-9, 4.534374515427773e-10
4.189762114322139e-9, 3.2862622368365793e-10
4.125832497150378e-9, 2.309995996177838e-10
4.062868789631595e-9, 1.599011784216515e-10
4.0249122998705676e-9, 9.274511989133847e-11
4.009161053441684e-9, 5.1359706420192205e-11
4.019568298217676e-9, 2.0127434952741852e-11
4.008123227173415e-9, 9.485919413442251e-12
4.01200229743836e-9, 4.139577430066432e-12
4.011341363388343e-9, 1.4130445512847607e-12
4.010888214398612e-9, 6.761831113690903e-13
4.014892802192007e-9, 3.602735313839706e-13
4.010180271581699e-9, 2.1375746751200443e-13
4.005510981844714e-9, 1.348604266108134e-13
3.961921840258996e-9, 1.3701166211727696e-13
3.9622295713650385e-9, 2.27415711421218e-13
3.958603593657288e-9, 7.305543081473285e-13
3.959004245491491e-9, 1.4138429584944008e-12
3.963997156705341e-9, 4.1736417922815525e-12
3.956163288721703e-9, 1.6496560373135794e-11
3.963250850377373e-9, 4.3399315124793106e-11
3.959241860500237e-9, 7.428538817634542e-11
3.9102387161830805e-9, 1.7562187862312632e-10
3.9315004411242044e-9, 1.271851351334008e-10
3.846742578347441e-9, 2.352817089400638e-10
3.784339865638337e-9, 3.509762496343355e-10
3.7515452062518626e-9, 4.922093904542697e-10
3.778585956770785e-9, 7.680785734443317e-10
3.849717880576334e-9, 1.0274507534642537e-9
3.924363439042216e-9, 1.4391692769422843e-9
3.959116062542686e-9, 2.144525667102344e-9
3.961530217053956e-9, 3.2213523378913408e-9
3.9660408892888585e-9, 4.279434643027323e-9
