2.1815985088869175e-8, 0.0000010082706575612766
2.1971241464191184e-8, 8.711497134644852e-7
2.2005941569436318e-8, 5.754540417236162e-7
2.2101031985701916e-8, 3.742905046004781e-7
2.2403772326388814e-8, 2.288542134544361e-7
2.294823189022467e-8, 1.4872675414810325e-7
2.3149109501141408e-8, 1.1451432095351207e-7
2.3172822177481045e-8, 7.224073390291275e-8
2.317085882751385e-8, 4.156363266340883e-8
2.3142354471010686e-8, 1.705912177094862e-8
2.3064053170661943e-8, 8.54933203911508e-9
2.302470387165397e-8, 5.56215115723589e-9
2.3010266446046376e-8, 3.300057480664666e-9
2.308420125932031e-8, 2.018672273553368e-9
2.300631330884274e-8, 1.0757605846786038e-9
2.2978876690259216e-8, 5.644896425123438e-10
2.28759708766028e-8, 2.7435620625606163e-10
2.2724748595646028e-8, 1.7853254085567085e-10
2.2159446372488813e-8, 1.580661918599967e-10
2.1373487406643215e-8, 1.6200054538768382e-10
2.0854164384350314e-8, 1.9349290536774052e-10
2.0753128006764083e-8, 3.0209648775777733e-10
2.061923859458461e-8, 5.584847019849307e-10
2.0620937202896333e-8, 9.558975736613557e-10
2.0600466164107967e-8, 1.8500372355319807e-9
2.0670598311768288e-8, 3.925357796462442e-9
2.0672690391192697e-8, 7.596751423140272e-9
2.0584326823337908e-8, 1.404276521435667e-8
2.0563553335768934e-8, 2.4408535878467562e-8
2.0497884709036833e-8, 4.242987092162213e-8
2.054492831228831e-8, 8.337734560865405e-8
2.0636570966403947e-8, 1.3418132474391837e-7
2.1141019261744444e-8, 2.1575859628506516e-7
2.151614813493217e-8, 3.578524106767413e-7
2.168299430258345e-8, 5.415172970745165e-7
2.1707963969291403e-8, 7.827762814197046e-7
