3.764120681967295e-8, 0.0000163585720304301
3.7908907055675865e-8, 0.000013706416124721297
3.7949078594861924e-8, 0.000010886163802810468
3.794514883408767e-8, 0.000005539334917439701
3.7983928360970034e-8, 0.000003441211754425155
3.8566950417038645e-8, 0.0000019187544234043465
3.901003629735727e-8, 0.0000012286158237769745
3.915753893346476e-8, 8.497648945684468e-7
3.96722978427159e-8, 5.276278170374264e-7
3.9929906804055704e-8, 2.854053294634575e-7
3.99931580406287e-8, 1.9440931608439822e-7
3.9966105297450296e-8, 8.35517870383202e-8
3.9808248135479864e-8, 3.646903882115059e-8
3.9737432344258634e-8, 1.4740395509126157e-8
3.9732288721960036e-8, 6.334868229733837e-9
3.948910380132977e-8, 2.8956946718433446e-9
3.869647156311502e-8, 2.392069511145648e-9
3.7323664165026605e-8, 2.3233319999985817e-9
3.6099083273459016e-8, 2.651048468772155e-9
3.5687968775978336e-8, 3.3910133539314423e-9
3.5690740738310414e-8, 5.6284968914768695e-9
3.565522552328217e-8, 1.0727362761371798e-8
3.5697713595375155e-8, 2.0131866587988694e-8
3.566235931203054e-8, 3.956596182281124e-8
3.5471916768879654e-8, 8.528106716195576e-8
3.559142067811856e-8, 1.4372185064895554e-7
3.551585817450503e-8, 2.175780979286278e-7
3.559661469538642e-8, 3.723697277470684e-7
3.587323833212085e-8, 6.274263719391582e-7
3.627116024859654e-8, 0.00000110686731200631
3.683465426929246e-8, 0.0000020443361261401196
3.728314552830706e-8, 0.0000030929928539817397
3.740901555516185e-8, 0.000005458267453160902
3.7432443196094585e-8, 0.000009129391002730017
3.745482764466177e-8, 0.000012700064300480988
