1.5888884799141635e-8, 3.038632077113912e-7
1.599328134615766e-8, 2.707329755524285e-7
1.5992415604437022e-8, 1.9017961439808055e-7
1.6079070800294106e-8, 1.2180724219460747e-7
1.6290827179411188e-8, 8.81835839473748e-8
1.6541812341754434e-8, 7.107903277189133e-8
1.6723333355383156e-8, 5.818963323205681e-8
1.684201025413888e-8, 4.4124359394768854e-8
1.6877763376193168e-8, 2.826499356700011e-8
1.6784828409459197e-8, 2.047910912946964e-8
1.6628880722695086e-8, 1.665171937296602e-8
1.645601318059303e-8, 1.1792622233262825e-8
1.6347345645023926e-8, 8.035607296328958e-9
1.6230416193846753e-8, 5.269456331627123e-9
1.619399513705765e-8, 3.6176507853656257e-9
1.6157446651878108e-8, 2.282497542472187e-9
1.611972859909585e-8, 8.676230172452479e-10
1.6081909341682505e-8, 3.0542806657053176e-10
1.607929786516659e-8, 1.0587108429306975e-10
1.60594796163106e-8, 4.279095299230284e-11
1.590132392034867e-8, 3.148940644326425e-11
1.5737371672245475e-8, 3.905878378775982e-11
1.5678459531227186e-8, 6.58448437613811e-11
1.5697475065833327e-8, 1.4188288506907833e-10
1.569924856202346e-8, 2.9649784843263946e-10
1.5683848002271694e-8, 6.196315527734412e-10
1.5668204409937408e-8, 1.1629619018841122e-9
1.561835261924702e-8, 2.1829225992172143e-9
1.5568769370934582e-8, 4.290588924276605e-9
1.543436074649188e-8, 7.46017653287189e-9
1.5301148514298378e-8, 1.3171943987292884e-8
1.5118793874250665e-8, 1.819343892511539e-8
1.49880230537833e-8, 2.8409721656513315e-8
1.4972826816923218e-8, 4.788714286883553e-8
1.5271646372025317e-8, 7.132369979863766e-8
1.5602021553686568e-8, 1.062228955702897e-7
1.5774751964538388e-8, 1.632051150847095e-7
1.580156230689335e-8, 2.3591136794585785e-7
