7.957143177092785e-9, 2.0507663332953953e-8
8.00503380462157e-9, 1.813239420946407e-8
8.013526057463017e-9, 1.4512438461089871e-8
8.004355566868024e-9, 1.0432454537950204e-8
8.061139390190065e-9, 7.790237902806603e-9
8.171830287012463e-9, 5.9055568525746165e-9
8.252408634685183e-9, 4.61721063714906e-9
8.36112965636875e-9, 3.4469221090452826e-9
8.461877458449595e-9, 2.311126298363162e-9
8.470625086811672e-9, 1.55031632875239e-9
8.359575171986114e-9, 1.024741090629522e-9
8.268097858373593e-9, 6.984000179891091e-10
8.13282236693445e-9, 4.146478193884032e-10
8.061148876588878e-9, 2.2101991710794743e-10
8.024992142079217e-9, 1.0258515096672109e-10
8.041649478310774e-9, 4.8337424477341714e-11
8.032021446953422e-9, 2.459725871285348e-11
8.022386061357495e-9, 1.2325976571156779e-11
8.038659581731373e-9, 4.272173378956481e-12
8.029054027337376e-9, 2.2076013229246454e-12
8.010782292062533e-9, 1.2318440588908917e-12
7.958117093721807e-9, 1.0170006297684462e-12
7.897522274014997e-9, 1.1415071252490492e-12
7.88068121616067e-9, 1.6251621800770453e-12
7.889867855291072e-9, 2.575926538569204e-12
7.881979687190992e-9, 4.760985543398288e-12
7.88288874420702e-9, 1.0103153972629045e-11
7.866708382243003e-9, 2.424412733241564e-11
7.867893442471888e-9, 6.477318761227623e-11
7.868634195768126e-9, 1.197121459858588e-10
7.809648897204152e-9, 2.9178206288032507e-10
7.742153585048097e-9, 4.771077738853271e-10
7.63330237323849e-9, 7.451966442040655e-10
7.567135231877404e-9, 1.0291400578472797e-9
7.505718379834082e-9, 1.5112703022875214e-9
7.481661217578447e-9, 2.4329280246418887e-9
7.601908947713505e-9, 3.973993856725269e-9
7.766381142727428e-9, 6.010077019013904e-9
7.873765826417578e-9, 8.420407662725228e-9
7.90879445423063e-9, 1.2549726462989273e-8
7.922161444567598e-9, 1.7059844495922966e-8
