2.021560475164909e-9, 1.8226251144070666e-13
2.0095764621666035e-9, 1.8863979102052973e-12
2.0133873396587135e-9, 1.5075162352162688e-11
2.0424113380941353e-9, 3.490610608851517e-11
2.118189358663027e-9, 1.1501980116882626e-10
2.121695593336785e-9, 1.9125215334387713e-10
2.0560935798011337e-9, 3.9726995202524823e-10
2.014650133343345e-9, 9.010938361068856e-10
1.9974388596741508e-9, 1.6017816963739636e-9
1.9831485725441604e-9, 9.017048405868844e-10
1.962764216173239e-9, 5.07673333600681e-10
1.9152305687566202e-9, 2.860021163112962e-10
1.8821999030068416e-9, 1.922399470044763e-10
1.8791244776209877e-9, 1.305644730362802e-10
1.8878987161767445e-9, 8.296222888192636e-11
1.9207950174225838e-9, 5.5681017383795985e-11
1.945013744868074e-9, 3.346636141635805e-11
1.971050342585558e-9, 1.7614837305954587e-11
1.978673890676685e-9, 1.0474673829710372e-11
1.9799350432197533e-9, 3.91564751281332e-12
1.9844125771268838e-9, 1.9727602314847494e-12
1.9824160875812226e-9, 4.739274924395741e-13
1.9837031562411797e-9, 1.9141880260568413e-13
