4.3562224570692255e-8, 0.000014711958594613098
4.389599678032943e-8, 0.000012232198151880139
4.384627921724655e-8, 0.000009494967567482177
4.381935304895105e-8, 0.000006129843096103882
4.40789329345718e-8, 0.0000029325497274263358
4.438797730653517e-8, 0.0000012794093703548783
4.506961447406806e-8, 7.470045454228856e-7
4.548666196925663e-8, 4.102750478123293e-7
4.585918833118682e-8, 2.9255879622937773e-7
4.610746014164919e-8, 1.8171264965675992e-7
4.6202403388870085e-8, 7.689607101298534e-8
4.614632632491615e-8, 3.5142069809407026e-8
4.6266333788791997e-8, 1.4201374611853374e-8
4.6261324984101636e-8, 7.0077079751282235e-9
4.555587398110848e-8, 5.237925307545306e-9
4.4374189140191194e-8, 4.745742928913345e-9
4.308228616658297e-8, 4.862493528670384e-9
4.175987654474269e-8, 5.380063436093715e-9
4.101345838087305e-8, 6.229829473066741e-9
4.1016161302306036e-8, 9.576266448217769e-9
4.1110972618223654e-8, 2.0953307723133793e-8
4.1161027592027365e-8, 4.655839256841895e-8
4.1166549954187227e-8, 1.1171376173093317e-7
4.130650275894849e-8, 2.2986259646630886e-7
4.16729835154746e-8, 3.813885872144633e-7
4.185877139862632e-8, 6.044259888703558e-7
4.241532906168515e-8, 9.873978292226838e-7
4.288531407883438e-8, 0.0000016131772656571714
4.312438728585649e-8, 0.0000028465387615750817
4.341187022901361e-8, 0.000004723428800319252
4.3320010363952366e-8, 0.000007487821266356942
4.3417490198839576e-8, 0.00001099079036073782
4.337117271692641e-8, 0.00001311408409798021
