4.162318763771071e-8, 0.000006999919810286511
4.187355189737493e-8, 0.000006048242248645961
4.189361245090092e-8, 0.000003874630742838471
4.195839421899471e-8, 0.0000020643728344564695
4.2139800850546315e-8, 0.0000013634991578021522
4.2600114920009965e-8, 8.085724462726226e-7
4.292439385356368e-8, 4.869819953652694e-7
4.3417234729882864e-8, 2.977857381852238e-7
4.376992832851574e-8, 1.3814077483680205e-7
4.393274031315005e-8, 6.409463132807925e-8
4.4073382944572255e-8, 3.630973665266039e-8
4.4045643474825605e-8, 2.1214521611322562e-8
4.413779542524122e-8, 1.113043821043865e-8
4.4231077090076265e-8, 6.705149201334133e-9
4.372328632178776e-8, 4.676399645742693e-9
4.2565437663078515e-8, 3.984670862875417e-9
4.116805177728719e-8, 3.9903957743281975e-9
3.992628875843944e-8, 4.449061378256706e-9
3.938491410922372e-8, 5.352378544406745e-9
3.917440814163919e-8, 1.1187693824426141e-8
3.9264684892342374e-8, 2.3377131581939127e-8
3.926902858095135e-8, 4.810765446777408e-8
3.935868965859076e-8, 8.754829024084808e-8
3.9622467897107625e-8, 1.82901195889479e-7
3.9974101593872653e-8, 3.081658455785354e-7
4.050693523636632e-8, 6.24156608540717e-7
4.1001876449206724e-8, 0.000001244957460973542
4.127598713221201e-8, 0.0000023358415142237723
4.14155321718187e-8, 0.0000042506604637873
4.1417774181717043e-8, 0.000006051089960753535
