,Ngb,n,epsilon,f,Tf,Trestored,Tc,phi_false,phi_true,Tn,alpha,beta,vw,SNR,xi_0,xi_nuc,gdof
0,4,20,1.2437235612689684e-10,1000,228.41609628806427,328.4160962880643,229.764679907809,52.68741644536637,188.69981911507267,229.0874061797062,0.0022429398942458724,296292.0802001675,0.05784702174008051,3.21423373607102e-20,0.5,0.5014694890214639,1650.899410057318
1,4,20,1.2437235612689684e-10,1000,228.41609628806427,328.4160962880643,229.764679907809,55.66112581351705,188.88797696285917,229.06849427840564,0.002203598075285259,276284.4012193161,0.05907785524142488,4.461427841098889e-21,0.25,0.2507140455521123,26368.840688070075
2,4,20,1.2437235612689684e-10,1000,228.41609628806427,328.4160962880643,229.764679907809,55.727427290211246,188.8921721082535,229.06807262086346,0.002202720914685483,274764.7182909752,0.05910529776138929,1.1865652631891595e-21,0.16666666666666669,0.1671423893670326,133498.22308273675
3,4,20,1.2437235612689684e-10,1000,228.41609628806427,328.4160962880643,229.764679907809,55.72984966977317,188.89232538137756,229.06805721525467,0.0022026888668938596,274709.2304471141,0.05910630039666687,4.552252639858339e-22,0.125,0.1253567835946028,421963.25853309256
