,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,65,-0.7276372830241495,77,-1.790325584709711,95,-8.767727919683118,,,,,,,,,,,,
1,5,1.3641573200397268,8,2.0276533691760648,36,-6.387033974267522,,,,,,,,,,,,
2,10,2.322056601711534,19,-5.042730670962639,35,-8.241211301997302,,,,,,,,,,,,
3,10,2.6607788887035504,50,2.878508772514552,75,-6.851842595901518,,,,,,,,,,,,
4,9,-3.605923681152561,82,-6.171286000928749,86,9.825193761413523,True,-1.0291307123649476,259.85243330995576,251.43518806263896,78.46514660910279,169.47908796546167,250.90697067817945,0.000685896674413287,177856.78970646448,0.09176372871238844,0.5983346135658526,2.033047989084026e-19
5,64,1.0845611714243653,68,-5.354027109960242,71,-7.435094350951026,,,,,,,,,,,,
6,17,2.3274319860945862,32,-3.158911794690642,76,-7.353221480462628,,,,,,,,,,,,
7,17,-2.0577836035731583,27,-4.45021733591892,85,-6.462199198481738,,,,,,,,,,,,
8,64,1.3934455635110652,70,9.21006061972659,79,9.398533195643871,True,-1.1746396960958665,258.1718782854224,250.46759086971161,71.99575621050681,176.8974537263041,249.80084875789865,0.000867337025399075,160931.5981373588,0.10331187819717856,0.6008910341589275,8.630473108144544e-19
9,22,-1.0011695260441158,89,-5.374442653296352,97,9.904996672246163,True,-1.0100523456980435,259.4658469268017,251.13272441030028,79.65045900993725,167.48784425745293,250.6373852475157,0.0006559431754680752,182996.82087518345,0.08888617328314646,0.5978799894015491,1.4561795960003487e-19
10,14,-3.2649184255722297,92,7.667544322602311,96,-8.910921286584054,,,,,,,,,,,,
11,23,-4.284067696896918,44,-6.9820795126053214,45,8.156845710857063,True,-0.11726180965562664,281.3986899456984,264.42314392301375,107.13504391314889,150.6350439131489,264.2912390217128,0.00017885240997956464,790592.8488658683,0.04458393047226583,0.5881660141743729,4.688325059324489e-25
12,40,-1.9328635850536422,79,-2.9980887935568212,98,7.218602764386809,True,-0.8402365678613206,262.047343842527,252.8718006026155,83.3664874602577,165.17318996820615,252.40670250794847,0.0005534226327177295,173326.09502731694,0.0858340259354686,0.596236299630788,1.0406768080973613e-19
13,29,-0.25139367696279535,73,-2.2650908570518506,89,-7.6688043490301006,,,,,,,,,,,,
14,54,1.4429666898878644,77,-3.080583416138561,89,-7.427475774350705,,,,,,,,,,,,
15,12,4.259555542682271,55,-5.820356887577349,60,-6.621987247679851,,,,,,,,,,,,
16,11,-0.1457819572964265,24,2.354501559825996,64,5.540709303339856,True,-1.1821257918426513,258.8795500959535,,,,,,,,,
17,28,2.3737583167653256,40,-6.184805047363467,99,-8.003387905180332,,,,,,,,,,,,
18,2,-3.7986357226844003,72,-8.933947953362685,78,-9.055765781100746,,,,,,,,,,,,
19,38,0.14358460636232095,49,1.0042687367857503,50,-6.037113172715922,,,,,,,,,,,,
