,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,27,-0.2967733440914735,61,-1.9186766573153804,88,-6.363768305117534,,,,,,,,,,,,
1,26,3.161883029658556,96,4.877493581721357,98,5.669153491566906,True,-1.1951961228776413,257.73241334819176,249.63181713981373,74.73506940488105,172.36104164292863,249.0129861190238,0.0008150469227601586,145434.12144635813,0.09967166993126259,0.60018551729759,1.113901150002469e-18
2,2,-5.604247443653803,7,5.819524642590373,97,-6.367194651135835,,,,,,,,,,,,
3,18,-2.236882162529586,42,5.048095480682704,86,-7.880956842188056,,,,,,,,,,,,
4,31,2.771582259361809,74,-3.1970073891664086,86,9.168740679421127,True,-1.072249483722172,259.34076857318934,251.32454839188867,77.7544404018707,170.65266424112244,250.74911191962588,0.0007147713509878877,146359.4854983533,0.0957809909085539,0.5987631954311269,6.576285497377229e-19
5,84,-0.627721245601089,86,-8.977737701160526,92,9.007652133670291,True,-0.3820661464500872,126.00115049338467,,,,,,,,,
6,32,-6.95428213331436,93,-7.288252579981165,98,-8.383135208785099,,,,,,,,,,,,
7,32,-4.714660692713341,79,-6.531081016188816,92,-7.311050127459788,,,,,,,,,,,,
8,22,-0.7954673461078876,34,3.99918171343338,44,5.773615065886208,True,-1.1924749821686091,259.79089463519176,251.05277822441005,69.90923840309698,182.0855430418582,250.23815231938062,0.000932332844780233,103607.36509230327,0.1141210909980955,0.6017376856927718,1.147870774457008e-17
9,2,5.643113519403734,66,7.879696135070201,93,8.376669524220535,True,-1.658027982951931,254.5991651195096,,,,,,,,,
10,1,0.4468526672842543,66,4.834037812953969,82,-9.047415827923409,,,,,,,,,,,,
11,51,-6.661404095760622,57,8.041501319714033,61,-8.053784484450242,,,,,,,,,,,,
12,5,1.8068794116556894,18,-5.672299300079562,46,-7.07360968156441,,,,,,,,,,,,
13,65,3.91191761372629,86,8.956345270878728,96,9.00019215663281,True,-1.3485318633134764,255.6822265024998,248.61657994405041,70.4727102258926,177.75453266941943,247.88182244352686,0.0009819180962198906,117613.5060285738,0.10875518519761963,0.6023630208785488,6.725175851034011e-18
14,25,-2.61880617706656,75,-2.8069788988369186,91,-8.091378910623838,,,,,,,,,,,,
15,58,1.5930664550291684,84,2.5305536836141584,88,8.729953175642347,True,-1.2334000748496248,257.0823342974458,,,,,,,,,
16,68,-2.4206540436231556,73,6.184325170238228,94,6.83390453700153,True,-1.310019610316941,255.6822265024998,248.78626313708742,70.9445865553339,177.30675193320036,248.03108268893322,0.0009561417533812699,108542.06673199126,0.11031373391759026,0.6020400653182534,9.470960284635166e-18
17,37,-1.354395114979006,65,-2.9430290257075242,66,-8.763519146277956,,,,,,,,,,,,
18,55,3.451859363980315,76,-5.114622313068249,99,-7.226938554473521,,,,,,,,,,,,
19,2,-0.7261894287632451,83,-6.515963954236923,98,-9.636570147117155,,,,,,,,,,,,
