,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,44,-0.9212534730755202,55,-3.9258659271401974,55,8.073319862763043,True,-0.9490286423642365,261.30451439093406,,,,,,,,,,,,,,,,,,
1,8,-0.6932959755738022,46,2.445154033933097,60,8.110498624790072,True,-1.17892780980595,260.8303843240272,251.06861317478123,71.97241158003867,178.72344694802322,250.32551768399227,0.0008774593219026983,114911.23286555722,0.10895335726092382,0.601025018391521,5.223722717016899e-18,,,,,,,,,
2,59,-0.3682385394620198,72,-1.6772744865894431,72,6.82194667967979,True,-1.0558042265336691,259.37291789143643,,,,,,,,,,,,,,,,,,
3,55,-1.3668605553588797,63,1.375685960463997,78,-5.67164250747256,,,,,,,,,,,,,,,,,,,,,
4,14,6.839621894354078,31,7.3815702571870645,51,8.097073785312048,True,-1.4291474463839442,194.17881590013172,,,,,,,,,,,,,,,,,,
5,51,-4.359636663111994,85,-5.513099261962844,89,-9.848815112030948,,,,,,,,,,,,,,,,,,,,,
6,5,-0.19811862821683945,8,2.024059653069454,35,6.430591012306262,True,-1.0296655011751854,259.83861172713387,252.9472282298296,75.35530182525241,176.3242414602019,252.26893963494953,0.0007553655330188873,125725.69204803999,0.10375184672565518,0.599350771647793,1.8872350492853224e-18,,,,,,,,,
7,1,-0.5031906100727053,43,2.6836055462690016,86,9.878649066043977,True,-1.278238179544228,257.1068875893437,249.65231078600945,73.08761840126684,175.54071380095013,248.9530953996833,0.0008885435511377863,125024.40477228224,0.1059365460044247,0.601170812287183,3.4430285743253348e-18,,,,,,,,,
8,3,2.1964940100729855,7,-4.670289060234372,70,8.26552808455208,True,-1.0719705997089382,262.7586206896552,251.721399482784,75.28132890557836,174.028797343347,251.12373421888435,0.0007628980570905362,178955.28790139113,0.0975769695412574,0.5994579769497094,3.0506198716615644e-19,,,,,,,,,
9,1,7.250388311133076,26,9.018777876148732,50,-9.164259602076916,,,,,,,,,,,,,,,,,,,,,
10,66,-0.8707870317335704,82,6.98374455933115,84,9.345399758081289,True,-1.0911405364399647,258.7116101169161,251.04791168655586,75.95844580877056,172.62922290438527,250.4235923652049,0.0007582504199789287,147900.53804076742,0.09986445589475013,0.5993918957795396,8.119271431961309e-19,,,,,,,,,
11,13,-6.095677782335991,45,-7.688186625967215,86,-8.578501103751277,,,,,,,,,,,,,,,,,,,,,
12,2,-0.9203682616130529,51,1.8710997472908915,95,3.363797112314078,True,-1.5669589165424036,255.62721771659758,251.59212985009577,71.52014687709794,392.8,246.84496328072552,0.001104320326005551,104084.98339649253,0.28068464744912186,0.6038391563290084,1.338635710320057e-16,226.55878183046795,416.03163560971257,478.23163560971255,225.83418219514374,0.0001088196952883618,96213.80774643313,0.1128933374406653,0.5858046384045194,2.5778457717761756e-20
13,22,3.2819567621160743,25,5.146183943757606,39,9.260565417281004,True,-1.633390736531193,256.98412698412693,254.8275213789241,65.04228149310575,363.9,248.65154370137887,0.0012944552800192583,26964.29166214564,0.31844100756824706,0.605970727344158,2.428881112994175e-13,,,,,,,,,
14,67,-6.79991270290353,69,7.3024635439129995,79,7.516992489264759,True,-1.0610044849556706,258.88352120236175,251.390556058693,76.5454058529403,172.28724351176416,250.77091882941195,0.0007375144981964331,141361.72427708877,0.09941495954775942,0.5990944658311078,9.218210070465687e-19,,,,,,,,,
15,54,4.860698481307871,71,8.700156965243501,72,-9.09569881690343,True,-0.7258245449148235,,,,,,,,,,,,,,,,,,,
16,2,3.5396857410794595,13,3.7343141659451575,19,4.644189230952222,True,-1.3994391553665513,256.19179022083193,252.60575223404274,65.6625428137139,353.4,249.36749143725723,0.0011107580969471106,169968.35158788168,0.23004783436132242,0.6039143554784767,7.073458096407484e-18,,,,,,,,,
17,43,2.118784995660423,50,-4.354347684601652,66,7.3923089637006925,True,-0.9201473796644121,261.3821756092618,253.25196754132983,80.26828250123502,169.22621187592625,252.75792937469126,0.0006247942301705213,216537.1175732714,0.08842809001757769,0.5973956352376568,5.265157375572049e-20,,,,,,,,,
18,55,-4.815415176119173,68,-7.902255208902309,80,8.743199118763656,True,0.006938888048829905,284.6294642567923,,,,,,,,,,,,,,,,,,
19,6,1.344212253958565,7,-6.2699443997795274,25,-9.15569674362214,,,,,,,,,,,,,,,,,,,,,
