,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,1,0.5637661178405988,55,-3.025870798567043,56,-3.856520198575504,,,,,,,,,,,,
1,2,-0.3749741953929764,19,-6.751298249680644,84,9.617493137234451,True,-1.0806366387666475,258.5781841529261,251.01188417442418,75.74001731843775,172.45501298882832,250.41499567039057,0.0007559839265489192,165090.88746308465,0.09761432473813862,0.5993595937397811,4.468172780536506e-19
2,76,-1.0629561899450621,90,-1.510415693131609,95,2.790404394093027,True,-0.5491963025735521,267.4426015989801,256.62220117491245,93.50433537353655,157.84260122412192,256.3191329252927,0.0003577942529756001,232783.24053457237,0.06873896065830358,0.592586789267203,4.017397091157016e-21
3,35,-0.04620141151135826,65,-1.725115881776567,99,-9.902592312453963,,,,,,,,,,,,
4,21,2.1840742265799484,43,-3.4054570657865106,92,7.646998486764012,True,-0.9637984584965901,259.56884509381956,251.67579896864743,78.41670178484358,169.33002107090613,251.1566596430313,0.0006668254957490206,185071.73552915856,0.0909036848724912,0.5980463808948022,1.5007576776402298e-19
5,53,2.366718213166374,60,-4.9940164353186045,69,-7.061777250741425,,,,,,,,,,,,
6,14,3.7679961599611023,31,-4.330676725741394,48,9.507105185405134,True,-0.8068313620245237,263.3645294039558,254.75472754093005,82.07523067939488,168.64513840763692,254.28495386412104,0.0005689054456394512,221582.86992067046,0.085942319650086,0.5964940914086887,3.288902819393799e-20
7,43,0.4506173725800515,49,5.4760152438939595,50,-5.90834529396189,,,,,,,,,,,,
8,55,-2.003633566794438,72,3.9012004686194857,91,-6.1780415779380675,,,,,,,,,,,,
9,33,3.5121511212120318,53,6.171112573285985,68,8.919798834510125,True,-1.4761335021157844,255.86432345578268,250.87979078639512,65.31103666638403,360.8,248.5777926667232,0.0011232513135976082,165576.0358406599,0.19369329812826275,0.6040596371615019,5.7638376327639255e-18
10,8,0.5591477391295623,31,4.438619349480939,68,-9.51451668100049,,,,,,,,,,,,
11,62,6.086440023103265,73,6.592102799387703,81,8.737786085759886,True,-1.2901339988526164,258.1718782854224,249.38556814749495,69.69892177170435,179.4193530630226,248.66021564565915,0.0009716695084149355,148297.26523173728,0.10799687135618614,0.602235152857426,2.015527411791932e-18
12,20,4.364436084429524,23,5.086857110396538,52,-8.03161309376723,,,,,,,,,,,,
13,43,3.511043341749719,64,-3.6814823942895885,90,8.493764734047122,True,-1.0425944351751184,259.4931843634653,251.30466913099576,78.53947498053893,169.30460623540418,250.76513125486528,0.0006881181822953063,167762.74766474057,0.09276011726753217,0.5983679161468712,2.8038710854109114e-19
14,24,-7.590642201054538,31,-7.866282823557523,44,-8.097315202578518,,,,,,,,,,,,
15,44,-3.304124944875584,70,4.662981853008262,88,8.170401369506738,True,-1.1349521303117325,257.22846419227335,250.14294089227104,73.02148987145745,174.81289392287448,249.4957020257085,0.0008311183087565653,151508.2056182214,0.10185245242303202,0.6004048099029364,9.994558972418548e-19
16,30,3.335023511687279,55,-6.105816663797626,61,-9.29222037717745,,,,,,,,,,,,
17,20,4.60915925524305,45,4.736379155791905,77,-7.260934111680617,,,,,,,,,,,,
18,53,5.503913438938138,71,7.313546745123773,84,-8.570805295938037,,,,,,,,,,,,
19,49,-0.9002793726845315,83,3.9114976015836653,97,-8.548831025773609,,,,,,,,,,,,
