,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,1,-1.0053079967866392,22,5.009817489228682,28,8.269232750535565,True,-1.1750321915619437,258.4275526951067,251.522425759637,69.4480451629664,182.76882709777985,250.81039096740673,0.0009240333733631033,170473.58884565165,0.10657578910710622,0.6016313320487056,8.231161776522506e-19,,,,,,,,,
1,14,-2.018403643848952,58,-3.224591447041851,76,-9.957442407336695,,,,,,,,,,,,,,,,,,,,,
2,15,2.4429558517768175,22,4.868894807771973,66,-6.382049462491128,,,,,,,,,,,,,,,,,,,,,
3,39,-2.0554623642669734,47,6.980636707649602,94,7.842043156066811,True,-1.6342550300598195,255.6822265024998,252.94460470000652,70.51217076733022,394.0280426918326,246.87195730816745,0.0011791735991797394,82801.7643466915,0.31740759417014525,0.6046997637613535,7.157266397670558e-16,227.80512404106395,415.0877893440198,472.4755786880396,227.21221065598021,0.00010520187439058225,128300.02301557032,0.10176829596629167,0.5856639562596407,4.703273236187765e-21
4,2,-0.8882122870956763,54,2.230612031967791,76,-5.667343213815359,,,,,,,,,,,,,,,,,,,,,
5,21,2.356075412592812,87,-6.887391603944771,89,9.761491825299533,True,-1.1257485866516237,258.242090198234,250.61020361783508,76.55935221109326,171.53561132665595,249.98812955778135,0.0007571420462210149,126168.98607088158,0.09974473646160655,0.5993761055401879,1.7809259653262706e-18,,,,,,,,,
6,29,1.9860245550166375,51,-5.15073214171033,69,6.176035385824889,True,-0.6257973354856383,266.40662475699963,256.5962749894147,89.60932147825625,161.76559288695375,256.27813570434876,0.0004207245840017597,412455.10371479735,0.07039951423905429,0.5938533326334806,4.061414441542259e-22,,,,,,,,,
7,35,-1.6563776832942736,36,2.3519679658581722,58,6.973324060103391,True,-1.1172005502286877,259.1252026437212,251.65409301114846,73.82243954177842,176.31346372506707,250.99551209164431,0.0008102992337445129,144840.28603068177,0.10243045215817685,0.6001203047291894,1.148429846358073e-18,,,,,,,,,
8,8,-3.201826360694408,55,-4.276308640719635,89,-9.169365763021629,,,,,,,,,,,,,,,,,,,,,
9,90,0.6766973586507845,92,2.0753868678154603,92,3.7336328026468557,True,-1.141058813674751,257.81729701482783,250.28954974282826,75.07598169383351,172.38558901630012,249.7048036612333,0.0007872309421977389,167553.2530512635,0.09677586430485714,0.5998005735333145,4.658746530712461e-19,,,,,,,,,
10,10,-3.178112007462901,12,-6.247948149854967,87,-6.288254583458304,,,,,,,,,,,,,,,,,,,,,
11,12,1.778562674050395,25,-2.037215701422806,63,6.750833019293296,True,-0.9808651900411772,260.5342538172093,252.659841298498,76.6599124048676,172.87594744292056,252.1080175190265,0.000705944257910686,203361.34845063652,0.09357546916084637,0.5986331475689133,1.1673527383073768e-19,,,,,,,,,
12,16,-5.763614768457737,27,-7.286153229419665,91,-7.94366551660151,,,,,,,,,,,,,,,,,,,,,
13,29,2.9174409302959265,62,-5.6252994881537255,70,7.361219080893278,True,-0.704903292241876,155.4690316533276,,,,,,,,,,,,,,,,,,
14,8,-0.5380745387415526,26,8.378527901917252,92,-9.728113179470856,,,,,,,,,,,,,,,,,,,,,
15,3,4.557799552854361,29,-8.512775575500687,94,-9.454506773357203,,,,,,,,,,,,,,,,,,,,,
16,72,3.4273617404603574,73,-4.406472242444799,80,-8.461856371070109,,,,,,,,,,,,,,,,,,,,,
17,14,3.0836452903647675,23,-7.677202779319964,88,-8.31076678647754,,,,,,,,,,,,,,,,,,,,,
18,15,-2.7180145325830356,25,-4.252825271351832,42,7.900833367913815,True,-0.6811956807718734,265.6063470878285,256.07779553646213,85.33801914101626,166.190415312813,255.65239617179677,0.0004938758940832566,208684.13617949322,0.08157732358054327,0.5952082937844941,2.5674508938413536e-20,,,,,,,,,
19,37,4.8873408761028525,62,5.0980991033455325,68,-8.487576641253058,,,,,,,,,,,,,,,,,,,,,
