,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,1,-1.002270383673027,49,2.7309974384838682,49,5.228274641192527,True,-1.0337021623266733,261.53511632963694,252.59458758550068,75.00065738182636,174.9803944290958,252.03986852363474,0.000751507568602777,218151.76283360008,0.09380428934327707,0.5992956482444114,1.0010840657752129e-19
1,32,-0.13839964535865157,62,-1.0632542621971623,75,4.115643817478292,True,-0.9706306100520503,260.6048230871527,252.438735571986,78.81601012862863,170.2128081029029,251.89679797427428,0.0006650610171344078,179967.96473091267,0.09277716343439733,0.5980194981977605,1.7614467172373573e-19
2,12,-1.05476723704834,47,8.107485247497461,72,8.152457487208963,True,-1.7771817326095187,257.4422659997461,252.26537747924667,65.20598367292628,348.2,247.09850408176845,0.0013853615901001793,31955.252311401535,0.2910845307931706,0.6069313764071005,1.0193207375682261e-13
3,9,-4.469345519206445,33,5.092707172962319,86,9.331111544103322,True,-1.2851117322765966,257.3722664027137,251.40115926528446,71.65888848820923,666.7682223023581,249.36822230235816,0.0009496808374119106,1800338.6758462868,0.18181493420167477,0.601958403289955,2.0231031881362705e-23
4,11,4.338896384034021,49,8.067815073297403,55,8.797358275042292,True,-1.1105409296277764,258.8963191586649,251.68718845868474,73.00215056447189,177.70107528223593,250.9663082392547,0.0008284429439588668,116964.22285150236,0.10720552264262348,0.6003684592722821,3.865064636717571e-18
5,2,0.8864433538991268,42,3.2498043769671483,53,6.481388887710011,True,-1.1971555034234405,259.0943203278985,250.97133221861378,70.35202476222493,180.23121485733495,250.28959504755503,0.0009124657739234294,162941.68041110513,0.10437239616377758,0.6014822619408012,9.59158096216586e-19
6,14,2.569040083736322,23,5.907712691119933,95,-9.353330770483353,,,,,,,,,,,,
7,3,-2.4507963279664846,38,-5.787170907990713,47,9.058651645650937,True,-0.6803732255845412,266.19823895260265,,,,,,,,,
8,38,1.2194988917494243,47,-1.2324073213174298,77,3.9436469370369522,True,-1.0497112100527872,259.18151322311843,251.58477418283067,76.72705732372799,171.8562343942368,251.0145885352544,0.0007261600319161206,180441.60010064545,0.09531603163615979,0.5989297546319868,2.414691243086306e-19
9,20,0.8434937188133702,59,5.779504542175317,84,7.936985592521054,True,-1.5522808023561658,258.61394045853007,,,,,,,,,
10,9,0.5158920791596184,48,-3.7438810755228484,64,-3.8266383645138653,,,,,,,,,,,,
11,4,-2.361428517672297,85,5.801728111109398,88,7.227486224547981,True,-1.1255778361039863,258.02229293695945,250.65457645399337,75.23697605982296,173.3221856358938,249.9926047880354,0.0007861812484347134,118868.6229794395,0.10288947296352789,0.5997859091409684,2.8456267939472517e-18
12,16,-2.175341951117467,69,3.6244383777658413,95,-7.0017299582033266,,,,,,,,,,,,
13,15,-0.4567951779882584,49,4.863924831306601,78,-7.579054489807198,,,,,,,,,,,,
14,26,-5.9743685123299635,56,-7.18412016566806,63,-7.639260949271871,,,,,,,,,,,,
15,20,-0.17751803653971443,34,1.550175174441879,47,9.910122238877936,True,-1.1077953516738086,260.83094164274974,251.96511217581593,73.52654861631615,177.7959291697897,251.23469027673679,0.0008195815861493833,109338.19396766361,0.10781714979115944,0.6002476190807386,5.262290873099258e-18
16,13,0.047714722853019254,65,-6.131212027311859,88,8.578333662270271,True,-0.6533390190482382,265.29492455418375,255.4685892529567,89.03931514087184,161.5235890845231,255.09213697182565,0.00043354058732471686,197994.54105844023,0.07678729378303754,0.5940990259630782,2.0083856610208678e-20
17,6,1.922427064534709,36,-6.2628465023862345,99,-9.992360952459707,,,,,,,,,,,,
18,28,3.028248205403159,40,-6.204300642003773,42,8.638582056417533,True,-1.5715662408486084,257.3199924688669,,,,,,,,,
19,60,-1.3653668186215313,80,-3.4314433769053343,99,-9.89032180332347,,,,,,,,,,,,
