,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,5,-1.6653195758672155,22,6.899446182694589,60,8.704691536013371,True,-1.2651132615752432,258.7904480918143,255.7923661543789,71.44804552454042,670.7103908950919,250.31039089509193,0.0010042921324680402,188444.6941413459,0.3006790040636505,0.6026397660408097,6.037231083734289e-18,,,,,,,,,
1,1,-3.144129221491405,25,4.865097138611931,68,-9.35215682053089,,,,,,,,,,,,,,,,,,,,,
2,41,-4.6340848811763475,55,8.196787365693762,86,-8.247719765203712,,,,,,,,,,,,,,,,,,,,,
3,22,0.008915380353506919,23,-2.4310921363694993,74,8.978221748221216,True,-1.0530113664427885,262.9649655061928,,,,,,,,,,,,,,,,,,
4,57,2.4392492987055725,79,2.892447774769643,97,-8.330542766611925,,,,,,,,,,,,,,,,,,,,,
5,17,-5.068984851638811,39,-5.487796693574056,67,8.342632111092772,True,-0.6877330858409981,267.5159793363103,255.40838884251215,85.40552210452546,164.72331326271527,255.05889557909492,0.0004878822332031246,431240.00585463946,0.07404010978540926,0.595101350246016,5.679061152995926e-22,,,,,,,,,
6,8,0.31783706364896247,25,-1.0074220500066406,39,8.5890080505615,True,-0.9494408615151126,260.8922335349959,253.54102771123738,77.20956663206961,173.66765330565568,252.95808667358608,0.0006902092446434653,173862.85771063808,0.09600892339555436,0.5983992122067021,2.464673338543726e-19,,,,,,,,,
7,37,-1.785237619141121,47,4.501772784569875,51,7.356595913348304,True,-0.9819816053074026,260.4342464424768,252.93572531044362,76.90286595310272,173.80171957186164,252.29942680937947,0.0007093491856136953,131627.55223552178,0.10043961520960105,0.5986834113516576,1.1669452683311996e-18,,,,,,,,,
8,16,2.9958458147874047,30,-6.971253317551298,96,-7.936942770903235,,,,,,,,,,,,,,,,,,,,,
9,10,3.0247652326273755,27,4.5580821945733625,73,-6.97144066377692,,,,,,,,,,,,,,,,,,,,,
10,27,0.2215998037929996,87,-4.134505229134675,93,5.336948161559569,True,-0.8673196391184578,262.1981578754974,,,,,,,,,,,,,,,,,,
11,6,4.244117844609395,59,-5.4221044932854685,89,-9.33735251432402,,,,,,,,,,,,,,,,,,,,,
12,26,1.1407167500498616,33,-4.226675483798803,65,4.609256573831042,True,-0.7353754169005102,264.7037335241843,254.87184924640772,83.62927285346665,166.27756371207997,254.47414542930667,0.0005246829443824938,312592.9534590801,0.07908097341191037,0.5957476857770513,3.984652191558519e-21,,,,,,,,,
13,1,1.9501226527889735,11,2.814934041060919,37,-9.841778076988717,,,,,,,,,,,,,,,,,,,,,
14,12,-5.361738449770446,52,-6.836802799401034,82,-7.214376849692991,,,,,,,,,,,,,,,,,,,,,
15,6,-0.0524785145246387,46,-1.3162368032326572,94,-9.591808562839073,,,,,,,,,,,,,,,,,,,,,
16,15,2.342848594412029,63,2.496205559809823,91,5.442891655191682,True,-1.4401027602461736,255.78175386407221,,,,,,,,,,,,,,,,,,
17,31,3.8417730868989644,33,8.842795183181487,70,9.28059628067599,True,-0.7139146679628363,188.28042876105857,161.4262846776017,44.1,188.7,157.7049206057817,0.004389953747463562,56205.679180556144,0.2998648214984911,0.6288657925466687,8.150852134809411e-13,131.00968079373027,198.3,230.7009295731808,130.69907042681922,0.0007149883880521898,431070.7345533528,0.09721931320365315,0.5987663824290489,2.2334649611619228e-20
18,14,-3.8866605697050627,33,4.042575990116642,34,-8.586255045712207,,,,,,,,,,,,,,,,,,,,,
19,16,1.2678136996468687,35,-2.053317966328761,85,-7.567495915109417,,,,,,,,,,,,,,,,,,,,,
