,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,3,0.282176958554313,18,4.436792700960147,64,6.956183604336051,True,-1.1335759099606595,259.9098471118546,242.45094227721447,735.4589655705867,828.652988523529,241.0470114764711,5.147685778449465e-05,58010.92809929564,0.15235125332778443,0.5831786237652999,3.273128142497881e-20,252.0889126220314,72.18243312556523,716.836486625113,251.26351337488697,0.0008572019957489796,82451641.84910019,0.11501887048726685,0.6007560605947073,2.941467688312759e-32
1,61,3.9439594718461244,74,-4.629948727932547,83,-7.4965291671010075,,,,,,,,,,,,,,,,,,,,,
2,25,0.8493301980760535,49,-9.085659784343248,84,9.227908139713499,True,-0.591556881908144,265.78138264634197,256.30983074814316,89.52934284112729,161.6720071308455,255.94266428971818,0.0004175209379991192,228555.53564180023,0.07571055530746727,0.5937913157676354,8.494748234103116e-21,,,,,,,,,
3,2,-5.506922263674192,12,-6.140133503006835,35,-9.98014921418233,,,,,,,,,,,,,,,,,,,,,
4,51,-5.020985188222542,65,-5.7190379377883875,89,-8.652474075162079,,,,,,,,,,,,,,,,,,,,,
5,24,2.1492390228386338,51,-3.9950488859415394,99,9.522490580176168,True,-0.950419044914124,259.39326442932355,251.61063850008003,79.31167959150825,168.52700775490496,251.05766408169836,0.0006501619545907094,142525.3810862854,0.09382745439843687,0.5977910108405002,5.383384174156109e-19,,,,,,,,,
6,36,-0.3953371662895364,53,-2.459395881701367,60,5.488610233926959,True,-0.849700981431261,262.43610914523873,254.22671711471108,81.78548263652696,168.57128958191618,253.74290347269462,0.0005840848379670996,206879.50574682627,0.0873347194986309,0.5967433274632792,5.1940859809524276e-20,,,,,,,,,
7,2,-3.3741520563592537,17,5.806973206530499,45,-9.64947282800046,,,,,,,,,,,,,,,,,,,,,
8,12,0.31331476712962036,22,-0.5469386121207975,52,1.1037540002683972,True,-0.9014046722089243,261.34326323818146,253.5556052596737,78.53356875857286,171.8801412551437,252.97328624828543,0.0006543815234300391,143324.43899626334,0.09596592324083453,0.5978559943458762,5.448341518280838e-19,,,,,,,,,
9,2,3.782479295764203,57,4.526399315096647,65,8.1556923307732,True,-1.12593976913921,261.4959280115165,,,,,,,,,,,,,,,,,,
10,34,-0.31298146064766286,46,0.7549086812685992,84,1.1474904651439672,True,-1.475348440358115,256.4767184880353,251.0794086906332,70.41639753345001,384.7,247.85672049331,0.0010442382025490958,169298.56825395458,0.23033892223244767,0.6031259394124681,6.119014501643488e-18,,,,,,,,,
11,1,1.2100338177939172,72,-4.435997546005661,78,9.410235648991382,True,-1.0079338959300643,259.6863415146117,,,,,,,,,,,,,,,,,,
12,28,-1.8026854886184402,43,1.8976919952856193,96,5.3318491001609125,True,-1.2774351110099336,256.87570002894495,,,,,,,,,,,,,,,,,,
13,14,6.251529848898883,21,-6.8008700936474735,38,8.289771334946487,True,-0.7628672099934379,265.6701331110204,255.41278999454235,82.52976164051428,168.24380931241143,255.01404767189715,0.0005478255978096436,390224.82114063646,0.07905949251014764,0.5961421907902084,1.4978738304498049e-21,,,,,,,,,
14,6,-1.5031243476779785,39,-2.2427582872502905,80,-9.56414174456626,,,,,,,,,,,,,,,,,,,,,
15,5,3.6627799634148435,13,-4.393987281577325,14,8.353528103716002,True,-0.7732584792232148,170.7393138873601,,,,,,,,,,,,,,,,,,
16,19,-2.8236913966836745,31,-6.936007451014577,86,-7.937107746513505,,,,,,,,,,,,,,,,,,,,,
17,29,-4.381048067231004,63,5.6291727549108845,98,-9.772343439256858,,,,,,,,,,,,,,,,,,,,,
18,12,-2.839917335348929,21,3.0657753084313804,46,3.1667416369410777,True,-1.4003487650134843,258.362869747125,232.4296914709396,425.3631342210992,480.02626844219844,231.9368657789008,8.96419243605082e-05,195446.89313554778,0.09187863782712197,0.58502888800534,2.891502298500911e-22,255.6621345715184,70.19907192398469,404.8,249.58018561520308,0.0010661036669663484,94783.04981100374,0.3171968987118206,0.6033879312753391,2.6068967560394226e-16
19,10,1.7161928874457555,66,-4.6087004336899735,71,5.654614294146153,True,-0.7389142455070374,264.3829986179826,,,,,,,,,,,,,,,,,,
