,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,7,-2.1950330165789893,77,3.8574420666057563,80,5.658154340803726,True,-1.1133496937101641,258.44025959607933,,,,,,,,,
1,26,-1.6043970115263146,64,-2.647668259585137,70,-2.6627836508943563,,,,,,,,,,,,
2,40,1.037494022093611,52,-2.4253177755440714,97,3.68711496239362,True,-0.8784332223629995,260.60255842505285,252.41231754601296,81.0377098115685,167.0026258869411,251.9324580376863,0.0005988326910911233,188831.02211754795,0.08729314192694382,0.5969822837955933,8.9911881684393e-20
3,49,3.9166431637134096,62,4.1746288199314385,71,6.419036990731062,True,-1.3617400696458464,258.6886635938241,249.37948106312,68.07171767587649,183.0430306055259,248.58565646482472,0.0010509494804583697,126991.65635015359,0.11296307240601659,0.6032066575462061,6.0213821757571085e-18
4,26,0.6060922463011913,35,-3.917143171906763,37,-5.6074393521454935,,,,,,,,,,,,
5,17,0.5014070734837652,43,-4.313905530314848,54,8.385951019127663,True,-0.780126425749732,266.5521158444977,255.03157679903467,83.98196277905595,166.68647208429195,254.60450930523604,0.000532330265715857,251428.1561993001,0.0818860559448902,0.5958790250417509,1.3070144824907408e-20
6,26,0.5862763005678673,49,7.46575740203458,71,9.00915042160959,True,-1.5830086254409068,257.85562022090795,251.07567840489077,66.4333606360921,350.2,247.5933278727816,0.0012151639254729257,49525.22847618566,0.23895906392843172,0.6051033163319228,4.747671114338082e-15
7,54,0.055674577438102446,86,1.6435439363732982,92,-8.379817871946864,,,,,,,,,,,,
8,36,4.423111128168358,82,-9.61247778289983,94,-9.741016020445679,,,,,,,,,,,,
9,27,-0.7395227069777484,59,1.4367875604343432,91,-8.66411067131746,,,,,,,,,,,,
10,3,2.111084068977929,5,2.952668052228905,8,9.691761919197972,True,-1.1606286874354483,259.4538496464942,254.5713183061215,67.85818501124228,390.5,251.0903024981263,0.0008905461973204092,90618.72032216021,0.23933869052473364,0.6011970520750246,8.917301383244688e-17
11,32,-0.9802360231707485,35,-5.321175693119007,49,9.587079955671562,True,-0.6453806538828907,267.7242355856455,256.6102794153758,87.89058221680507,163.87434933008305,256.241883556639,0.00045045056610674663,278157.516374812,0.07584249569447062,0.5944175439900762,4.051551085221787e-21
12,16,-4.83832831923372,44,-6.563028440783456,55,-8.69498255322853,,,,,,,,,,,,
13,48,5.7950132693790515,75,-8.2213117293086,85,-9.297746666527262,,,,,,,,,,,,
14,24,-0.39919169221680484,50,-0.5593209621072077,94,5.791767427808098,True,-1.0890334578305323,258.1424136092985,250.52125100572184,76.41313354748249,171.20788012848948,249.8973732905035,0.0007471963903645337,125143.11293853661,0.09990388473920214,0.5992338746195007,1.7884199140086177e-18
15,55,1.272746371697103,69,7.622467212903569,70,8.573845560435334,True,-1.1083042256723326,260.0281421176943,,,,,,,,,
16,34,-2.91284910914346,34,3.387544006990362,58,9.758824420101721,True,-1.07682823848098,260.4484166827726,252.06589696885422,74.71638095617114,175.48982857370268,251.43672380876578,0.0007779322148837945,157517.7512336676,0.10006299170501341,0.5996703118203164,6.369143053942454e-19
17,2,3.280876563697843,20,3.5964796083399957,23,7.093637151713953,True,-1.0519394198309489,259.7182701185694,252.68105422406953,72.67582460098954,178.9379123004948,252.05402923316842,0.0008055222440948776,197705.3406694659,0.0997651235151327,0.6000544882692043,2.261724956800229e-19
18,32,-0.0333805341405089,58,-5.5099082447935,68,9.64703266493973,True,-0.8022776184415488,263.7023359842953,254.52226595846463,83.96102366011034,166.2366141960662,254.08779526797795,0.0005371137746019721,236611.4092777272,0.08267205667170206,0.5959606839857213,1.8589719630111695e-20
19,9,-1.1373146280236224,35,-5.358908832876439,51,-8.020118582769866,,,,,,,,,,,,
