,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,37,-2.1716227933753363,62,3.122020649251736,67,8.838754237299167,True,-0.9842997439515458,259.99387518052816,,,,,,,,,
1,4,-3.1153964604155497,8,5.513582460671122,78,7.934872554597007,True,-1.098022275624964,258.6229815977742,,,,,,,,,
2,8,6.829666574146426,13,7.272542973449731,82,-8.093010994382796,,,,,,,,,,,,
3,55,-6.63171715314546,72,6.725299457198549,98,-7.759413268770611,,,,,,,,,,,,
4,5,-2.5931245150765587,32,5.384798231756358,35,-7.046456196690132,,,,,,,,,,,,
5,7,-1.8688888287181467,74,5.066453348849064,76,7.507069247035329,True,-1.0910920820186656,260.09446176851395,,,,,,,,,
6,14,3.412501843845492,91,5.418433403617989,91,-8.923617106884636,,,,,,,,,,,,
7,9,-0.09070073287928082,64,3.5320868745266374,94,-5.953115657950927,,,,,,,,,,,,
8,5,3.9739712805509537,13,-5.250579120475654,43,6.4545945082231135,True,-0.9265111596468939,263.26704845223367,253.49708561580468,77.44106164864064,173.2646369891844,252.91178767027188,0.0006804472679181511,154687.3635309515,0.09622112793017577,0.5982526834546608,4.231250191438349e-19
9,56,0.7595733532968652,59,5.56671655093248,76,-7.2700264043791325,,,,,,,,,,,,
10,1,-1.1674641552079539,15,-1.9281828483939272,26,-9.995312858136511,,,,,,,,,,,,
11,5,7.152660109064662,16,8.75636395777401,54,-9.033472015292087,,,,,,,,,,,,
12,23,3.5712743507581024,68,-3.967894316629746,97,8.817359490680246,True,-0.8730185140506034,261.0205761316872,,,,,,,,,
13,9,2.535703647848093,34,4.403384371193496,90,7.200929076926123,True,-1.3300069321053292,257.1019876012499,,,,,,,,,
14,37,1.548107804574947,39,-4.138590661157425,76,-9.283551721407242,,,,,,,,,,,,
15,27,0.47962032722074355,43,0.9566629166824612,54,3.9059852618067445,True,-1.1906347374658235,258.03961704940406,251.131317654548,71.99727967902066,179.1583678074124,250.38054406419587,0.0008834007736635816,112220.78281231811,0.10952648652998465,0.6011032868193213,6.052429912176384e-18
16,1,0.4443628791228953,14,4.237495004776935,89,9.1586778445795,True,-1.136110686759385,258.14015226258203,,,,,,,,,
17,9,1.2732487022699033,71,1.7013826607227287,76,7.40480343163831,True,-1.1043669131803218,259.8516576228803,251.18099146300094,74.87095756784882,174.06257454070928,250.54580848643025,0.000783335886623998,152607.3859639054,0.10070008571574335,0.5997461075666484,7.785050907347777e-19
18,44,-1.9719788917377041,72,-2.7501947108645126,86,-7.244083280165996,,,,,,,,,,,,
19,7,-0.834269791178821,36,0.8446430514491112,80,-6.275891417590489,,,,,,,,,,,,
