,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,23,-1.9810857115661271,31,-8.001775809246002,64,-9.477806911598705,,,,,,,,,,,,
1,7,-5.438031429955046,29,7.435840851813182,70,-9.3244814518138,,,,,,,,,,,,
2,88,-3.3796817952813196,97,4.753525094175169,99,6.436742690968845,True,-1.0942104952526492,258.8364177318555,,,,,,,,,
3,2,-4.378887452335136,29,6.380506972824989,87,9.320036481769943,True,-1.274328249661673,257.0823342974458,,,,,,,,,
4,17,-0.5173337404715106,65,-2.0591794876291463,99,-4.954662130137944,,,,,,,,,,,,
5,23,1.0623807427900882,50,-1.3120405193872209,55,-3.718376424164118,,,,,,,,,,,,
6,24,3.8793233663482525,59,6.00534086857386,61,8.719419790827871,True,-1.14082534102793,261.70458796721425,251.52421946542188,73.55250708004675,176.27150424802807,250.90949858399065,0.0008200053865804048,179546.39337773257,0.09897689525290061,0.6002534138189958,3.8472140563369496e-19
7,22,0.6062284731982199,54,4.271785590019679,74,6.525905715793439,True,-1.4160196892887114,259.137635161027,249.35771129447744,65.63839024114516,353.4154024397137,248.81540243971372,0.0010597922243323055,9168912.034338653,0.09352094268225301,0.6033125994692201,2.2814077017264244e-27
8,17,2.2123387300466177,54,2.5769889883520705,94,8.698492839854126,True,-1.3790338091773158,256.3881773903988,,,,,,,,,
9,28,3.339052799415567,79,4.087534988297531,95,-9.698623688255081,,,,,,,,,,,,
10,9,-5.657631910274774,45,-7.570730700287247,69,-8.570206460145284,,,,,,,,,,,,
11,2,-4.777927324287116,11,5.6429512642252675,76,6.296993217942369,True,-1.1001280085496112,261.56648451730416,251.29662538630703,75.2399854710386,173.94399128262316,250.6520029057923,0.0007761468336020836,142841.79304779353,0.101403359290343,0.5996452085288265,1.0632641671761884e-18
12,15,-0.20916701542531335,25,0.2735057445793654,57,7.68909270677436,True,-1.0589127681562167,261.8717692373268,252.198248350736,75.32419107832418,175.0945146469945,251.53516178433517,0.0007631334173760011,128421.60095254469,0.10269586067294902,0.5994613177710036,1.7341465100013094e-18
13,71,-5.023843649192408,97,-7.561401719457457,98,-9.056255743492317,,,,,,,,,,,,
14,69,2.3793974070379154,76,4.0695435412922105,99,7.24018892277822,True,-1.567263546851471,254.42938405901364,,,,,,,,,
15,8,4.674104165663866,33,-4.914062409329167,92,7.617478956925709,True,-0.9979827791900553,259.0481814353126,251.36792630094976,77.59132874710411,170.29479724826248,250.8017342505792,0.0006947999426515634,154429.7866613169,0.09504417242087557,0.5984677468637088,4.554617689563126e-19
16,20,-6.079196457340785,58,-7.896319316251628,69,-8.273820190502386,,,,,,,,,,,,
17,11,3.0954415861114164,14,4.944973446160175,26,-7.914457481170906,,,,,,,,,,,,
18,40,-3.213820055742689,44,6.845144705395711,50,-9.565259425488703,,,,,,,,,,,,
19,52,3.93178629709978,96,-5.592020939922278,96,8.5535650967443,True,0.10335369215156517,198.5232188935893,,,,,,,,,
