,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,21,5.6761259564614175,46,-7.935337525204296,96,8.911041490019468,True,-0.8067974488141326,261.7243525997074,253.00027496343358,82.5599884532942,165.75599307197652,252.54800230934117,0.0005568615332930562,190198.57126518834,0.0846355149846892,0.596293877308252,6.512342361450019e-20
1,17,-4.099409218089121,62,5.69874919495552,85,8.876728684321375,True,-1.427345270395473,255.3033274463617,248.5000356809554,68.44069133183135,180.83051849887352,247.78982716704218,0.0010678805109701646,172433.95348802776,0.10703073539750424,0.6034090969893044,1.2593022583068413e-18
2,16,1.1563789368884674,68,3.5364228204613575,80,6.13023311801993,True,-1.2067099679723194,257.15202552383533,250.10188337761068,71.73420938941977,176.68052563365185,249.47315812211605,0.000882913779469013,193435.25838239837,0.10039290260403506,0.6010968818751472,3.4731529414049884e-19
3,61,2.328917629598388,62,-3.5939657715625,63,8.702585255447282,True,-1.0619462738090066,262.53437886015723,252.00477922993142,74.89438267996924,174.47662960798155,251.44112346400615,0.000763312256619996,219102.32923018406,0.09466811078073806,0.5994638559456408,1.0523680651296863e-19
4,48,-1.1754032997907249,79,4.498873465610478,91,-4.536257527325656,,,,,,,,,,,,
5,13,1.4048811352278445,48,1.6834124889710473,96,5.8779174106207925,True,-1.3387873739078426,256.3751027557275,,,,,,,,,
6,5,2.350534063598552,36,6.7485727381052065,59,-8.009958189513586,,,,,,,,,,,,
7,20,-3.8307460733351295,48,-5.3671488900844615,49,-9.572939174729669,,,,,,,,,,,,
8,18,-4.756532525743502,46,-5.071120611638182,91,-7.521035326188931,,,,,,,,,,,,
9,12,1.2763433511649165,15,3.822867157777045,56,-4.818378580057194,,,,,,,,,,,,
10,18,3.123330584664634,41,4.820126158150707,64,-6.621315209751016,,,,,,,,,,,,
11,53,-6.3813095508468365,69,-6.628220192995144,92,6.795520518113211,True,-0.03890212059177997,282.2430806737147,,,,,,,,,
12,31,-0.3228562674771709,55,-3.454580785718349,93,-8.040862383127372,,,,,,,,,,,,
13,10,2.600400913231997,73,-3.3756269522610483,74,5.07357130890815,True,-1.0942560018671685,261.07289392744235,251.28051534347148,75.91396015752436,173.18837609451464,250.63720796849515,0.0007618766004059311,136847.29564096555,0.10133365123342439,0.5994434716598934,1.2412975612565684e-18
14,17,2.605751822671497,75,-6.452345435442107,81,9.118196047755596,True,-0.8947975821598135,261.47802814469475,252.94900374613854,82.5519238871697,166.39115433230182,252.46961522256606,0.0005800707135564373,164400.81516879486,0.08709490838817245,0.5966777476535515,1.6025434291422744e-19
15,79,-0.6165558487463922,83,4.349706327171257,98,-4.454210524714055,,,,,,,,,,,,
16,6,0.3686080803476095,33,-5.245140003492201,44,-7.620693076152816,,,,,,,,,,,,
17,28,0.0806960703509585,47,3.1477551312197054,57,5.500463893929142,True,-1.1786686226126644,260.55629962619673,251.00619941189908,71.09461488535123,179.55676893121074,250.28107702292976,0.0008936157906386128,133162.56131667228,0.10764142889551682,0.6012372118099272,2.5998158558996375e-18
18,28,-0.963499415593617,74,-2.1166967417573783,85,9.313464494993283,True,-1.038284045619437,259.4037681552956,,,,,,,,,
19,11,6.645012007458572,13,7.413704073645228,77,9.615566019160543,True,-1.121185562483924,258.3684532368156,,,,,,,,,
