,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,29,0.9769183818239373,33,5.181974987445592,75,9.660717491155573,True,-1.361107798062113,259.13891383854923,248.05412298060668,426.3832585186523,507.28325851865236,247.01674148134768,0.00010416587555659667,79589.38960067836,0.12896811523355403,0.5856232196700801,5.493362540866198e-20,253.50202331616697,71.0454459656558,423.11817838626234,249.19091080686886,0.0010047611687945162,218527.84377793598,0.26616062281980263,0.6026455328075258,2.1224039645038704e-18
1,16,0.6146527570114806,52,3.3980942658737394,88,8.09648309533759,True,-1.453045375781798,255.97882170101013,250.13399802276538,70.61176058987095,386.6,247.79705985253227,0.0010125373626158308,444971.4598587633,0.1957617390827082,0.6027409356913284,3.1450304922947956e-20,,,,,,,,,
2,11,3.9648845439551827,22,8.283431090383257,72,-8.83303792585589,,,,,,,,,,,,,,,,,,,,,
3,38,2.1702925774794846,60,2.2000470027212344,72,-2.2364497919018316,True,-1.0258185840206515,,,,,,,,,,,,,,,,,,,
4,29,-2.391317362005907,34,4.044412028562954,70,6.5240157299691255,True,-1.2714621681995744,258.2566906951694,,,,,,,,,,,,,,,,,,
5,40,-4.4893563588089425,49,7.980953135155339,51,-8.304365773974897,,,,,,,,,,,,,,,,,,,,,
6,15,-1.9106081970763604,24,5.601648603077692,89,-9.405998353870258,,,,,,,,,,,,,,,,,,,,,
7,16,-6.68944931048999,48,7.739556533390257,63,8.50649727763297,True,-1.2992614490447607,256.9033865669951,249.7940980188476,68.01161073362229,183.88696644017338,248.93767785327555,0.0010299507650285823,102090.92119049469,0.11730137499010368,0.6029531897081779,1.7899884519052495e-17,,,,,,,,,
8,8,-2.110002038123535,31,8.58592008834567,38,8.854708363082597,True,-1.1768030443558397,258.4191525227088,251.2203145963362,69.4883834450197,182.53303006701182,250.42232331099606,0.00093123331726753,115402.07049035751,0.11293299218728013,0.601723624329722,6.5565394765697916e-18,,,,,,,,,
9,19,0.7040501612130043,26,-1.8795972769189344,85,-2.2665590214681224,,,,,,,,,,,,,,,,,,,,,
10,9,3.936323066860659,50,6.082077249410986,83,-9.829804531264092,,,,,,,,,,,,,,,,,,,,,
11,25,-1.4296073748413907,41,8.387622030157065,83,8.951689048602198,True,-1.7148334749167045,259.6033396404328,230.7925619699074,413.12097608433345,466.62097608433345,230.27902391566656,0.00010138964441672011,151271.11143908757,0.09410327368553034,0.5855130314373139,1.5647688140403032e-21,,,,,,,,,
12,23,0.4835063841962146,59,-4.099225133329963,85,-7.504275127660353,,,,,,,,,,,,,,,,,,,,,
13,6,0.2010079690826565,69,-4.508470936813021,85,-7.9448573951696355,,,,,,,,,,,,,,,,,,,,,
14,62,0.22195084606339677,83,-1.9807352643478442,84,4.263739066085854,True,-1.1676212538978736,258.1126983806259,,,,,,,,,,,,,,,,,,
15,16,1.9940317547010888,79,2.0104658752300892,95,-9.413936561356575,,,,,,,,,,,,,,,,,,,,,
16,51,-2.969629185344007,52,8.96805461419056,59,8.998960828570567,True,-1.1023842920965647,261.11628021805905,251.64948897940386,73.29617192920351,176.9177031575221,250.9607656141593,0.0008168050234045126,132027.9465521891,0.10477747739369701,0.6002096156576021,1.9450002849028005e-18,,,,,,,,,
17,21,-1.6401465027921702,40,3.344992435433614,44,8.32846069755875,True,-0.9862284252999796,259.86578913408187,253.00982023067567,75.55801577532773,174.97480946519664,252.40839684493446,0.0007302645570876722,163091.15996553717,0.09766041461931314,0.5989894497112341,4.1760578676199356e-19,,,,,,,,,
18,6,-2.1785640329238927,74,-3.8939126131932262,91,-7.766439975064263,,,,,,,,,,,,,,,,,,,,,
19,5,1.192169010861699,9,-3.0022969715444887,69,-3.791900027329138,,,,,,,,,,,,,,,,,,,,,
