,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,23,2.0769040161537298,33,2.320069794105006,50,-7.8221797356302725,,,,,,,,,,,,,,,,,,,,,
1,47,-0.3013235629619988,66,4.362547577046252,81,-9.497110048635962,,,,,,,,,,,,,,,,,,,,,
2,2,0.18728963025480283,52,-8.376564915786775,71,8.855546423195769,True,-0.47212312235586,269.2080256377305,258.42078021442666,95.0484987866413,157.9484987866413,258.1378753033397,0.0003322473534733214,362094.8952981488,0.0661651055833281,0.5920400903483626,3.293805574097438e-22,,,,,,,,,
3,39,-4.3452738559970765,49,5.073203870861256,64,-5.768270127170602,,,,,,,,,,,,,,,,,,,,,
4,47,0.06108216285437784,53,-1.9922921786008203,54,8.052272731858217,True,-1.046881545116696,261.27632686824035,252.30127117766725,75.40653756965197,174.76392254179117,251.67869248606962,0.0007545003540670878,154296.5052457405,0.09948913924584342,0.5993384225650321,6.342083694418853e-19,,,,,,,,,
5,29,0.619572255789782,68,-5.114989152152402,92,9.995945096368821,True,-0.8183346077145426,262.4010253639884,253.27112368572926,84.05686960291033,164.7141217617462,252.82862607941794,0.0005368985911667698,187739.06326195467,0.08368537098333688,0.5959570187047467,6.06295302879514e-20,,,,,,,,,
6,7,4.360384759662326,36,4.6980201842483424,76,8.421107590852994,True,-1.3879726339271914,260.5530390502413,241.37104524257984,425.02041389490995,496.9408277898198,240.47958610509008,0.00010197219424352829,86748.8894468921,0.1212867089620393,0.5855362785171461,3.2545551522361146e-20,253.21746432056432,72.03660642737245,413.6073212854745,248.69267871452553,0.0010096149133366635,162013.89106228176,0.2733555370669537,0.6027051265758694,1.0304257413865609e-17
7,13,-0.19467651906521866,90,0.22348244282506258,91,-0.3324593206859454,,,,,,,,,,,,,,,,,,,,,
8,24,-2.051904904642779,39,2.5274058963682613,83,-7.8230183877707615,,,,,,,,,,,,,,,,,,,,,
9,1,-0.11049125492860412,31,7.617975752316799,60,8.31186902895034,True,-0.342135809117464,193.02260812216906,,,,,,,,,,123.28011820734483,201.53458531978484,232.33458531978485,122.86541468021517,0.0007792855719232016,114954.22333781782,0.11561749737527871,0.5996893206540692,3.4565909812187105e-17
10,8,-0.4073261304498814,38,6.737423058558875,41,8.727219684549766,True,-1.0449007752653658,261.70664927003327,252.54434700211638,74.13514172837795,176.34108503702674,251.95297165432441,0.0007741994923874774,206874.83148225796,0.0969207361860624,0.5996177936762365,1.518029565923568e-19,,,,,,,,,
11,52,0.11064165332071951,73,-2.448829253197582,77,7.5339872418972895,True,-1.083283554335956,259.06369807604375,,,,,,,,,,,,,,,,,,
12,51,-3.1582698490084216,65,4.493748012764575,89,5.977550114529354,True,-1.1981945039595079,256.8140019306,249.6488808324097,72.23336786109765,176.17334714443905,248.91332642778048,0.000880471401430728,109136.82464694646,0.10875128687184112,0.6010647318574781,6.9057315167894216e-18,,,,,,,,,
13,37,4.471185847866181,37,-7.006264560978899,43,-7.1499973067220886,,,,,,,,,,,,,,,,,,,,,
14,17,0.3206385282966906,36,1.667514986844079,70,-3.8669462214830164,,,,,,,,,,,,,,,,,,,,,
15,5,0.6737665325732394,92,1.5586336279649053,94,-9.762013812824435,,,,,,,,,,,,,,,,,,,,,
16,26,0.8278945760997729,34,3.5119414091710652,44,4.952641979228796,True,-1.330860657978665,258.7134549767093,,,,,,,,,,,,,,,,,,
17,18,-4.924230437465498,27,-7.013573583792267,29,7.079240406806722,True,0.4799947335921055,310.93340815563045,,,,,,,,,,,,,,,,,,
18,38,0.5223698658318892,42,1.3028715266074808,81,8.067707443545636,True,-1.2384707250214289,257.68401120374756,250.0521348029414,73.10346263955573,175.24207758373345,249.41930747208886,0.0008660999964974767,172171.08080117984,0.10071748545344802,0.6008746042818591,5.883744590692962e-19,,,,,,,,,
19,20,2.4259417268534165,26,-5.747820138956663,64,9.580120649118125,True,-0.9217243512743741,260.3805478118501,253.13921791354534,78.19542794800535,171.65725676880322,252.58091441039895,0.000663970231818631,177923.9846447437,0.09404077163192417,0.598002861014344,1.887287032386901e-19,,,,,,,,,
