,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,14,4.222275604919577,16,6.519835391253249,70,7.342607450345646,True,-1.147072258910656,261.3821756092618,233.724837721176,1032.6694957278778,1114.7564985759593,232.67175071202038,3.2022120714481426e-05,74895.61182737729,0.1350607938493794,0.5819521431034523,1.6399024330481832e-21,,,,,,,,,
1,11,-1.845647548486646,20,7.735754441275425,69,-9.080036972823262,,,,,,,,,,,,,,,,,,,,,
2,11,-0.377876834666802,43,3.0520188830879427,90,6.319579160142368,True,-1.3999871519142078,256.706514727014,251.37555536055498,73.15306176173223,411.0412247046929,247.92938764765356,0.0009809239490191544,222246.8501860018,0.23843870245143392,0.6023506479661395,1.4131844410320324e-18,239.6771144801871,423.7992261590114,497.4996130795057,238.8003869204943,0.00010562621619812816,93060.29643869471,0.12063650928699851,0.5856805823333824,2.6559348469158393e-20
3,2,0.4503544906071948,7,3.0580933960391867,9,-6.746175288523362,,,,,,,,,,,,,,,,,,,,,
4,15,-0.2056739944919599,45,2.972255853926807,63,-3.920692238703296,,,,,,,,,,,,,,,,,,,,,
5,16,0.0726686771960452,61,5.647716820853066,86,8.979236664157739,True,-1.4843555262508994,255.65592171011934,248.8363067669107,65.1636643854769,353.2,248.2340839036308,0.001093844578629807,6818852.646385511,0.09868253593231487,0.6037162958769569,1.2269605377298368e-26,,,,,,,,,
6,12,1.5228365439127405,79,8.237422126859954,86,-9.273237313350752,,,,,,,,,,,,,,,,,,,,,
7,16,-0.44637038989899125,26,2.3798025745531532,48,3.514169852926269,True,-1.4442000089623586,257.78314546430494,221.07463902629684,419.3896722712812,475.44483613564057,220.55516386435943,9.786439244014418e-05,181961.72057925095,0.09680093420928067,0.5853708845079181,6.966352130010885e-22,254.64584199054931,69.75780475475,390.5,249.08554881131252,0.0010882040048825277,76949.2454543224,0.3033294488918039,0.603649886693431,6.913199993432907e-16
8,22,3.029238823660215,70,3.6649637051058157,93,-6.349567561548371,,,,,,,,,,,,,,,,,,,,,
9,19,-2.066961978690342,43,3.026352421047502,69,5.770352342857599,True,-1.3918594502692638,260.1671545543253,250.65743328064153,69.2510308219364,368.1,248.84979383561273,0.0010076855673149263,525540.9027501458,0.17154756617936928,0.6026814562887537,1.0132217446140214e-20,,,,,,,,,
10,17,-5.426744717738723,20,-6.046399200302219,91,9.652386429968299,True,-1.0940449784663449,258.54751548701734,250.6035044843722,76.06901185108667,171.901407110652,249.96619762978267,0.0007575090555610608,122856.90572824232,0.10100137227115462,0.5993813354023113,2.084015580211685e-18,,,,,,,,,
11,65,-3.941901921232864,71,4.840832246659799,94,-9.839584939095335,,,,,,,,,,,,,,,,,,,,,
12,65,-0.4904751664776352,75,0.6647335565284695,89,-4.692136867225527,,,,,,,,,,,,,,,,,,,,,
13,56,-4.65980764316265,66,-5.156493935999915,67,-7.9448221693409575,,,,,,,,,,,,,,,,,,,,,
14,26,2.9070109942891733,80,-5.262053100520019,91,5.5072874701563475,True,-0.5278534488112496,268.1079899007973,,,,,,,,,,,,,,,,,,
15,68,3.632599476706515,77,-3.882211589664233,86,7.563642624205606,True,-1.304666036635289,256.8423802991705,249.32121978966387,71.72309482193869,176.69385689316323,248.63538103561228,0.0009291255240536178,141711.1014066032,0.10500923253156531,0.6016966444037435,2.0911006537752183e-18,,,,,,,,,
16,2,-3.391317545946446,19,-4.745950650385384,30,6.341081348505686,True,-0.5953709921956765,267.98434816506506,257.41840336106355,88.53606585628602,163.7288526850288,257.0927868287428,0.0004319771353808189,438433.64664047444,0.07114333639371828,0.5940692556288236,3.2811094491186218e-22,,,,,,,,,
17,27,-0.10878574952893416,76,-7.202577260092742,99,9.582162495529307,True,-0.6437826593062682,265.6397569600437,255.26628804503036,89.86791808188232,160.27593856141175,254.90802047952943,0.0004184386292482647,207069.84375784156,0.07493412183514314,0.5938091056121307,1.3824392307056854e-20,,,,,,,,,
18,34,1.7105887981279277,44,-3.593567741416681,83,-7.805565183601056,,,,,,,,,,,,,,,,,,,,,
19,26,-4.667443077897677,42,4.853044071904256,94,-4.970580231442714,,,,,,,,,,,,,,,,,,,,,
