,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,23,-2.294119879624792,39,4.200095019393595,71,6.707100436601664,True,-1.4287393900637688,256.73758865248215,,,,,,,,,
1,67,-4.019062692943534,71,7.706891781930349,78,-9.90080170915686,,,,,,,,,,,,
2,14,0.5562088306854012,41,4.15848782505752,92,6.15293724579789,True,-1.4953548532861853,256.39465563606564,245.1402253270541,421.5141719872132,497.4283439744264,244.1858280127868,0.00010839480756224866,83418.01528166173,0.12445754797976079,0.585788240567424,4.8284619625866134e-20
3,7,-0.4950794188708425,12,2.7801106356508747,40,-3.5479640484710924,,,,,,,,,,,,
4,33,2.2140977317580415,44,-5.571557377182039,93,6.283008750835467,True,-0.8494613420801165,261.03382276377357,,,,,,,,,
5,48,-6.26621419908544,53,-9.100017191774546,56,9.577674771703716,,,,,,,,,,,,
6,64,1.2594670611399739,78,5.1744187912775175,88,-9.893707254022104,,,,,,,,,,,,
7,25,-0.22216298218828534,53,-2.1777610433410866,84,7.132150504517199,True,-0.908899858044221,260.99765612037686,252.70659156380063,79.97244604007454,168.84346762404473,252.1855107919851,0.0006270881816450544,176920.76183115752,0.09090285921278002,0.5974317268178432,1.537224315128817e-19
8,12,0.7375525210676628,35,-4.3113713297572005,48,-4.728745866076192,,,,,,,,,,,,
9,3,-0.47680772411851535,15,-6.013204979165496,28,9.798707175240132,True,-0.7178271304681175,265.492733742868,255.8541849980149,83.4486694872963,168.0092016923778,255.43026610254074,0.0005275536964002606,265067.8161726158,0.08148527984067991,0.5957971049665277,9.602921864882983e-21
10,16,-4.330930646984701,22,-4.595735609488763,71,8.633179657978467,True,-0.980501601154258,262.38846106832904,252.3298269556867,76.73449018231899,172.0606941093914,251.8131019635362,0.0007017718867700572,242858.44747509807,0.09061977166537014,0.5985713825332072,4.486500926585324e-20
11,37,3.1157773952832386,39,6.105905035256598,92,-7.394730708187398,,,,,,,,,,,,
12,33,2.4823522780455782,36,-4.625483772451549,92,-4.743502008416978,,,,,,,,,,,,
13,34,1.6409431591583772,38,-6.078008209741974,61,8.249487031832341,True,-0.7288542333165806,264.8206633276974,255.3307435453083,84.80372861847728,166.18298289478182,254.87925427630455,0.0005115464394707337,201823.74142344156,0.08419977823036817,0.5955197404563123,3.6111690792538856e-20
14,6,2.301770555581813,36,-4.9383627760309174,46,8.179561318922847,True,-0.6901487145854143,267.6883780332056,,,,,,,,,
15,31,-1.276393968039983,66,-2.4650174966482936,74,-7.4796832716196215,,,,,,,,,,,,
16,4,2.9645140050610976,13,-6.168380968559994,65,-8.348561784833885,,,,,,,,,,,,
17,8,-6.67260256939584,14,-8.09238301087972,79,-9.911083515245032,,,,,,,,,,,,
18,35,5.341605129811715,41,-8.616591276034175,74,9.941492603426788,True,-0.8372948032307926,261.7702920049914,253.6638627356573,81.2512565546104,167.70100524368834,253.24974868907793,0.0005827132852689924,368002.735605183,0.0808794578110345,0.5967209463810639,2.5741506273461543e-21
19,64,0.319018626718071,75,-2.9255247015024555,89,-6.742651488462286,,,,,,,,,,,,
