,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,15,-6.8139113080362534,67,-7.346189278993731,88,-9.891298635808035,,,,,,,,,,,,,,,,,,,,,
1,27,1.4327870058130028,68,-4.621638690368055,81,-4.663526327925567,,,,,,,,,,,,,,,,,,,,,
2,2,4.253162036735061,19,5.650127017098116,46,-8.039795800177389,,,,,,,,,,,,,,,,,,,,,
3,27,9.643161981216792,30,-9.69397037212415,61,9.80264795355939,True,-0.963516866017972,260.4702345443087,252.8969618411747,77.8238447947207,172.31430687683243,252.29523104105587,0.0006851952220347014,143824.0650308599,0.097694621243336,0.5983240864659154,6.425552585997264e-19,,,,,,,,,
4,24,-7.874606391605741,78,-8.37094419225986,96,9.948810807717965,True,-0.5350625581801507,267.93809636035127,,,,,,,,,,,,,,,,,,
5,13,-4.331459569122167,24,-4.780278519546042,75,-7.315804643215127,,,,,,,,,,,,,,,,,,,,,
6,8,-1.3567862399827302,60,-4.2221448240084,92,8.417761591704405,True,-0.8086602673181312,261.90326600278524,,,,,,,,,,,,,,,,,,
7,12,4.315473157606572,30,4.319316719917918,87,9.033706199438242,True,-1.2416349428255469,257.6216958388447,,,,,,,,,,,,,,,,,,
8,14,1.837726708158245,54,5.495951805706781,55,-8.885413843607864,,,,,,,,,,,,,,,,,,,,,
9,19,-0.48152519138372973,35,-0.7670282780607014,35,5.9939745132194755,True,-0.9652173524415822,261.5343915343915,253.40211929401121,76.7537501085197,174.5922500651118,252.76924997829607,0.0007070813201666103,134667.9782021915,0.10008372658953216,0.5986499469547261,1.0194975022108119e-18,,,,,,,,,
10,81,-3.5311881559379543,83,-6.319751002373892,96,-7.28198971189401,,,,,,,,,,,,,,,,,,,,,
11,27,0.44446194116496685,84,-5.204187553783964,88,7.185870048107915,True,-1.0029170902454771,260.0234307465347,251.60637077021022,79.74900520447785,168.0694031226867,251.11019895910445,0.0006537203290816346,179426.2373528656,0.08887146983019215,0.5978458260192282,1.5796048593878088e-19,,,,,,,,,
12,33,3.0805508884529953,42,-8.904497518029773,55,-9.258685380186648,,,,,,,,,,,,,,,,,,,,,
13,14,-1.4537752489367701,23,3.601419830028835,56,7.212982227891359,True,-1.2050365564335137,259.55814047417107,247.7486706445523,431.76556106920935,518.1655610692094,246.51721946539533,0.00010217538119494417,54485.5391410278,0.14069784801240276,0.5855443705881814,3.627682369344693e-19,251.93568895639442,69.97037611414505,424.174075222829,251.125924777171,0.0008752175861715746,9041132.755049005,0.11395142556029382,0.6009954154528016,1.9424017772345957e-27
14,2,-0.8411104965075751,32,1.2953176482548567,69,-8.083266727057952,,,,,,,,,,,,,,,,,,,,,
15,1,3.05961733028051,4,5.984107130638517,14,-6.559236995225461,,,,,,,,,,,,,,,,,,,,,
16,18,0.490591447700643,49,-5.523550547769949,58,9.691098212523546,True,-0.7914980678638375,264.2230356170427,254.85952229791894,84.01399972206144,166.46049979154608,254.44650006948464,0.0005336264284286892,272866.1644037667,0.08055450531467326,0.5959011891053279,8.525918681475676e-21,,,,,,,,,
17,53,-1.336516433760778,53,3.960641152772162,86,-6.728788494794086,,,,,,,,,,,,,,,,,,,,,
18,30,-3.0025346112745943,55,8.327336994793072,99,8.711459007289125,True,-1.939044545115848,255.90721012405152,,,,,,,,,,,,,,,,,,
19,9,-7.305974237257741,72,-9.481844575977945,88,-9.507311696031781,,,,,,,,,,,,,,,,,,,,,
