,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,80,-0.4225605457446502,84,-3.824667513084618,99,7.991570901118827,True,-0.8906816794683321,260.970126505106,,,,,,,,,,,,,,,,,,
1,25,2.387039709637227,83,4.008577548679446,84,6.902544232673229,True,-1.1457661582616958,257.91641160604047,250.61571797062544,74.92185235280061,173.59138926460045,249.96953691179985,0.0007976314558874441,143321.45583775276,0.10167776747651258,0.5999453231561052,1.1514795599708353e-18,,,,,,,,,
2,9,2.6381063941117144,62,-5.563528965122895,64,-6.132817593952318,,,,,,,,,,,,,,,,,,,,,
3,22,-2.7155355003117654,23,6.29491371294375,63,8.605713345928862,True,-1.1773274071618172,260.4702345443087,,,,,,,,,,,,,,,,,,
4,2,-0.5917142105542759,46,-1.6431283200829476,62,3.962982119563792,True,-0.812902857317881,266.3737183511195,254.5078669230418,82.29376608601916,167.5362596516115,254.1212467827962,0.000561360914732143,409543.16504205385,0.07801486466109794,0.5963689334608671,1.2502696219285513e-21,,,,,,,,,
5,6,1.0314888532455448,78,4.279494067036197,90,6.244873543797137,True,-1.2132579968686945,256.739301201638,249.7325745265179,72.43117305261389,175.77337978946042,249.04220673684654,0.0008763151147351388,125098.82185184993,0.10527434932745586,0.6010099136613223,3.2487281768959313e-18,,,,,,,,,
6,26,1.6122688767972306,69,4.335435304710488,99,-8.884671195187682,,,,,,,,,,,,,,,,,,,,,
7,21,1.5618860417239127,46,6.428725563237716,80,7.146997635192697,True,-1.9043222802133386,258.9055764638755,208.57800026230007,401.4164077243143,449.5082038621572,208.09179613784286,0.00011246897601309042,136583.8926756635,0.09632652705238375,0.5859441588676647,5.054319463301602e-21,,,,,,,,,
8,19,1.8314174340637308,71,4.238609893233008,97,-4.662070606009978,,,,,,,,,,,,,,,,,,,,,
9,17,3.0703542975907006,56,3.5117958783523875,76,-9.406480703578882,,,,,,,,,,,,,,,,,,,,,
10,38,0.7130545607643093,43,5.104270356586042,85,7.944389411648093,True,-1.602625410115128,256.08563709680703,254.06699899695047,69.89428858014033,400.2188577160281,247.48114228397193,0.0011826916995653104,43479.13057615379,0.330232412343496,0.6047394949461271,1.979228937628889e-14,233.41909441110445,416.66449975268813,476.8644997526881,232.8355002473119,0.00010340554196134371,171449.28097286262,0.09977019614846319,0.5855931920291186,9.98432649974875e-22
11,2,2.9503586965298805,61,-4.3793525710575,79,-8.268182468992759,,,,,,,,,,,,,,,,,,,,,
12,59,0.7203763713455853,66,-2.9079168422642265,84,9.89660639058092,True,-1.0133304680261013,259.88137873621775,251.69173611022302,78.19016440321595,170.01409864192956,251.16196711935683,0.0006863536557832994,188851.25384959983,0.09184829448948618,0.5983414687390449,1.5110846140784486e-19,,,,,,,,,
13,26,-6.749530354326854,53,-8.056111161827669,81,-9.54448646901037,,,,,,,,,,,,,,,,,,,,,
14,2,3.79017444850456,17,7.768698558560732,55,8.536581721892496,True,-1.189995901089527,260.73572576957696,233.8922695245278,733.2270373152129,808.5567593288032,232.94324067119678,4.9431391640223244e-05,77099.23649115938,0.12764159515310194,0.5830622406363561,5.8554803513204125e-21,256.20503778909483,73.85041380332531,705.0300827606651,250.56991723933496,0.0009484144111872896,855057.5833966322,0.3054420546754201,0.6019423623831259,2.7829710767636047e-21
15,65,2.321135311952414,66,-4.625815619386207,87,-9.602808636748744,,,,,,,,,,,,,,,,,,,,,
16,8,-5.036329049391837,39,6.421876128512128,63,7.9429253834658695,True,-1.640237211936498,256.16062536407526,253.42563221442327,66.68427139936516,363.4,247.92893215015872,0.0012580279883439994,35280.245156117184,0.3008073841208323,0.6055758137394185,5.060909591266925e-14,,,,,,,,,
17,65,-2.389361386451845,67,-2.85266541484698,84,-3.4091321049202232,,,,,,,,,,,,,,,,,,,,,
18,11,2.564641470373152,28,-4.757790480124575,85,6.78257958413591,True,-1.0024146784646324,259.0540367860898,,,,,,,,,,,,,,,,,,
19,8,1.3938428263239189,15,-2.692883162271542,73,2.9468781107720545,True,-1.0490066231759758,260.79110383732,251.76813910974383,75.52181027144468,173.25308616286682,251.21563794571108,0.0007466535354809258,213945.4252971417,0.09376775978895444,0.5992260830688164,1.091183243753989e-19,,,,,,,,,
