,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,36,0.39409088915668633,52,-3.112038321520023,99,8.337275493340183,True,-0.9643107907340536,259.798015944017,251.47312545998471,78.91864139586471,168.57491311669176,250.95627172082706,0.0006582800827229652,165088.89998362318,0.09075138848112665,0.5979158410419161,2.5398563389980807e-19
1,2,-4.4837179245892695,31,-4.638356760864588,75,-5.530190050705334,,,,,,,,,,,,
2,8,-2.368799709051192,39,-2.7054393473156635,69,4.056265722477146,True,-0.7208046693104997,266.5076241029005,255.1431071302804,84.52450807524207,165.95470484514524,254.7150983849516,0.000511571639621103,238963.13140113014,0.08200538151631123,0.5955201806093052,1.492154087587229e-20
3,53,2.133724853655824,75,-2.7456647867698303,81,-7.563381698137062,,,,,,,,,,,,
4,52,0.7863084291671996,66,-4.37653444753675,98,9.791019367800946,True,-0.8955101527817472,260.6131940760044,252.2651382222786,81.43011941677216,166.4180716500633,251.79397611664558,0.000595371443541886,194804.5330704344,0.08648636518572664,0.5969264783249322,7.452355154306927e-20
5,3,-3.5263734992891527,59,-3.791165989799719,78,7.345903360785389,True,-0.7790581913717821,263.0219105268842,254.37626470532595,84.24814542979655,165.1688872578779,254.0103709140407,0.0005228867063220104,417396.7390396171,0.07590922173231131,0.5957166929024432,8.73447668868426e-22
6,2,0.32494341475782207,27,-5.888641213845906,84,-9.351724597279583,,,,,,,,,,,,
7,19,-2.8905291170527114,42,-3.782936104214107,98,-9.264185856947435,,,,,,,,,,,,
8,3,4.0101844267817945,54,4.206105904783852,76,-9.196172648774013,,,,,,,,,,,,
9,28,0.7781772513793328,40,-1.739479893585159,54,5.360807747756377,True,-0.9327566219431734,262.6886145404665,253.5059424009403,78.7809717222942,171.10477737783535,253.02380565554117,0.0006521939318698957,262326.3460717383,0.08730107998887972,0.5978223315697335,2.2518815172370167e-20
10,46,1.0995104539499003,67,7.525102095021513,84,8.257229655267103,True,-1.4024616977180706,257.87969038997835,,,,,,,,,
11,8,2.4212887297642975,17,4.091269767805075,87,7.351118899271938,True,-1.1511094573591543,258.02229293695945,250.35379438462118,74.89887911938129,172.81932747162875,249.76022417612376,0.0007950831482212399,163791.8561525732,0.09751172758917544,0.5999099484103234,5.447507791354772e-19
12,5,2.1019226830781594,18,4.267985557799898,26,-5.8676757328894835,,,,,,,,,,,,
13,1,-2.121517431604312,33,2.1772273311418378,68,-9.35905812321707,,,,,,,,,,,,
14,55,3.6208223180687416,57,-7.336583740622331,59,-7.396413692132953,,,,,,,,,,,,
15,24,2.5310397449556064,62,5.670519728472845,72,8.119277940592251,True,-1.218417249759768,258.03793069208626,250.31238299923834,71.26762943993457,177.80057766396072,249.6664741120131,0.0008985081917888496,186151.59570411296,0.10173357261502287,0.6013010707317648,4.533753449629917e-19
16,37,-1.988427429235589,82,-4.144632804811581,85,5.614562371384512,True,-0.6905042342481413,264.30519235500657,254.94512858156904,86.6332291495645,163.5999374897387,254.5333541700871,0.00047504973781837455,188113.29056633697,0.08044021301218966,0.5948700777673549,3.758075659116613e-20
17,28,-3.517805300128738,36,6.325880839858108,87,7.676087130166042,True,-1.366007758742758,257.03454204588274,243.85186928292387,425.8622545847167,503.3622545847167,242.86887270764166,0.00010521298658582386,85239.93671721846,0.12666314231541811,0.5856643920944867,4.1704199038408607e-20
18,34,0.9945004927827927,52,1.9364357138457216,85,-5.3131300365523515,,,,,,,,,,,,
19,41,2.754894783010629,55,2.966391453672866,67,4.128762011237351,True,-1.5400182143394603,257.8544787298996,250.57105011126,65.07868835544357,349.2,247.8842623289113,0.0011980238435627783,86202.40859875928,0.20951525411995417,0.6049119242968234,2.1522253446494655e-16
