,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,18,7.699271512782214,39,-8.031053770388073,41,9.420234986514366,True,-0.7849789821805074,158.32729421711483,155.34939720794307,35.27800172195358,194.7780017219536,146.62199827804642,0.004101249715484023,6865.2942578873035,0.4619008595394175,0.627227688180485,1.2455233227972117e-07
1,13,3.750109259497771,68,6.995544233993112,97,7.027986050265341,True,-1.765394159110647,254.73861718336647,248.98154476347958,66.68032839225727,339.6549179019357,245.7549179019357,0.001333276930857013,48555.76367393714,0.23027125976171514,0.6063851963478608,6.506948370004313e-15
2,6,0.44766380426049857,43,5.77314998940661,88,-8.338599641611761,,,,,,,,,,,,
3,34,3.492189830872965,37,8.945083545657258,43,9.590516353100679,True,-1.15856118075083,258.47143735382843,251.34574423652265,69.63811726605597,181.18287035963357,250.67237654678883,0.0009082829522465605,192032.58600125767,0.10369199881463458,0.601428115385685,4.1110087805898845e-19
4,12,-1.703184421788066,63,5.3572457537310925,97,6.254524579162709,True,-1.8430267265726157,255.38145881385208,250.55657028885724,68.04212505403905,350.6,245.68946873649026,0.001358874833954701,45451.448133266014,0.2833513048205038,0.6066550081017522,1.593882870868149e-14
5,15,1.9775911955670367,62,-4.017314324104948,71,-4.313147060888555,,,,,,,,,,,,
6,2,-3.3067992030884135,69,-7.802010206521556,73,-7.9373765838901615,,,,,,,,,,,,
7,10,0.9343690414084733,61,3.3255362452382577,80,-7.10889710282334,,,,,,,,,,,,
8,8,-8.473463104166669,19,9.112816848449516,93,-9.782430367178705,,,,,,,,,,,,
9,9,-0.7389938232122528,38,-2.396042891131085,62,-8.08993629295446,,,,,,,,,,,,
10,17,0.7931652849729254,56,4.983128124792218,57,5.425702180285988,True,-1.0600288659287542,260.55410999772397,252.17944761507619,74.87297965111514,174.8837877906691,251.605404069777,0.0007643877487774965,155395.79259586474,0.09542268997137736,0.5994791131009516,5.891765371651074e-19
11,49,-5.771516540460482,62,8.181724976499297,73,8.30716631505409,True,-0.9570668352117706,262.6252734740827,,,,,,,,,
12,4,-1.2492959492702589,30,-4.63483513936664,51,4.757563451938381,True,-0.547087104083188,268.4397475006981,257.7002036343779,90.58480000891271,162.12784000713017,257.3430399982175,0.00040031502798284,240958.0660893354,0.07449435494621313,0.5934539655155103,5.4903258884511735e-21
13,6,0.8233349425112344,28,1.6247908581751709,37,-2.777120094280301,,,,,,,,,,,,
14,26,0.19455929102174707,36,1.3119627181617517,46,2.593897487464874,True,-1.2333993763635114,259.28355052583447,250.90583467688288,69.87499424195852,182.3849965451751,250.10500115160832,0.0009507485095132143,108333.34044432585,0.1131772117662704,0.6019719180253966,9.628219014309314e-18
15,2,2.180882923395785,48,-4.372888138634821,55,9.795808369580065,True,-0.8942144756947883,262.5711730463813,253.82933291048468,80.2809658938303,169.46477271506424,253.38380682123395,0.0006151516767696926,276771.217521325,0.08384596490771068,0.5972431684593814,1.3345405919451745e-20
16,69,1.105393386723632,70,1.1664207280094185,84,8.205548642897725,True,-1.1968384298040649,257.47468184115354,,,,,,,,,
17,36,-2.3620474246373586,48,3.0954061802501265,74,-4.708963815526889,,,,,,,,,,,,
18,16,0.7483784522388337,69,1.1824390811281837,97,5.5116521097571525,True,-1.293164544487331,256.5818777067062,249.0242236971382,72.5961841551224,175.13771049307343,248.32076316897553,0.0009056759749024579,118376.49500416341,0.10640635128423519,0.6013943021313335,4.861003848886928e-18
19,82,-3.7211853757379387,85,-6.093752346738608,95,-8.664452011301266,,,,,,,,,,,,
