,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,6,5.13314506820989,75,-5.759506668344292,95,5.848500650572316,True,-0.4440844097515558,269.79316802187145,,,,,,,,,
1,38,-0.3370825093321095,75,1.5850783577603558,81,1.7163886868316638,True,-1.072467848553965,258.691763681555,,,,,,,,,
2,21,-0.21085672421938995,55,-6.105050186224652,93,6.1589857355254765,True,-0.5840879503585815,265.7115992709803,256.1077300371793,90.04813071743538,160.8488784304612,255.75037385651294,0.00040822831756872106,222125.19876938843,0.07471555852805618,0.5936100273584693,8.926126799349911e-21
3,1,0.2131225679280888,24,-2.5408854922293678,49,7.964908698213392,True,-0.8942457268427189,262.0027434842249,253.79710261696235,78.38473288189805,171.85083972913884,253.2830534236204,0.0006503492190070838,225522.92377239588,0.0901141280027424,0.5977938994426549,5.0040726592217534e-20
4,26,0.9589258115247041,52,4.091560788101013,81,4.5767571265293245,True,-1.8417205013684395,259.13891383854923,252.7665587445887,65.74305536934425,356.0,246.8856482102186,0.001409246685590458,28272.766254100803,0.31073109373532376,0.6071782127633655,2.365553513156551e-13
5,29,-6.246210073916023,49,8.239050201846101,72,8.503598083758554,True,-1.3791111848313278,258.4814599357939,,,,,,,,,
6,9,1.9587957254929371,12,-3.3626904108412976,77,7.240393564583762,True,-1.093039422226914,258.86016933348253,251.20755459998165,75.12245336768513,173.2934720206111,250.635509326463,0.0007695289518885297,199749.2429299378,0.09551505856954431,0.5995518945982444,1.7531200321379733e-19
7,32,-3.134004810364603,40,5.9787101368726105,67,-9.20306121208706,,,,,,,,,,,,
8,19,1.434166110973436,60,-4.524126519834328,66,-6.897647540313939,,,,,,,,,,,,
9,42,-1.6126412700408395,89,-4.102851523188711,89,-5.475542513899061,,,,,,,,,,,,
10,25,2.7613504850434456,61,-8.048718643553137,75,9.316515172209606,True,-0.5750669191661189,267.74588064190914,257.0327876835176,92.36854760797335,159.67483808637866,256.7062904784053,0.0003790999423620472,297951.10571149876,0.07127292552011075,0.5930275596216859,1.5095621678237693e-21
11,21,1.3578894830253816,26,2.2961809708366516,34,-6.325341182285859,,,,,,,,,,,,
12,91,1.323960597198404,96,7.111767233418512,99,7.2115593682731784,True,-1.1640307812796131,257.64821574498166,,,,,,,,,
13,62,2.038066221311567,67,-7.626836067353806,82,7.678573158040713,True,-0.6726459469788366,265.3182056474238,255.53558409211854,89.05888108464208,161.65888108464208,255.1602797288395,0.0004370234265801365,209500.6353703268,0.07666215945263297,0.5941651458136891,1.5513229818932876e-20
14,3,2.6450878626352843,45,-2.762198323229688,61,5.3098198958670135,True,-0.7439819820636897,266.59790048243764,255.27540845695336,84.6215562018081,165.65293372108485,254.91568875963839,0.0005111610502382598,440032.1477034203,0.07514174146058719,0.5955130077415748,6.08922490738883e-22
15,8,-2.2317681821653323,27,2.6603650367594085,71,3.2445884246329513,True,-1.3270282478434112,260.25228126677393,255.06301257492058,62.64638366099417,659.4307232678011,251.33072326780118,0.0010689199643231634,464808.0138649588,0.2458646119166402,0.6034214703574238,4.7465480951685534e-20
16,40,-1.8400598902573595,54,-6.237212144536537,92,-7.255903727145228,,,,,,,,,,,,
17,17,-2.7049899686951733,89,3.506352314256066,94,8.990817909094147,True,-1.1542292968724746,257.9504058242056,250.03713675737563,74.77047021919317,172.4622821315159,249.44590595616137,0.0007980449368219295,164850.49978031468,0.09735135139213832,0.599951057398187,5.339584791713519e-19
18,6,0.5804307442726504,56,-2.804190535454561,81,4.497056688610275,True,-0.7101033296394256,264.19974590336415,,,,,,,,,
19,19,-6.287697247681107,51,-7.2829592985983975,92,-8.56724074879947,,,,,,,,,,,,
