,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0
0,34,3.2917909428388388,39,-4.910905787310147,98,-9.634480361610558,,,,,,,,,,,,,,,,,,,,,
1,2,-1.5965280018601984,29,3.2575986123398533,68,3.7947408354008587,True,-1.0789945980464701,188.26031016431438,129.91105244950256,196.9179700994567,233.1179700994567,129.4820299005433,0.0008528124934949811,287253.19643366314,0.11450149490899968,0.6006973447232379,4.0232575409022614e-19,,,,,,,,,
2,28,-1.6866191996871436,66,-3.205577162932311,74,-4.317353712558496,,,,,,,,,,,,,,,,,,,,,
3,12,0.527391618860225,45,7.497920676606064,53,9.348910043851703,True,-1.1452307491176368,258.1033889134818,,,,,,,,,,251.3889272078886,71.24537177793256,179.47268588896628,250.6757713703446,0.0008748898623118828,139369.27652568987,0.10669166386576237,0.6009910844222699,1.903271431283369e-18
4,3,4.446853837267724,18,-4.825493432638186,98,8.055006225942495,True,-1.1544049197270922,257.78349192109386,,,,,,,,,,,,,,,,,,
5,5,-4.253118473630579,61,5.841655350555859,95,8.48229114586794,True,-1.689296822607712,255.38145881385208,,,,,,,,,,250.47136687634395,68.5943151498785,359.9,246.40142121253038,0.0012244833470238037,40704.0451290554,0.25914265829910077,0.6052067837181128,1.5819136001177356e-14
6,23,1.1332273600192444,28,2.5512453670400443,64,8.500826073959374,True,-1.218332618153857,258.0645161290322,248.43581261630527,430.47363672091063,521.0368183604553,247.1631816395447,0.00010464878591017366,60753.47433366472,0.1428358140010701,0.585642233731476,2.440387992415407e-19,251.46767397837806,71.07983111748037,424.75193244699216,250.62403377650395,0.0008741079558053446,-3946012.856025959,0.11644677357585245,0.6009807477221635,1.283154096196708e-25
7,15,-1.6607630602410808,53,4.860614778759405,76,6.4112469516612265,True,-1.5171834211036055,257.1208448428134,,,,,,,,,,,,,,,,,,
8,27,-0.6091042970024994,39,-4.341279002082343,56,7.418147600974056,True,-0.6613908250482079,266.58816234892913,,,,,,,,,,256.3338389343557,87.13582519274301,164.38866015419438,255.9528349614514,0.0004635182383928021,266629.3912157381,0.07715332895040773,0.5946594853377034,5.647560570569492e-21
9,13,4.195584286287691,57,-7.895624657213602,68,-9.436868379363585,,,,,,,,,,,,,,,,,,,,,
10,6,-0.3858959638519295,90,-2.217469792233418,90,4.0228058224902,True,-1.140165073827697,257.9159449605494,,,,,,,,,,250.29635483324364,75.14586475271874,172.36751885163125,249.71082704945627,0.0007860510298594613,165712.65519560652,0.0968501277452588,0.5997840892537536,4.905564451160442e-19
11,27,0.03842693808149278,49,-8.149746995664511,92,9.487162059503799,True,-0.7118341879976766,263.1757588547711,,,,,,,,,,,,,,,,,,
12,22,-2.3761286034054496,43,-4.193258925859016,63,5.974859230367475,True,-0.5789869893086151,268.2358939820284,,,,,,,,,,257.08924111979525,90.02287240910282,161.8337234454617,256.75542551817944,0.00040944416805274204,319679.54809743556,0.07209783211567117,0.5936338672217609,1.3755613118652678e-21
13,28,0.20498730529888753,36,0.5651237222250209,96,-6.722643794000797,,,,,,,,,,,,,,,,,,,,,
14,2,-4.204948589732494,35,5.224545402711186,94,-5.385655626222121,,,,,,,,,,,,,,,,,,,,,
15,34,0.20811982290692654,39,3.2881869903760634,63,9.446927764612283,True,-1.312136252813158,260.00551322188755,,,,,,,,,,250.80955271513872,67.4214416141574,386.9,250.15571167716854,0.0009463295133297245,10327613.754555196,0.10249924184314858,0.6019159300473539,1.0463232286691761e-27
16,13,6.280316855753462,27,-6.952866240032545,30,-8.382807552572961,,,,,,,,,,,,,,,,,,,,,
17,40,1.1336973298388848,51,-5.649063502055551,73,6.828735123742227,True,-0.6440209456458502,265.64003571439855,,,,,,,,,,,,,,,,,,
18,13,-3.7612094977498334,42,-9.31060648379772,43,-9.384559636549518,,,,,,,,,,,,,,,,,,,,,
19,1,0.27117623035079674,4,-2.302307960303313,81,5.002223043811018,True,-1.1084241552495662,258.1886772217621,,,,,,,,,,,,,,,,,,
