,n1,a1,n2,a2,n3,a3,EWSB,chh,Tres,Tc_0,phi_false_0,phi_true_0,Tn_0,alpha_0,beta_0,vw_0,vJ_0,SNR_0,Tc_1,phi_false_1,phi_true_1,Tn_1,alpha_1,beta_1,vw_1,vJ_1,SNR_1
0,65,4.230004819795569,96,4.42205513766641,97,5.058899291104504,True,-1.4838878238569246,255.37179183678322,,,,,,,,,,,,,,,,,,
1,5,2.4090155515121143,59,3.1615990381463384,66,9.887402165024245,True,-1.1051840930879158,262.43610914523873,251.41354035114279,73.8990494080349,175.39942964482094,250.80019011839303,0.000800797474043425,181903.43014212622,0.09890798310440636,0.5999891907738235,3.3559039227317514e-19,,,,,,,,,
2,30,-3.638835608478834,50,-5.8305592476723795,84,-9.257651726027838,,,,,,,,,,,,,,,,,,,,,
3,45,-3.6419957536280423,55,-3.7979942398813638,86,5.30728462464219,True,-0.42454337662901975,269.78793488442307,,,,,,,,,,,,,,,,,,
4,19,-1.9315416756254393,43,8.189878412786186,97,8.280951154829399,True,-0.9915588524706509,190.00129146203972,,,,,,,,,,129.41611692715534,197.3,232.0,128.9185213099769,0.0008208087394150497,82895.10578579323,0.1234966487820278,0.6002643939774874,1.9973757976829152e-16
5,34,1.5602163044222,87,3.2470953706831054,89,6.984782829078995,True,-1.181494140592739,257.45375851075164,250.10745931775804,74.43946515937131,173.3236790956228,249.49210696812574,0.0008164242983425546,151857.6302809865,0.09929911745123776,0.6002043993398677,8.921050314555899e-19,,,,,,,,,
6,6,5.084275322585871,27,-5.215437855579976,76,9.36176176767194,True,-0.9810011994525757,264.07924145359,,,,,,,,,,,,,,,,,,
7,14,1.7735674613101047,32,-4.830573937753828,65,8.150568086915264,True,-0.8202455533771157,261.75696539144104,254.0823036251274,80.78556521295572,168.77133912777344,253.64288695740888,0.0005880994421946927,293389.29975560214,0.08325676765508791,0.5968086819794056,8.57623226405554e-21,,,,,,,,,
8,22,2.3183471587712194,53,3.0030136991875462,80,6.130893157624474,True,-1.4992267840588114,259.36819172113286,,,,,,,,,,250.8728076264817,69.554258476847,374.5,247.70914830463062,0.00107972637575009,116554.74888208094,0.228159596376206,0.6035497345438399,4.256331174002432e-17
9,28,-0.2084321447355908,60,5.468826197547941,94,-8.062806540315746,,,,,,,,,,,,,,,,,,,,,
10,26,-0.13517079690722156,67,5.5302734963218185,90,-9.718112057173649,,,,,,,,,,,,,,,,,,,,,
11,19,4.019454345568672,48,5.729708203903989,75,-8.926412982919096,,,,,,,,,,,,,,,,,,,,,
12,18,2.1829205003804404,80,9.669024037937142,93,-9.974450624562332,,,,,,,,,,,,,,,,,,,,,
13,14,-0.13709829576719024,41,2.7941425164314797,79,-5.6043973542125824,,,,,,,,,,,,,,,,,,,,,
14,12,-3.1861870261126306,51,-8.713945501032754,86,-9.598610496469783,,,,,,,,,,,,,,,,,,,,,
15,21,-3.5876114551167415,34,6.6589499624852095,83,-8.34017827037294,,,,,,,,,,,,,,,,,,,,,
16,21,3.3601119365218945,63,-7.471280405357275,98,9.227038248914258,True,-0.6495362017669601,265.02250138377497,,,,,,,,,,,,,,,,,,
17,13,-1.5598998081128599,97,3.875418208608812,99,-5.931586331373914,,,,,,,,,,,,,,,,,,,,,
18,50,5.135769567402535,70,7.056093921583823,73,-7.320584185400428,True,-0.7842873368348686,,,,,,,,,,,,,,,,,,,
19,23,1.908551517450217,66,3.1722482504599796,86,-7.787068307319986,,,,,,,,,,,,,,,,,,,,,
